项目名称,项目类别,申报地区或单位,详情链接,官网描述,传承人信息,相关文章
孟母教子传说,民间文学,山东省邹城市,https://www.ihchina.cn/project_details/12385.html,,[],[]
密洛陀,民间文学,广西壮族自治区都安瑶族自治县,https://www.ihchina.cn/project_details/12365.html,"《密洛陀》是瑶族（布努瑶）的一部创世史诗。密洛陀是人类的母神，她用风和气流创造了宇宙万物—山、川、平地、湖、海、森林及生物。她派儿子们射杀对人们施加淫威的太阳、月亮，斩除肆虐残暴的危害人类的凶猪、妖猴、魔虎。她教给人们如何认识阴险毒辣的坏人和做人的道德，引导布努人从黑暗走向光明。史诗表达了布努征服和改造大自然的愿望和坚忍不拔的民族精神。史诗还描写了在异族侵袭下举行的民族迁徙，走向荒山、密林的悲剧历程，以及姓氏的出现、血缘婚的终结和母权让位给男权的社会历史画面。
四十余万布努瑶生活在广西的山区。都安瑶族自治县是布努瑶聚居之地，也是《密洛陀》流传的中心地区之一。从1962年起，由桑布郎等8位歌师演唱，蓝怀昌、蓝书京、蒙通顺搜集整理的约一万四千多行的《密洛陀》（第一个版本），到1988年出版问世，以其“第二生命”流传于世，前后花费了27年时间。如今，这部史诗还在都安的瑶民中口头流传着。每年农历五月二十九日祝着节或婚嫁时，瑶民就聚集在一起，吟唱《密洛陀》，以示对始祖密洛陀的怀念和对祖先“制定俗规”的遵行。唱颂瑶族始祖密洛陀创造宇宙万物和创造人类及其民族文化的功绩，吟咏瑶族的悲壮历史。","[{'name': '蓝永红', 'gender': '男', 'birth_date': '', 'ethnicity': '瑶族'}]",[]
尧的传说,民间文学,"['山西省绛县', '山东省菏泽市牡丹区']",https://www.ihchina.cn/project_details/12251.html,"['根据山西省绛县尧寓村村民世代传说和有关文献记载，尧王出生在尧寓村。该村有陶唐遗风、巍严配天、创建寨记、古驿道碑等古石碑，还有东尧岭的尧王庙、西尧岭的全神庙、村前的三官庙、中尧岭的尧王出生秘洞等遗址，据说都与尧王有关。东西尧岭的新石器时代文化、仰韶文化和龙山文化遗址也有许多与尧王相关的遗迹,如尧王坐过的石椅和用过的石桌、尧王洗澡潭、尧王祭天坛、尧王点将台、尧王祭天塔、南天门、锅锅门、青龙岗等。每处关于尧王的民间传说内容都十分丰富，情节也曲折动人，代表作品有《尧王兴拜年》、《埋人的说法》、《娥皇女英拜寿》等。\n作为五千年文明古国的最古老的圣君之一，尧王的种种传说寄托着民众对于清明政治、太平世界的美好向往，这就使得种种尧王的遗迹和传说具有了一定的历史文化价值，也反映出深层的民族文化心理。对这些传说进行整理研究，不仅可以加深对传统文化的认识，在构建和谐社会方面也有一定的积极作用。', '山东省菏泽古称“曹州”，牡丹区位于市区中心，是史前尧舜二帝主要活动地区之一。《诗经》：“昔尧尝游成阳，死而葬焉。舜耕历山，渔雷泽。”清代《续山东考古录》：“成阳、雷泽均在曹州府境内。”在相传尧帝游历之地和死后葬所的菏泽，至今还在民间流传着关于他的神话传说。这些神话传说，既是古典神话在现代的延续，又在世代传承中多所增益，附上了一些新的地方元素。\n尧合和万邦，晚年废除首领世袭制，禅让于舜。舜是有名的孝子，他继位后，不负重托，提倡教化，取信于民，后因到南方治水而葬于苍梧之野。千百年来，围绕尧舜二帝神话演变而来的史事传说不绝如缕，其主要内容包括：以《尧王访舜》为代表的以德治国、礼贤下士传说；以《尧立诽谤木》为代表的替民解忧、关怀民生传说；以《尧王夜观天象》为代表的制定第一部历法传说；以《尧王嫁女》为代表的尧舜平民化和生活情趣故事；以《六月六接姑姑》为代表的尧舜风俗儿歌传说。']",[],[]
尹吉甫传说,民间文学,湖北省房县,https://www.ihchina.cn/project_details/12390.html,,[],[]
屈原传说,民间文学,湖北省秭归县,https://www.ihchina.cn/project_details/12276.html,"屈原是我国伟大的爱国诗人。在湖北省秭归县境内以屈原的出生地乐平里为中心，周边延展至归州、周坪、沙镇溪、泄滩等乡镇，流传着许多关于屈原的动人故事和美丽传说。晋庾仲雍《荆州记》载：“秭归县有屈原宅、伍胥庙，捣衣石犹存。”可见屈原传说于晋代之前已颇为流行。
屈原传说题材丰富，其中包括人物传说、地名传说、景物传说和习俗传说等。目前已收集到屈原传说91则，故事情感浓烈，撼人心魄，神奇浪漫，想象丰富，内涵深邃。
屈原传说对于艺术创作具有一定的借鉴作用，同时有助于文化人类学、民俗学、心理学及美学的研究。传说重点渲染的民族情、乡情、亲情，对构建和谐社会亦有促进作用。
近些年来，屈原传说出现了传承断代的危机。主要表现为讲述屈原传说的人多已去世或日渐年迈，传承者缺乏。",[],[]
宝卷（岷县宝卷）,民间文学,甘肃省定西市岷县,https://www.ihchina.cn/project_details/23634.html,,"[{'name': '裴陆平', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
崂山民间故事,民间文学,山东省青岛市崂山区,https://www.ihchina.cn/project_details/12287.html,"崂山传说是山东崂山人民千百年来集体创作的口头文学，讲述者包括农民、渔民、道士、僧人、读书人和手工业者等。
崂山传说包括自然变化神话、英雄神话、历史人物传说、宗教人物传说、仙道传说、山川传说、特产传说、风俗传说、动物传说、植物传说、鬼狐精怪故事、动物故事、生活故事、机智人物故事、典故等多种类型和题材的民间口传作品五千六百余个。受自然、地理环境和道教文化的影响，最具特色的崂山传说当推风物传说、宗教人物传说、鬼狐精怪故事和海洋故事。
崂山民间故事具有乡土大众文化与山海文化交汇相融的特征，并在世俗文化与宗教文化的相互渗透中不断演进，具有较高的历史价值、文学价值和学术研究价值。目前该传说讲述者后继乏人，已经面临失传的危境，急需保护传承。",[],[]
巴拉根仓的故事,民间文学,内蒙古自治区通辽市,https://www.ihchina.cn/project_details/12283.html,"巴拉根仓的故事在内蒙古民间流传甚广，尤以科尔沁草原为盛。巴拉根仓是民间机智人物形象，他的故事集中反映了蒙古族劳动人民与封建统治者之间尖锐的矛盾。劳动人民通过这个聪明而幽默的理想化人物抒发自己胸中的激愤和反抗情绪，讽刺、嘲笑、揭露和鞭挞残暴愚蠢、贪财如命的剥削阶级。
巴拉根仓的故事由许许多多各自独立的小故事组成，富于幽默感和戏剧性。这些故事是蒙古族民众智慧的结晶，不仅思想上能给人以启示，艺术上也具有鲜明的特色。
受现代文化传播方式的冲击，口耳相传的巴拉根仓的故事已逐渐变得模糊，急需挖掘、整理、保护。",[],[]
巴狄雄萨滚,民间文学,贵州省铜仁市松桃苗族自治县,https://www.ihchina.cn/project_details/23446.html,,"[{'name': '田如超', 'gender': '男', 'birth_date': '', 'ethnicity': '苗族'}]",[]
布依族盘歌,民间文学,贵州省盘县,https://www.ihchina.cn/project_details/12295.html,"布依族盘歌是布依族的传统民歌，流传于贵州省北盘江流域的布依村寨，六盘水市盘县羊场布依族白族苗族乡境内的布依族盘歌最具代表性。
布依族盘歌是布依族人民集体智慧的结晶，它伴着布依族的形成而萌发，又随着布依族的繁衍、发展而逐步得以丰富。布依族盘歌有劳作、时政、仪式、爱情、生活环境、历史传说等诸多方面的内容，它有室内演唱和野外演唱两种形式，演唱曲调分为情歌调、礼教调、婚庆调、丧葬调等。
布依族盘歌涉及政治、经济、文化、社会、伦理道德、原始宗教等众多领域，对布依族人特有的心理特征和情感倾向都有生动描述，是布依族历史、文化的重要载体，可以说它是布依族人的一部无字百科全书，具有珍贵的文化、历史和研究价值。
受现代化进程的强烈冲击和经济全球化的影响，布依族盘歌的传承人越来越少，用布依语演唱布依族盘歌的人更为稀少，这一少数民族传统民歌已濒临消亡，亟待保护。","[{'name': '吴廷贵', 'gender': '男', 'birth_date': '1947.08', 'ethnicity': '布依族'}]",[]
布洛陀,民间文学,广西壮族自治区田阳县,https://www.ihchina.cn/project_details/12180.html,"布洛陀是壮族先民口头文学中的神话人物，是创世神、始祖神和道德神。《布洛陀》是壮族的长篇诗体创世神话，主要记述布洛陀开天辟地、创造人类的丰功伟绩，自古以来以口头方式在广西壮族自治区田阳县一带传承。大约从明代起，在口头传唱的同时，也以古壮字书写的形式保存下来，其中有一部分变成壮族民间麽教的经文。
《布洛陀》的内容包括布洛陀创造天地、造人、造万物、造土皇帝、造文字历书和造伦理道德六个方面，反映了人类从茹毛饮血的蒙昧时代走向农耕时代的历史，以及壮族先民氏族部落社会的情况，在历史学、文学、宗教学、古文字学、音韵学和音乐学研究等方面有一定的学术价值。
布洛陀口传诗体创世神话在内容上具有原生性特点，在漫长的口头传承过程中，经过一代代的不断加工和锤炼，艺术性也得到了完善和提高。它不仅可以帮助人们认识历史、满足人们的生活需求，还具有教化的作用。
由于历史及其他各种原因，今天《布洛陀》已面临失传的危机，需要采取普查、建档、研究、出版等手段，并通过建立布洛陀文化生态保护村、唱诵队、传习馆以及在相关学校开办传习班等方式加以保护，使其能在现代化社会条件下继续得到传承。","[{'name': '覃安业', 'gender': '男', 'birth_date': '', 'ethnicity': '壮族'}, {'name': '黄达佳', 'gender': '男', 'birth_date': '1944.08', 'ethnicity': '壮族'}]",[]
布袋和尚传说,民间文学,浙江省奉化市,https://www.ihchina.cn/project_details/12339.html,"布袋和尚，唐末五代著名僧人，是一位真实的历史人物。他生长于奉化长汀村，出家圆寂于奉化岳林寺，当过奉化裘村岳林庄庄主，曾在雪窦寺讲经弘法，肉身葬于奉化市区封山之腹。
布袋和尚传说，孕育于他死后不久的五代，至宋代开始流传，经元、明、清、民国以至新中国发展丰富，成为家喻户晓、人人皆知的民间文学精品。宋代以来，汉传佛教把他作为弥勒化身，塑成佛像，当成弥勒供奉，加大了布袋和尚传说的影响力，也使其内容带上了种种神奇色彩。该传说，最早出现于宋代端拱元年赞宁《宋高僧传》卷二十一“唐明州奉化县契此传”，记述了卧雪不沾衣、能示人吉凶、善测天气、暗示弥勒化身等。景德元年（1004）道元《景德传灯录》卷二十七“布袋和尚传”，又有街头乞钱、问答佛理、作偈说法、逝后现身、四众图像等记述。南宗志磐《佛祖统纪》卷四十二又新增了群儿戏布袋、师徒同浴、葬身封山、墓中遗物等情节。其后，《浙江通志》、《宁波府志》、《奉化县志》、《岳林寺志》、《奉川长汀张氏宗谱》记有更多的传说，如福建化木、皇帝赐号、结交居士、助民插秧、喜着木屐、秋千取乐、大桥佛水、分身赴筵、囊沙成塘等。口头传说，在他生活过的长汀村、锦屏街道、溪口镇、裘村镇广泛存在，代代不息，据初步调查，达百余则之多。主要内容有：身世来历、童年趣事、出家圆寂、解危济困、抑恶扬善、僧俗和谐等六个方面。
其流传地区，国内有浙江、福建、云南、四川等省，国外有日本、韩国、东南亚、欧美等国家和地区。
布袋和尚传说具有历史价值、文学价值和文化价值，目前处于濒危状态。","[{'name': '张嘉国', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
常山喝彩歌谣,民间文学,浙江省常山县,https://www.ihchina.cn/project_details/12407.html,,"[{'name': '曾令兵', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '曾祥泰', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
藏族民间传说（年保玉则传说）,民间文学,青海省果洛藏族自治州久治县,https://www.ihchina.cn/project_details/23442.html,,[],[]
广禅侯故事,民间文学,山西省阳城县,https://www.ihchina.cn/project_details/12397.html,,[],[]
广阳镇民间故事,民间文学,重庆市南岸区,https://www.ihchina.cn/project_details/12401.html,,"[{'name': '杜志榜', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
庄子传说,民间文学,山东省东明县,https://www.ihchina.cn/project_details/12336.html,"东明，古曰东昏，位居山东省菏泽市西部。广为流传于我国民间及世界华人中的庄子传说，就起源于这里，距今已有两千三百多年的历史。庄子，名周，字子休，据《史记》记载为战国时蒙人，是我国历史上著名的思想家、哲学家和文学家，他发展了老子的学说，是道家学派的创始人之一。
在战国时期，庄子的故事就开始流传。他曾做过漆园吏，不久辞官归隐，过着清贫的生活，有时靠打草鞋、钓鱼维持生计，但他鄙视名利。楚威王重金聘请他为相，他坚辞不受。有关庄子对社会、自然、人生、道德、政治等方面的体验和感受而衍化出来的民间传说故事，据统计有一百二十多个，经常被老百姓讲到的有三四十个，内容涉及庄子的出身来历，庄子对政治、自然、人生的原则态度，及与庄子有关的特殊物品的来历等，如传说中的《烧香出碗盘》、《庄子观前狮子半拉（个）头》等。在东明至今仍留有杨日升重修庄子观碑、漆园遗址、南华山遗址、登云桥碑、庄子观、庄子墓等遗迹。
庄子传说，不仅蕴含了庄子对宇宙、自然、社会、人生、道德等各方面独到而深刻的见解，更多的是代表了庄子面对大小、多少、美丑和生活中点点滴滴的态度，从而使庄子的宇宙观、自然观、人生观以民间传说的形式，遗留给后世。
庄子传说深深扎根于民间，语言特点尤为突出，所涉及的地理位置、民风民俗、引典佐证都有地方特色。庄子传说故事已成为庄子文化研究的重要来源。他顺应自然、保持真性、珍惜人生、处事达观的传说故事，在国内外华人中具有极大的认同感和亲和力，是灿烂的中华民族文化瑰宝。",[],[]
康巴拉伊,民间文学,青海省治多县,https://www.ihchina.cn/project_details/12302.html,"康巴拉伊源自藏族古老的口头传统文学，是藏族传统韵文体说唱形式，由12部分组成，在康巴及其周边地区广泛流传，是藏族青年男女表达感情的重要形式。藏族青年从相识、相爱到最后终成眷属或分手的整个恋爱过程，都可以通过它来表现。
康巴拉伊说唱内容经整理分为祭歌、颂歌、引歌、启歌、竞歌、谜语歌、汇歌、恋歌、别离歌、贬歌、咒歌及吉祥祝福歌等12卷，每卷由一万首诗歌组成。其内容纷繁，结构紧凑，语言优美，为藏族民间诗歌集大成之作，对研究藏族的历史、宗教信仰、风俗习惯、社会制度等具有一定的学术价值。
康巴拉伊是藏族人民集体智慧的结晶，随着时代的发展，其内容也在不断更新和充实。它以口头方式流传，且带有游牧文化的特征，具有深厚的文化价值。随着传统生活方式的变迁，康巴拉伊面临着失传和消亡的危机，亟待保护。","[{'name': '才仁索南', 'gender': '男', 'birth_date': '1970.11', 'ethnicity': '藏族'}]",[]
张骞传说,民间文学,陕西省汉中市城固县,https://www.ihchina.cn/project_details/23441.html,,[],[]
彝族克智,民间文学,四川省美姑县,https://www.ihchina.cn/project_details/12312.html,"彝族口头论辩克智是在婚礼、丧葬、节庆等集会场所由主客双方论辩手临场演述的一种诗体口承文学，是彝族民间语言艺术中内容最丰富、形式最灵活，最具知识性、趣味性、娱乐性、竞技性的表现形式。据文献记载，早在秦汉时期，彝族克智论辩歌场制度就已形成。
克智论辩的表现形态为甲乙双方论辩手说唱诗歌或辞赋，互相辩驳，谈古论今，获胜者往往“穷百家之词，困众人之辩”。克智论辩在四川凉山彝区流传至今，尤以美姑县保留最为完整。克智论辩内容十分丰富，涉及文学艺术、历史哲学、天文地理、伦理道德、农学医学、风俗礼制等各种知识。其辞以五言、七言为主，表现手法灵活多样，多用赋、比、兴，常见的修辞手法有比喻、排比、铺张、反复、顶针、粘连、夸张等。
克智论辩是彝族传统文化知识的集中体现，对于研究彝族社会文化史、思想史、音乐史、美学史、艺术史、论辩史等具有重要的价值。随着当今社会经济的发展和外来文化的冲击，彝族民众的婚姻观、价值观发生了很大的变化，彝族克智论辩传统正在迅速消亡，亟待保护。","[{'name': '海来热几', 'gender': '男', 'birth_date': '1969.03.04', 'ethnicity': '彝族'}]",[]
徐文长故事,民间文学,浙江省绍兴市,https://www.ihchina.cn/project_details/12286.html,"徐文长故事是汉民族重要的机智人物故事之一，产生于明代中晚期，至今绵延不绝。作为民间口头创作，徐文长故事以历史人物徐渭（字文长）的轶闻趣事为基础，又吸纳了大量的机智人物故事，在绍兴及其他江南地区广为流传，日积月累渐趋丰满，现存篇目约三百余篇。
徐文长故事以明代中晚期历史为背景，从徐文长少年时代的传说故事《竿上取物》起，一直讲到他的临终传说《化千成万宝中宝》。该传说流播方式多样，内容丰富，全方位展现出徐文长的聪明多才、幽默诙谐、爱国爱乡、亲近平民、蔑视权贵等品性，具有浓郁的绍兴特色和乡土气息。
徐文长故事具有重要的民间文学价值，同时又为传记文学和历史研究提供了有益的资料。随着社会生活节奏的加快和生活方式的变化，徐文长故事的流播受到很大冲击，需要加强保护，使之持续传承。","[{'name': '吴传来', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
徐福东渡传说,民间文学,"['浙江省象山县', '浙江省慈溪市']",https://www.ihchina.cn/project_details/12261.html,"浙江省宁波市象山县、慈溪市沿海一带自古就有大量关于徐福受秦始皇派遣“入海求仙”、寻找长生不老之药的传说：公元前210年，徐福率领数千童男童女及数百名工匠、兵员从慈溪的达蓬山（原名“香山”）（一说象山蓬莱山）出海求取长生不老之药。其后的地方志著作也几乎无一例外地录载了徐福的传说资料，唐《蓬莱观碑》、宋《四明宝庆志》和慈溪、象山历代县志中均有相关记载。生于当地或游历该地的文人骚客亦多将徐福传说写入诗文。
这两类历史文献提供了数量可观的徐福传说记录文本，与当地口耳相传的口头作品互相补充，传承至今。1995年，慈溪市成立了徐福研究会，开始对徐福东渡的研究和民间流传故事的搜集和整理工作，编印了《达蓬寻踪》、《达蓬之路》等资料。
徐福东渡传说具有重要的历史文化价值和学术价值。徐福开中国航海史和对外文化交流史的先河，是中、日、韩三国的和平使者，徐福东渡传说反映了先民探索未知世界的愿望，塑造了一个抱负宏远、博学多智、具有冒险精神的徐福形象，对民族性格的形成具有重大影响。在现代媒介的冲击下，民间传说的口头讲述活动受人冷落，传承人相继离世，这一传说濒临失传，急需保护。",[],[]
徐福传说,民间文学,"['山东省胶南市', '山东省青岛市黄岛区', '江苏省赣榆县']",https://www.ihchina.cn/project_details/12265.html,"徐福传说是关于历史事件和历史人物的民间传说，长期以来流传在沿海一带的民众当中。徐福，字君房，秦代方士，琅琊人，其于公元前219年和前210年，在琅琊台两次上书秦始皇，为其入海寻求神山仙药。公元前210年，徐福率3000名童男女和五谷百工由琅琊台下的琅琊港扬帆启航东渡日本，一去不返。两千多年以来，这一传说以故事、诗歌等民间文学形式口耳相传，世代流播。徐福传说深深扎根于民间，富有地方特色，特别是这些传说中的语言提炼尤为突出，所写地理位置、农家民俗，都有着浓郁的海洋文化特色。这些传说是我国民间文学宝贵的精神财富。
然而，受现代传媒方式的影响，如电视、网络和各种新式媒体的逐渐普及，民间传说故事的口头讲述活动逐渐受人冷落，一向主要靠口传心授方式传承的这一古老传说便失去了流传的主要载体，加之徐福传说传承人相继离世，使口头故事传承面临后继乏人的状况。",[],[]
恰克恰克,民间文学,新疆维吾尔自治区伊宁市,https://www.ihchina.cn/project_details/12371.html,"维吾尔族“恰克恰克”，翻译成汉语为“笑话”，源于维吾尔族人民的生活习俗，是维吾尔族民间口头的一种讽刺文学形式，多在麦西莱甫、喜庆婚礼、朋友聚会、相互聊天、节庆假日等场合说趣。说趣内容涉及生活的方方面面，大部分情况是说趣者根据当时场合即席发挥。表演主要分为两种形式：一是传统的“拉提帕”，汉语意为“幽默故事”，即说趣者一个人为观众讲述短小精悍的幽默故事；另一种是说趣者之间的唇枪舌战，通过各种艺术手段达到“笑”的目的。
维吾尔族的民间口头文学在汉文、梵文和古突厥文等历史文献中就有记录，据考证，“拉提帕”即幽默故事，约在10世纪开始出现在维吾尔民间文学艺坛。12世纪，维吾尔族出现了一位影响极大的民间说“恰克恰克”的阿凡提，现翻译为汉语的《阿凡提的故事》，从内容上看实际是《阿凡提的笑话》，由于译者当时采用了“故事”一词，一直沿用至今。他在新疆、中国乃至中亚和世界都有非常大的影响。之后在维吾尔族的历史上，杰出的笑话家层出不穷，如麦西热甫·热赫木巴、毛拉赛依丁等。现在新疆伊犁又出现了一位杰出的笑话家伊沙木·库尔班。他的笑话真实地反映了维吾尔族人民的心理素质和民族特点，继承了阿凡提故事的传统形式，被称为“活着的阿凡提”。
伊沙木1930年出生于新疆伊犁，“恰克恰克”在伊沙木的推动下又一次走向了高潮。“恰克恰克”是我国少有的一种鲜活的民间口头文学，也是研究人类学、民族学、民俗学的重要资料，更是维吾尔族民族文化身份认同的重要因素，在推动构建社会主义进程中起着积极作用。伊沙木年事已高，继承人很少，亟待保护。","[{'name': '阿合买提江·玉素甫', 'gender': '男', 'birth_date': '', 'ethnicity': '维吾尔族'}, {'name': '黑萨木丁·库尔万', 'gender': '男', 'birth_date': '1930.8', 'ethnicity': '维吾尔族'}]",[]
拉仁布与吉门索,民间文学,青海省互助土族自治县,https://www.ihchina.cn/project_details/12242.html,"《拉仁布与吉门索》是土族民间长诗，用土族口语创作并演唱，以口耳相传的方式在群众中相沿传袭，至今仍为活态的口头文学形式。
这部民间文学作品用生动的形象、深沉悲壮的语言及讲唱的形式记述了穷人拉仁布和牧主的妹妹吉门索的爱情悲剧，两人从雇主关系发展到热恋关系。由于吉门索兄嫂的百般阻挠，这对恋人的爱情终归于失败。
全诗以讲唱为主，共分8个章节，是土族劳动人民集体智慧的结晶，具有广泛的群众性，是土族群众最喜欢演唱的一首叙事情歌，在不同的流传地区有不同的风格。在演唱方式上，拉仁布与吉门索以男女对唱为主，但不同于一般问答式对唱。演唱的曲调独特，结构清晰，层次分明。
《拉仁布与吉门索》完全用土语演唱，它源于土族地区，又生长和发展于土族地区，植根于土族传统文化之中，为当地土汉两族民众所喜闻乐见。故事中拉仁布、吉门索、哥哥、嫂子等主要人物性格特征鲜明，具有广泛的群众性和独特的民族特色，为民族学、语言学和土族社会学研究提供了生动的素材。另外，《拉仁布与吉门索》所描述的故事反映了土族从游牧生产方式逐步转向农业生产方式的一个侧面，具有重要的历史研究价值。
随着时间的推移，这一民间长诗的传承人大部分已相继辞世，50岁以下的中青年人基本都不会唱了，后继乏人，已到了急需抢救和保护的地步。","[{'name': '何全梅', 'gender': '女', 'birth_date': '1967.01', 'ethnicity': '土族'}]",[]
斯,民间文学,"['内蒙古自治区', '四川省', '云南省 ', '西藏自治区 ', '甘肃省', '青海省', '新疆维吾尔自治区', '中国社会科学院《格萨（斯）尔》办公室', '内蒙古自治区巴林右旗']",https://www.ihchina.cn/project_details/12233.html,"['传唱千年的史诗《格萨(斯)尔》流传于中国青藏高原的藏、蒙、土、裕固、纳西、普米等民族中，以口耳相传的方式讲述了格萨尔王降临下界后降妖除魔、抑强扶弱、统一各部，最后回归天国的英雄业绩。\n《格萨(斯)尔》是世界上迄今发现的史诗中演唱篇幅最长的，它既是族群文化多样性的熔炉，又是多民族民间文化可持续发展的见证。这一为多民族共享的口头史诗是草原游牧文化的结晶，代表着古代藏族、蒙古族民间文化与口头叙事艺术的最高成就。无数游吟歌手世代承袭着有关它的吟唱和表演。\n现存最早的史诗抄本成书于公元14世纪，1716年的北京木刻版《十方圣主格斯尔可汗传》是其最早的印刷本。迄今有记录的史诗说唱本约一百二十多部，仅韵文就长达一百多万诗行，而且目前这一活态的口头史诗仍在不断扩展。《格萨(斯)尔》是相关族群社区宗教信仰、本土知识、民间智慧、族群记忆、母语表达的主要载体，是唐卡、藏戏、弹唱等传统民间艺术创作的灵感源泉，同时也是现代艺术形式的源头活水。\n千百年来，史诗艺人一直担任着讲述历史、传达知识、规范行为、维护社区、调节生活的角色，以史诗对民族成员进行温和教育。史诗演唱具有表达民族情感、促进社会互动、秉持传统信仰的作用，也具有强化民族认同、价值观念和影响民间审美取向的功能。\n《格萨(斯)尔》在多民族中传播，不仅是传承民族文化、凝聚民族精神的重要纽带，同时也是各民族相互交流和相互理解的生动见证。此外，这部史诗还流传到了境外的蒙古国、俄罗斯的布里亚特、卡尔梅克地区以及喜玛拉雅山以南的印度、巴基斯坦、尼泊尔、不丹等国家和周边地区。这种跨文化传播的影响力是异常罕见的。\n《格萨(斯)尔》艺人是史诗最直接的创造者、传承者和传播者，他们绝大多数是文盲，却具有超常的记忆力和叙事创造力，通常的史诗演唱达到几万行乃至几十万行。\n20世纪50年代以来，受现代化进程的影响，藏、蒙等民族的生计方式发生了变化，职业化的艺人群开始萎缩。近年来一批老艺人相继辞世，“人亡歌息”的局面已经出现。格萨尔受众群正在缩小，史诗传统面临着消亡的危险，保护工作应立即展开。', nan]","[{'position': '内蒙古自治区', 'person': [{'name': '罗布生', 'gender': '男', 'birth_date': '1944.04', 'ethnicity': '蒙古族'}]}, {'position': '四川省', 'person': [{'name': '阿尼', 'gender': '男', 'birth_date': '1942.06.09', 'ethnicity': '藏族'}]}, {'position': '云南省 ', 'person': [{'name': '和明远', 'gender': '男', 'birth_date': '1944.7', 'ethnicity': '藏族'}]}, {'position': '西藏自治区 ', 'person': [{'name': '扎西多杰', 'gender': '男', 'birth_date': '', 'ethnicity': '藏族'}, {'name': '查欧', 'gender': '男', 'birth_date': '', 'ethnicity': '藏族'}, {'name': '巴旦', 'gender': '男', 'birth_date': '', 'ethnicity': '藏族'}, {'name': '巴嘎', 'gender': '男', 'birth_date': '1970.07.01', 'ethnicity': '藏族'}, {'name': '桑珠', 'gender': '男', 'birth_date': '1922', 'ethnicity': '藏族'}, {'name': '次仁占堆', 'gender': '男', 'birth_date': '1968.01.29', 'ethnicity': '藏族'}]}, {'position': '甘肃省', 'person': [{'name': '王永福', 'gender': '男', 'birth_date': '1930.05', 'ethnicity': '土族'}]}, {'position': '青海省', 'person': [{'name': '才智', 'gender': '男', 'birth_date': '', 'ethnicity': '藏族'}, {'name': '格日尖参', 'gender': '男', 'birth_date': '', 'ethnicity': '藏族'}, {'name': '达哇扎巴', 'gender': '男', 'birth_date': '1979', 'ethnicity': '藏族'}, {'name': '才让旺堆', 'gender': '男', 'birth_date': '1933', 'ethnicity': '藏族'}]}, {'position': '新疆维吾尔自治区', 'person': [{'name': '昆其克·恰克尔塔（查·功其克）', 'gender': '男', 'birth_date': '', 'ethnicity': '蒙古族'}, {'name': '吕日甫', 'gender': '男', 'birth_date': '1935.10.15', 'ethnicity': '蒙古族'}]}, {'position': '内蒙古自治区巴林右旗', 'person': [{'name': '巴达玛仁钦', 'gender': '男', 'birth_date': '', 'ethnicity': '蒙古族'}, {'name': '金巴扎木苏', 'gender': '男', 'birth_date': '', 'ethnicity': '蒙古族'}]}]",[]
曹雪芹传说,民间文学,北京市海淀区,https://www.ihchina.cn/project_details/12326.html,"曹雪芹（西山）传说是主要流传于北京香山、寿安山、金山—被称为“小西山”一带、以曹雪芹其人和《红楼梦》为题材的民间传说，属于“人物传说”。
曹雪芹（西山）传说是香山地区民众的集体口头创作，流传时间已有二百余年。内容涉及曹雪芹的生平经历、性情品貌、出众才华以及《红楼梦》的人物原型、创作环境等，表达了人们对曹雪芹及《红楼梦》的喜爱，从一个侧面反映了作家和作品对社会的影响。曹雪芹死后，随着时间的推移，关于他的传说得到了进一步的强化，逐渐把当地的风土人情、山川景物、历史故事和人物典故也附会到传说中来，加诸于曹雪芹身上，使曹雪芹作为伟大作家之外，又具有了若干行侠仗义的“机智人物”的色彩。在口头流传过程中不断被加工琢磨，传说色彩日浓，表现了北京西山地区人民的思想认识、道德观念、生活态度、审美情趣，及对于各种客观事物的评价，具有反映社会生活广泛性和深刻性的特点。
曹雪芹（西山）传说是通过民众集体传承方式流传下来的一宗珍贵文化遗产，但是由于人口的流动、老人相继故去以及娱乐方式的多元化，目前处于濒危状态。",[],[]
