项目名称,项目类别,申报地区或单位,详情链接,官网描述,传承人信息,相关文章
地毯织造技艺（宁夏手工毯织造技艺）,传统技艺,宁夏回族自治区,https://www.ihchina.cn/project_details/23760.html,,"[{'name': '李玉坤', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
牛羊肉烹制技艺（宁夏手抓羊肉制作技艺）,传统技艺,宁夏回族自治区吴忠市,https://www.ihchina.cn/project_details/23799.html,,"[{'name': '马国强', 'gender': '男', 'birth_date': '', 'ethnicity': '回族'}]",[]
红茶制作技艺（宁红茶制作技艺）,传统技艺,江西省九江市修水县,https://www.ihchina.cn/project_details/23783.html,,"[{'name': '俞旦华', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
绿茶制作技艺（安吉白茶制作技艺）,传统技艺,浙江省安吉县,https://www.ihchina.cn/project_details/14612.html,"安吉白茶产于浙江省安吉县溪龙乡，是一种烘青茶。白茶自古种源难得，茶树难养，以野茶为稀贵。据宋赵佶《大观茶论》记载：“白茶自为一种，与常茶不同，其条敷阐，其叶莹薄，崖林之间，偶然生出，虽非人力所致，有者不过四五家，生者不过一二株，所造止于二三胯而已。”
安吉白茶以白、活、香、鲜、清为特色，其鲜叶、干茶均叶白脉绿，颜色鲜活，茶叶汤色清澈、透亮，鲜味足，香气高而持久。
安吉白茶手工炒制过程分为：采摘、摊放、杀青理条、初烘、摊凉、复烘、收灰干燥七道工序。每道工序都有特别要求，其中鲜叶只能用春茶前期二十来天的鲜叶，采摘一芽带一片或二片真叶，不带奶叶、鱼叶。由于叶片极薄，茎梗粗，杀青理条对温度有苛刻要求，否则非焦叶即红梗。做到叶不焦，梗不红，而又要保持叶张完整，除要求有正确的温度外，还要保持苛刻的湿度，需要极高的手感和手法。
由于手工炒制技艺难以掌握，加工批量小、速度慢，现一般用机器炒制代替。现安吉县溪龙乡掌握白茶手工炒制技艺的仅有陈守彬、钱义荣等几人。安吉县溪龙乡已着手对白茶手工炒制技艺进行培训，进一步传承推广这一传统手工技艺。","[{'name': '陈达有', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
月饼传统制作技艺（安琪广式月饼制作技艺）,传统技艺,广东省安琪食品有限公司,https://www.ihchina.cn/project_details/14651.html,"广式月饼又名“广东月饼”，是中国月饼的一个重要类型，因产于广东而得名，主要行销广东、海南、广西等地。由于近代广东开放较早，广式月饼最早走出国门，远销至东南亚及欧美各国的华侨聚居地，清末民初即已享誉国内外。
安琪广式月饼是广式月饼的重要分支，它起源于清代新会梁氏的“永记饼店”。经过几代人的传承发展，其面皮制作、馅料煮制、包馅、烘饼等多道工序均能独树一帜。安琪广式月饼馅料以莲蓉、豆蓉、咸蛋黄为主，制成的月饼皮薄馅丰，滋润柔软，饼面图案花纹浮凸玲珑，油润光亮，色泽金黄，口味有咸有甜，味美香醇。从饼皮上划分，广式月饼有糖浆皮、酥皮和冰皮三大类，以糖浆皮为多。这种饼皮柔软滋润，颜色金红。豆蓉馅的甜饼、海味类的咸饼、核果仁类甜咸兼备的月饼均为糖浆皮月饼。","[{'name': '梁球胜', 'gender': '男', 'birth_date': '1965.04', 'ethnicity': '汉族'}]",[]
宋锦织造技艺,传统技艺,江苏省苏州市,https://www.ihchina.cn/project_details/14278.html,"宋锦，为宋代发展起来的织锦，因主要产地在苏州，故谓“苏州宋锦”。
苏州是我国著名的丝绸古城，为锦绣之乡、绫罗之地。唐宋时，苏州成为国内丝绸生产中心；明清时期，苏州又有著名的苏州织造府，其宫廷织造和民间丝织产销两旺，素有“东北半城，万户机声”之称。
苏州宋锦的渊源可追溯至春秋时,地处江南的吴国贵族已经在生活中大量使用织锦。历经各时代的发展，织锦技艺在北宋时期得到了全面的提高。南宋时，苏州成立了作院,这时在苏州织锦中，出现了一种质地精美、技艺独特的新品种——苏州宋锦，除用于袍服衣着等服用外，还大量用于书画卷轴类技艺装裱之用，品种共有四十多种。特别是装裱书画的应用，使这些美丽华贵的织锦与书画珍品一起得以保存。明清时，宋锦织物使用范围扩大，特别是康熙、乾隆年间（1662—1795）出现历史上的全盛时期。故宫博物院收藏的“极乐世界织成锦图轴”就是乾隆时期苏州生产的重锦，堪称稀世珍宝。
苏州生产的宋锦，织工精细，艺术格调高雅，具有宋代以来的传统风格与特色，与元明时期流行的光泽艳丽的织金锦、妆花缎等品种有着明显的区别，是一种以经线和彩纬同时显花的织锦，既继承了秦汉经锦的技艺，又继承了唐代纬锦的风格，集两者特色于一身。宋锦的类别，根据织物的结构、技艺的精粗、用料的优劣、织物的厚薄以及使用性能等方面，分为重锦、细锦、匣锦和小锦四类。
传统宋锦的生产制作，工序很多，从缫丝染色到织成产品前后要经过二十多道工序。其产品的基本特点是采用了经线和纬线联合显花的组织结构，应用了彩抛换色之独特技艺，使织物表面色线和组织层次更为丰富。这一技艺特征被后来的云锦所吸收，并一直流传到当代的织锦技艺上。在艺术风格上，以变化几何形为骨架，内填自然花卉、吉祥如意纹等，配以和谐、对比的色彩，使之艳而不俗，古朴高雅。正因此，自宋代起，宋锦便取代了秦汉时期的经锦、隋唐时期的纬锦，并在宋、元、明、清得以蓬勃发展。宋锦不仅是苏州这座丝绸古城优秀丝绸传统文化的重要组成部分，也是中国丝绸传统技艺杰出的代表作，具有很高的历史文化价值。
由于经济转型和长期得不到重视，传统宋锦手工作坊现已停产，艺人、工具、纹样严重散佚，亟待采取切实措施，予以恢复和保护。","[{'name': '沈惠', 'gender': '女', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '钱小萍', 'gender': '女', 'birth_date': '1939.12', 'ethnicity': '汉族'}]",[]
民族乐器制作技艺（宏音斋笙管制作技艺）,传统技艺,北京市海淀区,https://www.ihchina.cn/project_details/14534.html,"宏音斋笙管制作技艺，是吴氏家族在北京创办的“宏音斋”生产中国民族管乐器的传统手工技艺，是中国唯一从清朝宫廷中传承下来的乐器制作技艺。清朝后期，贝勒爷吴启瑞制作乐器传习了宫廷技艺，至今吴氏家族五代相传。
吴氏家族遵循传统技艺，保持宫廷风貌，经对木材竹子驯化、掏膛、打眼、调音为艺术家量身制作，并创新了民族管乐将中国民族管乐器制成系列化，为中国民族音乐事业做出了贡献，有较高的民族音乐价值、艺术收藏价值和历史研究价值。20世纪80年代，中国艺术大师们将宏音斋笙管乐器命名为“吴氏管乐器”。
该项技艺技术含量高，人才难觅，需要进一步加以保护。","[{'name': '吴景馨', 'gender': '女', 'birth_date': '1962.06.04', 'ethnicity': '满族'}]",[]
书画毡制作技艺（定兴书画毡制作技艺）,传统技艺,河北省保定市定兴县,https://www.ihchina.cn/project_details/23569.html,,"[{'name': '何深', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
缂丝织造技艺（定州缂丝织造技艺）,传统技艺,河北省保定市定州市,https://www.ihchina.cn/project_details/23558.html,,[],[]
定瓷烧制技艺,传统技艺,河北省曲阳县,https://www.ihchina.cn/project_details/14448.html,"定瓷始于唐代，兴于北宋，是宋代名瓷之一，因其产地河北省曲阳县古代属定州，故名“定瓷”。定瓷胎质坚密细腻，釉色透明，柔润媲玉，除白色外，还有红、黑、紫、绿诸色。宋代定、汝、官、哥、钧五大名窑中，唯定窑以装饰见长。
定瓷传统烧制工艺极其复杂，烧制前先要从当地掘取石英、长石、黏土等原料，按一定比例加工成泥料，经陈腐后拉坯成型，然后修坯，进行刻花装饰。采用浸入法施釉后，器坯即可入窑烧制。定窑最早用覆烧法烧制瓷器，成为陶瓷史上的一项发明。
定瓷在宋代被称为“天下第一瓷”。当时除供朝廷御用外，还大量出口到埃及、波斯、印度、日本和非洲一些国家。历史上的金宋战争使得当时极具影响力的定瓷迅速走向衰微，不少工匠因时局变动而南迁，定瓷生产一蹶不振。至元代，定瓷细瓷技艺已经失传，唯粗瓷烧制工艺遗存民间。20世纪70年代以来，定瓷工艺逐步得到恢复和发展，已经生产了一批仿定瓷制品，如孩儿枕、梅瓶、五足薰炉等，受到各界好评。但定瓷烧制技艺已失传多年，其生产工序十分复杂，要完全恢复并不容易，已经得到抢救的定瓷工艺目前仍需积极保护，以便继承发展。","[{'name': '庞永辉', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '陈文增', 'gender': '男', 'birth_date': '1954.03', 'ethnicity': ''}]",[]
陶器烧制技艺（宜兴均陶制作技艺） ,传统技艺,江苏省宜兴市,https://www.ihchina.cn/project_details/14465.html,,"[{'name': '李守才', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
宜兴紫砂陶制作技艺,传统技艺,江苏省宜兴市,https://www.ihchina.cn/project_details/14261.html,"宜兴手工紫砂陶技艺是指分布于江苏省宜兴市丁蜀镇的一种民间传统制陶技艺。该工艺产生于宋元，成熟于明代，迄今已有600年以上的历史。紫砂陶制作技艺举世无双，它以特产于宜兴的一种具有特殊团粒结构和双重气孔结构的紫砂泥料(具体有紫泥、朱泥、本山绿泥等多种)为原料，采用百种以上的自制工具，经过打泥片、拍打身筒(圆器)、镶接身筒(方器)或镶接与雕塑结合(花器)、表面修光、陶刻装饰等步骤最终完成陶制品。
宜兴紫砂陶制作技艺成品以茗壶为代表，其制器物件有光器(又分圆器和方器)、筋纹器和花器等不同的造型流派。紫砂器内外一般均不施釉，以纯天然质地和肌理为美。作为上品茶具，其良好的透气性能使人尽享茶之色香味，由是紫砂器与中国传统的茶文化相契合，成为茶文化的重要组成部分。
伴随着中国茶文化的发展，明代晚期以后，紫砂陶制作艺人经过长期探索，创造了陶刻、镶嵌(镶嵌金、银、玉石、色泥、螺钿、红木、瓷花等)、包锡、包漆、泥绘、粉彩、彩釉、珐琅彩、描余、浮雕、镂雕、绞泥、模印、贴饰等一系列装饰技艺。其中最具代表性的是陶刻，它是诗文、金石、书画、篆刻艺术与紫砂制作技艺的完美结合，深符中华民族传统的审美标准，尤与文人阶层的审美情趣相吻合。因此，紫砂技艺一直富有实用和艺术鉴赏的双重特色。经过千百年的传承，紫砂陶器的生存空间、技艺特征、衍生谱系、传统文化内涵等方面，迄今仍呈现良好的状态。
但是，由于紫砂制陶的原料是一种稀缺矿产资源，目前已被过度开发和滥用。再加上产业化的影响，紫砂制陶精品越来越少，杰出的紫砂陶制作技艺受到了严重冲击，如何传承这一优秀的民间手工技艺已成为一个亟待解决的课题。","[{'name': '范伟群', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '顾绍培', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '周桂珍', 'gender': '女', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '吕尧臣', 'gender': '男', 'birth_date': '1940.12', 'ethnicity': '汉族'}, {'name': '徐秀棠', 'gender': '男', 'birth_date': '1937.12', 'ethnicity': '汉族'}, {'name': '汪寅仙', 'gender': '女', 'birth_date': '1943.06.16', 'ethnicity': '汉族'}]",[]
蒸馏酒传统酿造技艺（宝丰酒传统酿造技艺）,传统技艺,河南省宝丰县,https://www.ihchina.cn/project_details/14592.html,"蒸馏酒酿造是先将谷物、薯类等富含淀粉或糖质的原料制成酒醅（没有过滤的酒）或发酵制成酒醪（浊酒），而后再蒸馏成酒。蒸馏酒呈白色或微黄透明，因而俗称“白酒”。其气味芳香纯正，入口绵甜爽净，酒精含量较高，属烈性酒。按照使用原料和糖化发酵剂来区分，蒸馏酒酿造时会有大曲、小曲、麸曲酿造技艺的不同。蒸馏酒用料以粮食为主，可分高粱酒、玉米酒等种类，其中高粱含淀粉量高，蛋白质适中，最利于酿制蒸馏酒。按照香型，蒸馏酒又可分为酱香型、清香型、浓香型、米香型、复香型等多种。蒸馏酒古称“烧酒”、“醇酒”，最初是由低酒精度的米酒演变而来，约成形于宋代，至今已有八百多年的历史。我国的蒸馏酒主要产于四川、贵州、河南、河北、沈阳、吉林、北京等地区，其酿造工艺的形成和当地的谷物（盛产高粱）、气候（寒冷或潮湿）、水质及生活习俗等有着密切的关系。
宝丰酒属清香型白酒，因产于河南省宝丰县而得名。其酿造历史可上溯到夏禹时代，至唐宋年间达于鼎盛。数千年来，宝丰酒深受文人墨客的喜爱，并由此演绎出众多动人的故事，唐代诗仙李白、画圣吴道子等人都曾留下与宝丰酒有关的作品。
宝丰酒以本地产优质高粱为原料，用大麦、小麦、豌豆混合制曲，采用“清蒸二次清”工艺和地缸发酵、陶坛贮陈等技艺酿制。酒品清香纯正，甘润爽口，回味悠长。宝丰酒多次被评为国家级优质名酒，并于2002年获国家原产地标记保护注册认证。宝丰酒传统酿造技艺的关键环节全靠手工操作，工艺复杂，成本高昂。20世纪末以来，一些以现代化工艺生产的低价酒大量倾销，使宝丰酒受到巨大冲击，其酿造技艺亟待保护和扶植。","[{'name': '卢振营', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
客家土楼营造技艺,传统技艺,"['福建省龙岩市', '福建省南靖县', '福建省华安县']",https://www.ihchina.cn/project_details/14307.html,"['福建永定客家土楼建筑是人文内涵丰富、造型功能独特的传统生土建筑，它遍布永定全县各个乡村，主要分布在汀江、永定河流域。永定土楼以方形为主，圆形土楼较为少见，后者主要集中在金丰溪流域，此外方圆兼具的“大夫第”即“五凤楼”，主要分布在永定河流域。据统计，永定境内目前尚保存两万多座土楼。\n土楼建筑中蕴涵着天人合一的理念，融安全防卫和生产生活需要、聚居和崇文重教意识于一体。土楼营造工艺精巧，规划构筑考究，充分利用自然空间，合理安排房屋布局，或依山或傍水，使居住的楼屋与自然环境相协调。土楼结构千姿百态，内部空间丰富有序，装饰工艺精湛高超。土楼的营造工艺是客家建筑文化的生动表现，它继承了中原古老的生土构筑技艺，保留了大量优秀的建筑传统，成为古建筑技艺研究中的活化石。\n据记载，明代成化十四年（1478），永定正式建县，县中的客家人“人文鹊起，甲第巍科为数郡冠”。由明末开始，永定客家人积极从事烟草生产和贸易，财源滚滚而来。这些文化和经济方面的突出成就成为永定客家土楼兴盛的精神和物质基础。\n在现代化和商品经济大潮的冲击下，永定地区居民的居住观念发生了变化，已不再建筑土楼。原有的永定客家土楼年久失修，建筑技艺的传承也出现危机，急需政府给予关注和支持，采取切实措施加以保护。', '福建南靖县拥有各类土楼一万五千多座，其中大造型方圆土楼一千三百多座，堪称“土楼王国”，汇集了最高、最大、最小、最奇、最古老、最壮观的土楼，其中田螺坑土楼群、河坑土楼群、怀远楼、和贵楼等是土楼建筑的典范。成千上万的土楼像“天上掉下的飞碟”、“地上长出的蘑菇”，点缀在南靖美丽的大地上，形成一道美妙绝伦的风景线，被誉为“世界上独一无二神话般的山村建筑模式”。\n华安土楼的择址、建造，是在家族兴盛与安全原则下，按照中国传统风水理念进行布局的。其建筑设计、平面布局非常讲究科学性、合理性、实用性、系统性，富有现代居家理念。其中仙都镇大地村的二宜楼是最杰出的代表，是福建土楼中最早列入全国重点文物保护单位的建筑，是世界级的民居建筑瑰宝。\n土楼营建技艺巧妙地采用了山区的地势和当地的生土、木材、山石等建筑材料，非常节约、异常坚固、防御性强，又极富美感。福建土楼在传承和创新传统生土建筑工艺的同时，也传承了中国传统文化的精髓，是聚族而居文化传统的见证。\n土楼以古老的夯土墙板筑工具造墙，其工具主要有夹板、杵棒及铲、大小拍板等辅助工具。夯筑土墙从选土、比例掺和、堆土处理、干湿度掌握到夯击程序、修补墙体等都有着严格的规则。木匠师傅进行梁架设计、加工。特别是圆楼的房间，按圆周基本等分（呈畚斗状），木匠师傅因势造出相适应的梁架，具有较高的技术性。\n古老的夯土墙技术，是中原夯土板筑技术经过几千年积累提高的技术结晶，是夯土文明最高成就的实物，堪称建筑一绝。\n然而，随着社会的发展，现代的建筑模式及现代材料的替代，使土楼古老的营建技艺濒临失传，这项具有重要的历史意义和现代研究价值的古老技艺，亟待传承和保护。']","[{'position': '福建省龙岩市', 'person': [{'name': '徐松生', 'gender': '男', 'birth_date': '1953.08.14', 'ethnicity': '汉族'}]}, {'position': '福建省南靖县', 'person': [{'name': '张羡尧', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]}]","[{'title': '传承客家千年非遗技艺 共建两岸青年心灵之桥——闽台青年客家土楼营造技艺研学营圆满收官', 'content': '3月13日上午，由福建省文化和旅游厅主办，福建省闽台文化交流中心、龙岩市文化和旅游局、漳州市文化和旅游局共同承办的国家级非物质文化遗产保护传承项目——闽台青年客家土楼营造技艺研学营活动圆满收官。在为期5天的研学实践中，来自厦门大学、华侨大学、福建农林大学、福建艺术职业学院等高校的50多位闽台青年学子走进龙岩、漳州等地，品客家美食、住客家土楼、习客家非遗、听专业讲座、研土楼活化修复、体验夯土砌石技艺，互动交流、增进友谊，在研究性学习和实践性体验中共同传承弘扬国家非遗技艺，促进心灵契合，取得良好效果。\n两岸学子互动交流\n开营仪式精彩纷呈，客家歌舞展示独特风情。研学活动特别选在有着“土楼王子”美誉的龙岩永定振成楼前开营，仪式上省文化和旅游厅副厅长肖长培在致辞中介绍了福建丰富的非遗资源，指明了研习客家土楼营造技艺的重要意义，提出了希望两岸青年学子共同涵养客家精神、传承国家级非遗瑰宝的殷切希望，希望两岸青年学子做“两岸一家亲，闽台亲上亲”的桥梁纽带和使者。开营仪式邀请了龙岩歌舞团、木偶戏传习中心、汉剧团等艺术团体现场演绎了表达客家儿女热情迎客的喜庆歌舞《客家儿女迎宾客》、融汇客家土楼营造技艺夯土精髓的情景舞蹈《夯歌》、凸显客家非遗神奇技巧的提线木偶现场泡茶敬客、展现原汁原味客家风情的情景表演《山歌谜语》等一系列精彩节目，带领两岸青年学子一同走进客家文化，感受客家风俗，赢得阵阵掌声。\n两岸学子体验非遗技艺\n研学路线匠心独运，凸显国家非遗技艺魅力。本次研学线路邀请土楼建造大师协助规划，在分析不同土楼营造技艺特点的基础上精心选址，突出典型、彰显个性，帮助两岸青年学子深入了解不同土楼营造技艺特色。活动组织营员入住拥有500年历史的环兴楼改造成的“天涯明月刀”主题民宿，推动两岸学子沉浸式体验土楼营造技艺在当代的时尚表达。组织营员前往永定现存最古老、结构最特殊的集庆楼，现场研习木结构全部靠榫头衔接，不用一枚铁钉的传统土楼营造技艺，感受土楼神奇营造技艺。安排学生研习艺术家眼中最美的田中赋土楼，感受古老土楼与现代建筑风格完美融合的典范。带领学生参访田螺坑土楼，在“四菜一汤”里领略土楼独特的建筑形体组合，解读客家先民智慧空间布局。研习中，营员感触良多，来自福建农林大学的肖予表示，“将一座历史超过500年且年久失修的危楼改造成为极为罕见的沉浸式剧场主题民宿——环兴楼实现华丽转身，我被这化腐朽为神奇的装修设计所吸引，这是一场十分难得的入住体验。”来自厦门大学的台湾学生黄乡怡提到，古老土楼营造技艺传统与现代的共生，启发新生代要用新思路多元碰撞让土楼焕发新活力。\n两岸学子研习砌客家土楼石头地基\n资深专家全程参与，深度体验传承千年文脉。研学活动中，原福建省建筑设计研究院院长、中国民居建筑大师、福建省勘察设计大师黄汉民教授全程参与，与两岸青年学子同吃同住同研习，随时随地指点土楼营造特色，结合鲜活的例子深入浅出为学生答疑解惑，让学生不仅看得到，更看得懂。非遗传承人魏荣康带领团队展示了精彩的客家提线木偶戏并耐心教学示范，两岸学子纷纷称奇深度体验。振成楼楼主林日耕虽已年过七旬，但仍亲自带领两岸青年学子参访土楼，并用客家乡音为大家解读客家楹联，营员深深被客家人奋力拼搏，将“异境”变成“吾境”的精神所触动。土楼之光文化园中，非遗传承人张民泰老师亲自示范，一丝不苟地展示夯土技艺和结构力学地基搭建，手把手传授营造技艺，让学生在实践中领悟土楼屹立千年不倒的秘密。“试了夯土，才真的能理解为什么一座土楼一建就要二十多年，每一面墙都是老艺人一捶一捶的心血。”华侨大学学子吴易襄表示。\n东方古堡连通古今，先民智慧搭建时代桥梁。本次研学以《世界文化遗产—福建土楼》专题讲座、纪录片《土楼探秘》赏析开篇，助推两岸青年学子全面了解客家土楼兴建原因、历史渊源，及营造技艺发展脉络、修复、保护及活化方式方法，为技艺研习奠定理论基础。穿插客家土楼营造技艺空间测绘、夯土体验、砌石等实地研习，帮助青年学子在知行合一中加深对土楼营造中关键技艺的体悟。安排土楼装饰艺术研习、客家提线木偶、造纸术、打糍粑、长桌宴、舞龙、篝火晚会等具有代表性的客家文化体验让青年学子们领会客家文化精粹。研学营由技至艺，由艺而道，深化两岸学子对客家营造技艺的学习。结营仪式上，来自厦门大学的台湾学生黄子懿深有感触地说道，“作为台湾学子在大陆留学，更应该了解闽台之间深厚的历史渊源。在研学过程，我确实学习到了以前从未接触过的优秀文化，体会到了客家人的智慧。这些天，我们以理论实践相结合的方式体验了木偶戏、打糍粑、印板画、舞龙、夯土等文化项目，深刻感受到了只有通过切身的体会，才能让学生们，以及来土楼参观的游客们更深刻地感知伟大的客家文化和技艺”。华侨大学的庄敏柔同样表示，本次研学营自己不仅收获了知识、沿途的风景，更结识了两岸的朋友，是一场难忘的经历，是历练也是提升。'}, {'title': '传承国家非遗技艺 促进两岸心灵契合——闽台青年客家土楼营造技艺研学营正式开营', 'content': '开营仪式活动现场。（供图）\n近日，由福建省文化和旅游厅主办，福建省闽台文化交流中心、龙岩市文化和旅游局、漳州市文化和旅游局共同承办的国家级非物质文化遗产保护传承项目——闽台青年客家土楼营造技艺研学营在龙岩永定振成楼前正式开营。福建省文化和旅游厅副厅长肖长培、文旅系统相关部门负责人及50多名来自厦门大学、华侨大学、福建农林大学、福建艺术职业学院的闽台青年学子学参加活动。\n福建省文化和旅游厅副厅长肖长培致辞。（供图）\n肖长培副厅长在致辞中表示，福建历史悠久、山海交融、人文荟萃，有福气、有文化、有颜值、有故事、有未来，是名副其实的非物质文化遗产大省。客家土楼营造技艺作为国家级非物质文化遗产，将依山傍水的山区地势和中国古代“天人合一”聚族而居的优秀传统文化、生活哲学巧妙地结合起来，是客家先民奉献给世界的文化瑰宝。共同传承这一文化瑰宝，是新时代海峡两岸青年的共同使命。希望参加此次研学的两岸青年朋友们，认真学、认真看、认真悟，既传承土楼营造技艺，又认真感悟客家先民智慧和工匠精神；既向非遗大师学习，又结下深厚的同学情谊，共同做“两岸一家亲，闽台亲上亲”的纽带桥梁和使者，为传承客家土楼营造技艺，促进两岸同胞心灵契合贡献力量。\n福建省闽台文化交流中心主任郑金龙(左一)向两岸学生代表授旗。（供图）\n开营仪式精彩荟萃，表达客家儿女热情迎客的喜庆歌舞《客家儿女迎宾客》、融汇客家土楼营造技艺夯土精髓的情景舞蹈《夯歌》、凸显客家非遗神奇技巧的提线木偶现场泡茶敬客、展现原汁原味客家风情的情景表演《山歌谜语》等一系列精彩节目轮番上演，为大家带来了一场文艺饕餮盛宴，带领大家一同走进客家文化，领略客家魅力，引得两岸青年掌声阵阵。\n台湾学生代表。（供图）\n来自华侨大学的台湾学子黄茗敏结合自身从台湾到大陆求学后的所见所闻，表示两岸在语言文字、宗教信仰、民俗生活等方面有许多相通之处，而客家土楼是两岸客家人共同的宝贵财富，这次研学营所到的永定区、南靖县是众多台湾客家人的重要祖籍地之一，让人倍感亲切。期待在研学活动中，与大家共同探索客家土楼营造技艺、学习客家文化、弘扬客家精神、做客家文化宣传者，推动更多台湾同胞来大陆，增进两岸同胞情感。\n大陆学生代表。（供图）\n来自福建艺术职业学院的大陆学子郑诗雨提到，研学旅行是课堂的延伸和补充，自己此次是带着崇敬的心情、求学的态度来参加活动的，希望借此难得的机会了解土楼屹立千年不倒的原因，并以此管窥两岸文化渊源，将在过程中“记下福建的山水，更要记下闽台的情缘”。\n参加开营仪式人员合照。（供图）\n仪式上，两岸嘉宾共同启动本次研学活动，寓意对两岸青年共同传承非遗技艺，共续客家情缘的期盼，将现场的气氛推向高潮。福建省闽台文化交流中心主任郑金龙向营员代表授研学营旗，研学活动正式开营。\n据悉，截止目前，福建省共有9个项目入选联合国教科文组织非物质文化遗产名录(名册)，是我国迄今在联合国教科文组织非遗保护三个系列上获得大满贯的唯一省份。现有国家级非遗代表性项目145项、保护单位145个、代表性传承人143人、文化生态保护（实验）区2个；省级非遗代表性项目705项、保护单位775个、传承人917人、文化生态保护区1个、文化生态保护示范点15个，非遗“四级名录”保护体系不断健全。丰富的非遗资源，深厚的人文底蕴，为两岸开展研学提供了极其丰富的素材。\n本次客家土楼营造技艺研学营将于3月9日-13日在福建龙岩、漳州两地开展。在为期五天四夜的活动中，50多位两岸青年学子将通过聆听《走进土楼》讲座、赏析纪录片《土楼探秘》、沉浸式体验土楼文创项目《天涯明月刀》，立体全面了解客家土楼营造技艺发展脉络、修复、保护及活化的方式方法；通过土楼建筑空间测绘研习、夯土技艺体验、砌石地基研习、土楼装饰艺术研习，探索先辈们如何巧妙依托山区地势和当地建筑材料进行土楼智慧建造；通过参访初溪土楼、田螺坑土楼、客家民俗馆，体验客家提线木偶、造纸术、打糍粑、长桌宴、舞龙、篝火晚会等，体味客家生活中的人情冷暖，丰富客家文化认知，感悟客家文化的根与魂。'}]"
火腿制作技艺（宣威火腿制作技艺）,传统技艺,云南省宣威县,https://www.ihchina.cn/project_details/14655.html,"宣威火腿，因产于宣威县而得名，素以风味独特而与浙江金华火腿齐名，蜚声中外。它的主要特点是：形似琵琶，只大骨小，皮薄肉厚，肥瘦适中；切开断面，香气浓郁，色泽鲜艳，瘦肉呈鲜红色或玫瑰色，肥肉呈乳白色，骨头略显桃红，似血气尚在滋润。其品质优良，足以代表云南火腿，故常称“云腿”。
宣威火腿最迟明末产生，清雍正五年（1727）成名。1923年参加广州名特食品会，获得优质奖章。20世纪80年代再度获奖，90年代实现专业化、规模化、系列化生产。
宣威火腿经久不衰，主要是取决于其色香味美，营养丰富，风味独特。宣威火腿的形成，也取决于宣威独特的地域地理气候环境。《宣威县志稿》载：“宣腿著名天下，气候使然。”邻近宣威的其他地区用与宣威相同的猪种，相同的饲养方法，相同的腌制工艺，制作出来的火腿其味道与宣威火腿相差甚远。宣威火腿肉香馥郁、口感纯美的秘密，在于宣威独特的自然环境、气候条件和制作工艺。","[{'name': '管升阔', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
宣笔制作技艺,传统技艺,安徽省宣城市,https://www.ihchina.cn/project_details/14555.html,"宣笔是毛笔的一种，因产于宣州而得名，它以独特的制作工艺和性能在当代中国毛笔中占有重要的地位。
宣笔的原产地宣州地处皖南山区，当地出产的野兔毛是制作宣笔的主要原料。唐代宣州以野兔紫毫制作毛笔，天宝二年（743）被列为贡品，宣州由此成为全国的制笔中心，名闻四海。宋代，宣笔制作技艺日臻完善，名工辈出，声誉日隆，制笔名家诸葛氏创制的无心散卓笔质量上乘，为世所重。宋末元初，战乱频仍，宣笔生产日渐式微，部分宣笔技工逃难到徽州及江浙等地，导致浙江湖笔迅速崛起。明清时期，宣笔技艺再度兴盛。新中国成立之后，宣州地方政府积极组织宣笔生产，“三兔”、“三毛”等品牌的宣笔先后荣获省、部优质产品称号，还获得过金奖。宣笔生产对于当地经济的发展起到了很好的促进作用。
文房四宝之一的宣笔，笔毫软硬适宜，书写流利，不仅具有独特的历史文化价值，而且制作考究，具有显著的工艺价值。","[{'name': '佘征军', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '张苏', 'gender': '男', 'birth_date': '1942.12', 'ethnicity': ''}, {'name': '张文年', 'gender': '男', 'birth_date': '1968.02', 'ethnicity': '汉族'}]",[]
