项目名称,项目类别,申报地区或单位,详情链接,官网描述,传承人信息,相关文章
竹编（毛南族花竹帽编织技艺）,传统美术,广西壮族自治区环江毛南族自治县,https://www.ihchina.cn/project_details/14082.html,"毛南族花竹帽编织技艺主要分布于广西壮族自治区环江毛南族自治县西南部的上南、中南、下南的毛南族聚居地区。
花竹帽，毛南语叫做“顶卡花”（即在帽底编织花纹的意思），象征着吉祥和幸福，是毛南族男女青年的定情信物，亦是当地女子出嫁时必不可少的嫁妆，被誉为毛南族的“族宝”。毛南族花竹帽在过去多被当做雨具使用，后成为毛南族服饰的组成部分。花竹帽在当地流传已有几百年的历史，清代嘉庆年间出产的“竹笠极细密，少年妇女戴之”（清《广西通志》）。民国年间，该地区“出产最精致的斗笠”（《思恩县志》）亦被载入史册。
毛南族花竹帽的取材十分讲究，由于早春竹材寒湿太重，而霜后的篾皮易脆，通常于夏至后立秋前选取修直匀称的筋竹和墨竹。制篾时，先破竹裁条，然后破扁篾、破薄篾，再在竹篾两头拱开梳丝，分篾细如发丝，用于交叉辐射、细密编织。编织花竹帽用的竹篾分黑篾与黄篾，黑篾系以蓝淀墨色染制，黄篾则以黄桅子榨汁染制。花竹帽的基本造型为平面和圆锥体的立体组合，编成的篾纹以五角星为中心，周边又按六角形环叠交叉辐射编结，整合定型后还要以上好桐油炼膏涂刷。其帽形大方，花纹美观，结实耐用。","[{'name': '谭素娟', 'gender': '女', 'birth_date': '', 'ethnicity': '毛南族'}]",[]
竹编（安溪竹藤编）,传统美术,福建省安溪县,https://www.ihchina.cn/project_details/14083.html,,"[{'name': '陈清河', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
竹编（道明竹编）,传统美术,四川省崇州市,https://www.ihchina.cn/project_details/14084.html,,"[{'name': '丁志云', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '赵思进', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
面人（北京面人郎）,传统美术,北京市海淀区,https://www.ihchina.cn/project_details/14085.html,"面人也称“面塑”、“江米人”，是以食用面粉、糯米粉为主要原料的一种传统塑作艺术，它流行于全国各地，深受百姓喜爱。面人多以动物和神话传说、历史故事及地方戏曲中的人物为题材，基本形制分“签举式”和“案置式”两种。前者多为娱乐儿童的食玩品，造型简略，形态生动；后者则是雅化的陈设艺术品，做工考究，造型精致，还需在原料中混入添加剂作防裂、防虫、防霉处理。面人制作一般先采用捏、搓、揉、掀等手法塑造大体形制，再用竹刀灵巧地点、切、刻、划，刻画手脚、头面、神情等局部细节，最后加上发饰、衣裙及相关插件，作品即告完成。面人艺术主要依靠走街串巷的游方艺人即兴创作，他们掌握了娴熟的塑造技艺，题材、造型、配色等工艺程式了然于心，顷刻间就能将面团变成神采飞扬的艺术形象。在民间传承发展的面人艺术寄托着广大民众的审美情怀和生活理想，为中国民间历史、习俗和艺术的研究提供了重要的实物资料。
北京面人郎是北京特有的一种民间面塑艺术，这一技艺系由郎绍安（1909—1992）所创，他曾跟从“面人大王”赵阔明学艺，后形成自己的面塑艺术风格。面人郎艺术题材面广，注重表现现实生活，对三百六十行的情形和各种老北京民俗都有生动的反映。在长期的艺术实践中，郎绍安练就了“眼明手快”、“看得准，拿得稳”的捏塑绝技，其作品手法简洁，造型准确，形态逼真，装饰洗练，在北京面塑艺术中独树一帜。1957年，郎绍安之女郎志丽开始随父学习面塑。从艺五十多年来，她继承父亲的技艺特点并加以创新，进一步发展了北京面人郎的面塑艺术。与此同时，她还注意总结父亲的艺术经验，整理出版了《我的面塑艺术生涯——郎绍安》一书。近几年，郎志丽创建了“面人郎艺术工作室”，致力于北京面塑艺术的传承、研究和发展。北京面人郎的面塑作品不仅具有较强的艺术欣赏和收藏价值，而且还能为老北京民俗风情和民间手工技艺研究提供重要参考。","[{'name': '郎志丽', 'gender': '女', 'birth_date': '1942.09.23', 'ethnicity': ''}]",[]
面人（上海面人赵）,传统美术,上海工艺美术研究所,https://www.ihchina.cn/project_details/14086.html,"面人也称“面塑”、“江米人”，是以食用面粉、糯米粉为主要原料的一种传统塑作艺术，它流行于全国各地，深受百姓喜爱。面人多以动物和神话传说、历史故事及地方戏曲中的人物为题材，基本形制分“签举式”和“案置式”两种。前者多为娱乐儿童的食玩品，造型简略，形态生动；后者则是雅化的陈设艺术品，做工考究，造型精致，还需在原料中混入添加剂作防裂、防虫、防霉处理。面人制作一般先采用捏、搓、揉、掀等手法塑造大体形制，再用竹刀灵巧地点、切、刻、划，刻画手脚、头面、神情等局部细节，最后加上发饰、衣裙及相关插件，作品即告完成。面人艺术主要依靠走街串巷的游方艺人即兴创作，他们掌握了娴熟的塑造技艺，题材、造型、配色等工艺程式了然于心，顷刻间就能将面团变成神采飞扬的艺术形象。在民间传承发展的面人艺术寄托着广大民众的审美情怀和生活理想，为中国民间历史、习俗和艺术的研究提供了重要的实物资料。
上海面人赵技艺是海派面塑的杰出代表，由素有“面人大王”之誉的赵阔明（1900—1980）开创。它主要流传于上海地区，但在发展中逐渐形成了超越上海一隅的广泛影响。赵阔明在继承前人技艺的基础上归纳、总结出面塑的“手掐八法”和“工具八法”，大大丰富了面塑艺术的表现力，尤其加强了对人物相貌和对象质感的表现。上海面人赵的作品人物众多，场面宏大，塑造逼真，表情刻画细腻，形象富于质感，衣带装饰轻灵飘逸，体现出鲜明的海派文化特色。赵阔明的创造性努力强化了面塑艺术的雅化倾向，使之由流行民间的普通玩物发展成反映现代都市审美趣味的精致艺术。面人赵作品题材丰富，代表作《二进宫》、《关公夜读》、《民族大团结》、《友谊长城》等已成为面塑艺术的典范。
目前以面人赵为代表的海派面塑发展陷于困境，艺人老龄化的情况十分严重。为了在现代市场环境中生存，面塑制作往往追求迅捷简便，工艺草率粗劣，无法继续保持面人赵精工细作的艺术特色。长此以往，这项精湛的技艺将失去原有的魅力，在沉寂中走向消亡。保护和传承上海面人赵艺术已成为一项紧迫的任务，急需有关人士共同努力。","[{'name': '陈瑜', 'gender': '女', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '赵艳林', 'gender': '女', 'birth_date': '1941.05.23', 'ethnicity': ''}]",[]
面人（曹州面人）,传统美术,山东省菏泽市牡丹区,https://www.ihchina.cn/project_details/14087.html,"面人也称“面塑”、“江米人”，是以食用面粉、糯米粉为主要原料的一种传统塑作艺术，它流行于全国各地，深受百姓喜爱。面人多以动物和神话传说、历史故事及地方戏曲中的人物为题材，基本形制分“签举式”和“案置式”两种。前者多为娱乐儿童的食玩品，造型简略，形态生动；后者则是雅化的陈设艺术品，做工考究，造型精致，还需在原料中混入添加剂作防裂、防虫、防霉处理。面人制作一般先采用捏、搓、揉、掀等手法塑造大体形制，再用竹刀灵巧地点、切、刻、划，刻画手脚、头面、神情等局部细节，最后加上发饰、衣裙及相关插件，作品即告完成。面人艺术主要依靠走街串巷的游方艺人即兴创作，他们掌握了娴熟的塑造技艺，题材、造型、配色等工艺程式了然于心，顷刻间就能将面团变成神采飞扬的艺术形象。在民间传承发展的面人艺术寄托着广大民众的审美情怀和生活理想，为中国民间历史、习俗和艺术的研究提供了重要的实物资料。
曹州面人是长期流传于山东省曹州地区的一种民间面塑艺术，至今已有一百五十多年的历史。由郝胜、杨白四、王清源、郭湘云等民间艺人开始，经过六代面人艺匠的传承发展，曹州面人逐渐摆脱了充当民间祭神“花供”的功用，成为一种观赏性的民间工艺品。20世纪20年代，曹州面人行业出现了并称“文武二李”的李俊兴、李俊福兄弟。李俊兴擅长捏塑才子佳人，李俊福则擅长捏制武将侠客。兄弟二人技艺超群，成为曹州面人制作的代表性人物。至20世纪30年代，中国面塑逐渐形成了山东的李派、上海的赵派和北京的汤派、郎派等艺术流派，几派虽各具特色，但无一例外均受到曹州面人的影响。自李俊兴、李芳清等面塑大师出国表演传艺以来，曹州面人日益受到东南亚、欧美等地区民众的喜爱，驰誉国际，进一步确立了其在面塑史上的地位。
曹州面人来源于生活，乡土气息浓郁，它造型概括，简练生动，形象逼真传神，比例夸张适当，工写结合，堪称中华民间艺术的瑰宝。20世纪90年代以后，随着经济的发展和社会生活需求的多样化，人们对传统面塑的热情逐渐衰退，曹州面人的传承发展面临严重危机，亟待保护。","[{'name': '陈素景', 'gender': '女', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '李金城', 'gender': '男', 'birth_date': '1932.12', 'ethnicity': ''}]",[]
面人（曹县江米人）,传统美术,山东省曹县,https://www.ihchina.cn/project_details/14088.html,"面人也称“面塑”、“江米人”，是以食用面粉、糯米粉为主要原料的一种传统塑作艺术，它流行于全国各地，深受百姓喜爱。面人多以动物和神话传说、历史故事及地方戏曲中的人物为题材，基本形制分“签举式”和“案置式”两种。前者多为娱乐儿童的食玩品，造型简略，形态生动；后者则是雅化的陈设艺术品，做工考究，造型精致，还需在原料中混入添加剂作防裂、防虫、防霉处理。面人制作一般先采用捏、搓、揉、掀等手法塑造大体形制，再用竹刀灵巧地点、切、刻、划，刻画手脚、头面、神情等局部细节，最后加上发饰、衣裙及相关插件，作品即告完成。面人艺术主要依靠走街串巷的游方艺人即兴创作，他们掌握了娴熟的塑造技艺，题材、造型、配色等工艺程式了然于心，顷刻间就能将面团变成神采飞扬的艺术形象。在民间传承发展的面人艺术寄托着广大民众的审美情怀和生活理想，为中国民间历史、习俗和艺术的研究提供了重要的实物资料。
曹县江米人是流行于山东省曹县一带的传统面塑艺术，由古代祭祀神祇的供品演变而来。据当地制作江米人的老艺人介绍，明代洪武年间曹县桃源镇、安蔡楼镇等地已有用“花供”祭祀天地、火神的风俗，“花供”中即包括用江米面捏制的人物、瑞兽、花鸟等供品。这种以面塑供品表达祈福心愿的民间风俗一直延续至今，但表现题材已大为拓展，出现了祥禽瑞兽、仙花芝草、戏文故事、神话传说、历史人物、民俗风情及现实生活等多方面的内容。不用作供品的时候，曹县江米人主要是游方艺人边做边卖、娱乐儿童的“签举式”食玩品。曹县江米人样式丰富，造型简略，色彩绚丽，塑造传神，显示了较强的艺术性。作为与祭祀民俗联系紧密的传统技艺，它在民间宗教文化的研究中具有重要的参考价值。目前，在现代生活方式的冲击下，曹县江米人生存空间不断缩小，已面临着极大的传承危机，亟待抢救保护。","[{'name': '王锡金', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
面人（面人汤）,传统美术,北京市通州区,https://www.ihchina.cn/project_details/14089.html,"面塑是以面粉为材料，采用揉、搓、剪、挑、压、粘、贴等手法来造型的艺术，北京通州“面人汤”的面塑艺术便是其流派之一。
“面人汤”面塑艺术始于清末，其风格流派由近代著名面塑艺术家汤子博先生（1882—1971）创立。汤子博先生以其深厚的艺术功底博采众长，在长期实践活动中，广泛吸收各地雕塑艺术特色，将此前的民间面人由“签举式”面塑玩偶改塑为“托板式”案头面塑，从而使面塑成为真正意义上的民间艺术品。此后，“面人汤”陆续创作出“核桃面人”（在半个核桃中陈列的精微的面塑）、浮雕面塑、悬塑面人和制钱面塑等多种样式。所用材料有面粉以及陶、木、泥等，并采用羊毛、羽毛、丝线、棉花等材料来制作人物及动物的胡须和毛发之类，以加强形似的效果。
“面人汤”的面塑形体完整饱满，造型略作夸张，色彩鲜艳醒目，制作手法多样，注重神气动态，有着鲜明的风格特征。如今，汤子博的次子汤夙国先生继承了“面人汤”的面塑艺术。由于其制作技艺的要求较高，目前仅有两位学生随汤夙国先生学习面塑艺术。","[{'name': '汤夙国', 'gender': '男', 'birth_date': '1933.05', 'ethnicity': '汉族'}]",[]
面人（天津面塑）,传统美术,天津市河西区,https://www.ihchina.cn/project_details/23723.html,,"[{'name': '王玓', 'gender': '女', 'birth_date': '', 'ethnicity': '汉族'}]",[]
面花（阳城焙面面塑）,传统美术,山西省阳城县,https://www.ihchina.cn/project_details/14090.html,"面花俗名“花馍”、“窝窝花”、“糕花”，也称“面塑”，是流行于山东、山西、河南、陕西、甘肃等北方地区的一种传统食用塑作艺术，同时也是一种与民众生活十分贴近的节俗艺术。面花的起源与传统民间的饮食和信仰习俗有着密切的关系，新疆吐鲁番阿斯塔那墓葬出土的唐代面塑遗物表明，这种民俗艺术在中国有着悠久的发展历史。在北方地区，面花塑作具有深厚的群众基础，每逢传统佳节，家家户户都会依照当地的习俗和惯例制作面花。这些面花制品形式多样、姿态各异，兼具供奉、观赏和食用等多种功能，也可以用作馈赠亲友的礼品，成为民间社会交往的重要媒介。这种自发的面花塑作活动充分展示了民众的审美理想和艺术才能，使蕴涵在民间习俗中的文化传统得到自然的传承和彰显。各地不尽相同的风土人情和礼俗讲究造成面花艺术丰富的表现形态和鲜明的地域特色，面花制品别致的造型和斑斓的色彩将传统节日的文化空间装点得分外美丽。
阳城焙面面塑也称“焙面娃娃”，是流行于山西省阳城县一带的传统民间食用塑作艺术。阳城面塑样式繁多，根据制作方法的不同而有生面、炸面、蒸面和焙面之分。焙面面塑是阳城面花中的佼佼者，用特制的砂土套锅烤制而成。焙面面塑具有鲜明的地方特色，它以上好的麦面为主料，而以杏仁水、糖稀搭色水、黑豆和花椒子等为辅料，经捏塑后焙烤出的面花“形状美，闻着香，吃着脆”，是阳城最具特点的面食。阳城焙面面塑内容丰富，传说故事、戏曲人物乃至飞禽走兽、花鸟鱼虫都可以作为表现的对象。目前，受现代化进程的影响，阳城地区的人文和自然环境发生了很大改变，焙面面塑赖以生存的传统习俗遭到巨大冲击，加上一些掌握传统塑作技艺的老人相继去世，这种特殊的民间食用塑作艺术面临失传的危险，急需加强保护措施。","[{'name': '张红霞', 'gender': '女', 'birth_date': '', 'ethnicity': '汉族'}]",[]
面花（闻喜花馍）,传统美术,山西省闻喜县,https://www.ihchina.cn/project_details/14091.html,"面花俗名“花馍”、“窝窝花”、“糕花”，也称“面塑”，是流行于山东、山西、河南、陕西、甘肃等北方地区的一种传统食用塑作艺术，同时也是一种与民众生活十分贴近的节俗艺术。面花的起源与传统民间的饮食和信仰习俗有着密切的关系，新疆吐鲁番阿斯塔那墓葬出土的唐代面塑遗物表明，这种民俗艺术在中国有着悠久的发展历史。在北方地区，面花塑作具有深厚的群众基础，每逢传统佳节，家家户户都会依照当地的习俗和惯例制作面花。这些面花制品形式多样、姿态各异，兼具供奉、观赏和食用等多种功能，也可以用作馈赠亲友的礼品，成为民间社会交往的重要媒介。这种自发的面花塑作活动充分展示了民众的审美理想和艺术才能，使蕴涵在民间习俗中的文化传统得到自然的传承和彰显。各地不尽相同的风土人情和礼俗讲究造成面花艺术丰富的表现形态和鲜明的地域特色，面花制品别致的造型和斑斓的色彩将传统节日的文化空间装点得分外美丽。
闻喜花馍是流行于山西省闻喜县一带的传统食用塑作艺术，它历史悠久，与当地的传统习俗联系紧密，在节庆、祭祀、婚嫁、寿诞、丧葬、上梁、乔迁等民俗活动中应用广泛。闻喜花馍既无流传范本供参照，也无现存底样作依据，全凭巧妇信手捏制而成，因而被誉为“母亲的艺术”。制作时先用和好的面捏出各种构思巧妙的造型，再点上水色作为装饰。蒸熟的花馍形体饱满，色彩明艳，透出勃勃生机。闻喜花馍制作精美，魅力独特，深受当地民众的喜爱。随着市场经济的深入发展，闻喜花馍已作为体现山西地方文化特色的名优土特产品进入了商品市场，行销海内外，声誉与日俱增。","[{'name': '董巧兰', 'gender': '女', 'birth_date': '', 'ethnicity': '汉族'}]",[]
面花（定襄面塑）,传统美术,山西省定襄县,https://www.ihchina.cn/project_details/14093.html,"面花俗名“花馍”、“窝窝花”、“糕花”，也称“面塑”，是流行于山东、山西、河南、陕西、甘肃等北方地区的一种传统食用塑作艺术，同时也是一种与民众生活十分贴近的节俗艺术。面花的起源与传统民间的饮食和信仰习俗有着密切的关系，新疆吐鲁番阿斯塔那墓葬出土的唐代面塑遗物表明，这种民俗艺术在中国有着悠久的发展历史。在北方地区，面花塑作具有深厚的群众基础，每逢传统佳节，家家户户都会依照当地的习俗和惯例制作面花。这些面花制品形式多样、姿态各异，兼具供奉、观赏和食用等多种功能，也可以用作馈赠亲友的礼品，成为民间社会交往的重要媒介。这种自发的面花塑作活动充分展示了民众的审美理想和艺术才能，使蕴涵在民间习俗中的文化传统得到自然的传承和彰显。各地不尽相同的风土人情和礼俗讲究造成面花艺术丰富的表现形态和鲜明的地域特色，面花制品别致的造型和斑斓的色彩将传统节日的文化空间装点得分外美丽。
定襄面塑又称“定襄面花”，是流行于山西省定襄县一带的传统食用塑作艺术。面塑所表现的内容极为丰富，既有民间故事、戏曲人物，又有飞禽走兽、花鸟鱼虫、十二生肖等等。其形象塑造简练概括、粗犷豪放，夸张的形态显得朴实敦厚，透出一种天真烂漫的神韵，极富地方特色。定襄面塑反映着当地民众的饮食习俗和审美情趣，洋溢出民间艺术的素朴之美，它凭借丰厚的文化内涵引来关注目光，许多从事民俗和民间艺术研究的专家将定襄面塑与剪纸、刺绣、雕刻等民间艺术联系在一起进行综合性研究，从中探寻中国民族艺术的渊源和产生发展规律。目前，随着社会生活的变化，定襄面塑已逐渐遭到冷落，面临人亡艺绝的危险。如不抓紧抢救保护，这种珍贵的民间艺术将有失传之虞。",[],[]
面花（新绛面塑）,传统美术,山西省新绛县,https://www.ihchina.cn/project_details/14092.html,"面花俗名“花馍”、“窝窝花”、“糕花”，也称“面塑”，是流行于山东、山西、河南、陕西、甘肃等北方地区的一种传统食用塑作艺术，同时也是一种与民众生活十分贴近的节俗艺术。面花的起源与传统民间的饮食和信仰习俗有着密切的关系，新疆吐鲁番阿斯塔那墓葬出土的唐代面塑遗物表明，这种民俗艺术在中国有着悠久的发展历史。在北方地区，面花塑作具有深厚的群众基础，每逢传统佳节，家家户户都会依照当地的习俗和惯例制作面花。这些面花制品形式多样、姿态各异，兼具供奉、观赏和食用等多种功能，也可以用作馈赠亲友的礼品，成为民间社会交往的重要媒介。这种自发的面花塑作活动充分展示了民众的审美理想和艺术才能，使蕴涵在民间习俗中的文化传统得到自然的传承和彰显。各地不尽相同的风土人情和礼俗讲究造成面花艺术丰富的表现形态和鲜明的地域特色，面花制品别致的造型和斑斓的色彩将传统节日的文化空间装点得分外美丽。
新绛面塑俗称“花馍”，是流行于山西省新绛县一带的传统民间食用塑作艺术。早在宋代，当地人祭祀时就已开始用面塑来代替猪、羊等牺牲品。其后这种方法相沿成俗，在新绛一带长期延续下来。每遇岁时节令，人们便用模拟动物、瓜果、花卉等形象的面塑来祭祀神灵，同时也以之作为人情往来的馈赠礼物。在此情势下，新绛面塑技艺逐渐发展成熟。这种面塑作品内容和形式都极为丰富，品种多达六十余个。因受面团柔软特点和发酵状况的限制，新绛面塑在造型上极度简练概括，不重写实而以神似为主。目前，随着社会风气的变化，当地年轻人对传统的风俗习惯甚为冷漠，新绛面塑正日渐失去以往的社会功能，生存困难，大有失传的危险，亟待抢救保护。",[],[]
面花（郎庄面塑）,传统美术,山东省冠县,https://www.ihchina.cn/project_details/14094.html,"面花俗名“花馍”、“窝窝花”、“糕花”，也称“面塑”，是流行于山东、山西、河南、陕西、甘肃等北方地区的一种传统食用塑作艺术，同时也是一种与民众生活十分贴近的节俗艺术。面花的起源与传统民间的饮食和信仰习俗有着密切的关系，新疆吐鲁番阿斯塔那墓葬出土的唐代面塑遗物表明，这种民俗艺术在中国有着悠久的发展历史。在北方地区，面花塑作具有深厚的群众基础，每逢传统佳节，家家户户都会依照当地的习俗和惯例制作面花。这些面花制品形式多样、姿态各异，兼具供奉、观赏和食用等多种功能，也可以用作馈赠亲友的礼品，成为民间社会交往的重要媒介。这种自发的面花塑作活动充分展示了民众的审美理想和艺术才能，使蕴涵在民间习俗中的文化传统得到自然的传承和彰显。各地不尽相同的风土人情和礼俗讲究造成面花艺术丰富的表现形态和鲜明的地域特色，面花制品别致的造型和斑斓的色彩将传统节日的文化空间装点得分外美丽。
郎庄面塑俗称“面老虎”，是流行于山东省冠县郎庄的一种传统食用塑作艺术。据郎庄村碑记载，明代洪武年间有郎姓兄弟从山西迁徙至此，以姓立村，名为“郎庄”。后因“郎”字与“狼”同音，寓意凶险，有巧手村民捏制“面老虎”以制“狼”克邪，祈求平安。其后捏虎制狼之法相沿成俗，在郎庄世代延续，经后人不断发展完善，形成当地特有的面塑艺术。郎庄面塑散发着浓郁的乡土气息，充分反映了当地民俗文化的特点和民众的审美创造力，具有较高的历史文化价值，可以为地方民俗和民间艺术的研究提供鲜活的例证。",[],[]
面花（黄陵面花）,传统美术,陕西省黄陵县,https://www.ihchina.cn/project_details/14095.html,"面花俗名“花馍”、“窝窝花”、“糕花”，也称“面塑”，是流行于山东、山西、河南、陕西、甘肃等北方地区的一种传统食用塑作艺术，同时也是一种与民众生活十分贴近的节俗艺术。面花的起源与传统民间的饮食和信仰习俗有着密切的关系，新疆吐鲁番阿斯塔那墓葬出土的唐代面塑遗物表明，这种民俗艺术在中国有着悠久的发展历史。在北方地区，面花塑作具有深厚的群众基础，每逢传统佳节，家家户户都会依照当地的习俗和惯例制作面花。这些面花制品形式多样、姿态各异，兼具供奉、观赏和食用等多种功能，也可以用作馈赠亲友的礼品，成为民间社会交往的重要媒介。这种自发的面花塑作活动充分展示了民众的审美理想和艺术才能，使蕴涵在民间习俗中的文化传统得到自然的传承和彰显。各地不尽相同的风土人情和礼俗讲究造成面花艺术丰富的表现形态和鲜明的地域特色，面花制品别致的造型和斑斓的色彩将传统节日的文化空间装点得分外美丽。
陕西省黄陵县因境内有轩辕黄帝陵寝而得名，黄陵面花即是流行于这一地区的传统民间食用塑作艺术。自出现以来，它即与当地的黄帝祭典礼俗紧密联系在一起。当地人习惯用面塑成各色动物、花卉，以代替祭典中的三牲。在当地日常的生产生活和岁时节令、婚丧嫁娶、诞育寿庆等习俗活动中，面花的使用更加普遍。黄陵面花工艺复杂，制作精巧，形象塑造栩栩如生，活灵活现，极具艺术感染力。丰富多彩的黄陵面花反映了当地民众数典崇祖、敬天爱人的传统美德，从一个侧面显示出轩辕黄帝故里深厚的历史文化积淀。作为黄陵历史文化的承载物之一，黄陵面花具有民俗学、社会学、历史学等多方面的研究价值，可以为黄陵礼俗的挖掘整理提供重要参考。",[],[]
面花（岚县面塑）,传统美术,山西省岚县,https://www.ihchina.cn/project_details/14096.html,,"[{'name': '袁建花', 'gender': '女', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '李成秀', 'gender': '女', 'birth_date': '', 'ethnicity': '汉族'}]",[]
草编（大名草编）,传统美术,河北省大名县,https://www.ihchina.cn/project_details/14097.html,"草编是以草本植物为主要原材料的一种传统编结手工艺。作为人类最古老的技艺之一，早在远古时代，编结就已成为中华先民制造实用物品的重要手段。草编技艺在中国民间流传了几千年，在此过程中不断得到发扬光大。各地民间工匠因地制宜，因材施艺，充分利用草本植物柔韧的秆、皮、芯、叶、根，创造和总结出编、结、辫、扣、扎、绞、缠、网、串、盘等丰富的编结技法，使草编成为广大民众日常生活用品的一个重要来源。我国草本植物资源丰富，南北方均有不少适宜编结的原材料，因此各地草编种类繁多，且各具地方特色。草编制品以草席、草帘、草垫、草篮、草扇、草帽、草鞋等实用品为主，也有一些用作陈设的观赏品。从19世纪40年代起，草编开始远销国外。20世纪中叶以来，由于适应了现代生活的需要，草编得到迅速发展，花色品种越来越多。作为在中国民间十分普及的一种传统手工艺，草编有着广泛的群众基础，具有很强的实用性和艺术性。
大名草编是一种传统民间家庭编结手工艺，流行于河北省大名县卫河以东地区。清代雍正年间，草编技艺从山东掖县传入大名县西付集乡朱家村，后又进一步传到卫河以东地区，流播范围遍布整个大名县境。大名草编以麦秆为原材料，制品以草帽、提篮居多。20世纪80年代以前，大名草编在全县及周边地区已形成一定的影响，但制品大多被编织者留作自家使用，只有部分草帽在市场上销售。大名县建立草编厂以后，通过深加工，开发出提袋、茶垫、坐垫、地席、门帘、果盒、纸篓、拖鞋及用麦草制作的贴画、贴盒等约千种新产品，对当地经济的发展和农民收入的增加起到了积极的促进作用。目前，费时费力的草编制作因难以适应市场的要求而陷入发展的停滞阶段，从业者不断减少。大名草编正面临着衰亡的危险，急需扶持保护。","[{'name': '王群英', 'gender': '女', 'birth_date': '', 'ethnicity': '汉族'}]",[]
草编（徐行草编）,传统美术,上海市嘉定区,https://www.ihchina.cn/project_details/14098.html,"草编是以草本植物为主要原材料的一种传统编结手工艺。作为人类最古老的技艺之一，早在远古时代，编结就已成为中华先民制造实用物品的重要手段。草编技艺在中国民间流传了几千年，在此过程中不断得到发扬光大。各地民间工匠因地制宜，因材施艺，充分利用草本植物柔韧的秆、皮、芯、叶、根，创造和总结出编、结、辫、扣、扎、绞、缠、网、串、盘等丰富的编结技法，使草编成为广大民众日常生活用品的一个重要来源。我国草本植物资源丰富，南北方均有不少适宜编结的原材料，因此各地草编种类繁多，且各具地方特色。草编制品以草席、草帘、草垫、草篮、草扇、草帽、草鞋等实用品为主，也有一些用作陈设的观赏品。从19世纪40年代起，草编开始远销国外。20世纪中叶以来，由于适应了现代生活的需要，草编得到迅速发展，花色品种越来越多。作为在中国民间十分普及的一种传统手工艺，草编有着广泛的群众基础，具有很强的实用性和艺术性。
徐行草编是一种传统的民间编结手工艺，主要流行于上海市嘉定区徐行镇。徐行系江南著名的草编之乡，当地民众习惯使用本乡出产的黄草秆茎来编织生活用品。早在清代，徐行编制的嘉定黄草拖鞋即已远销欧亚各国。徐行黄草质地光滑坚韧，色泽淡雅，用它编织出的工艺品纹理清晰，细密匀称，松紧有度，平整光洁，染色或缀以鲜艳的花纹图案后更显精致美观。徐行草编制品有拖鞋、拎包、果盆、杯套、盆垫等二十大类上千个品种，色彩丰富，样式美观，使用轻巧方便，地方特色鲜明，乡土气息浓郁。现在，黄草由野生改为人工培育，用于草编，质量更佳。徐行草编采用纯手工制作，编织时要花费大量的时间，无法形成规模化的生产，经济效益不高，难以抵御现代市场经济的冲击。目前，徐行以草编为生的手工艺人已是凤毛麟角，仅有少数农村妇女利用闲暇编织一些草鞋、提包零星销售。此外，城市建设的发展使得大片黄草迅速消失，导致徐行草编原材料日趋匮乏。在此情势下，积极而全面地保护徐行草编技艺的传承发展已成为一项刻不容缓的工作。",[],[]
