项目名称,项目类别,申报地区或单位,详情链接,官网描述,传承人信息,相关文章
中医传统制剂方法（朱养心传统膏药制作技艺）,传统医药,浙江省杭州市,https://www.ihchina.cn/project_details/14809.html,"朱养心传统膏药制作技艺是骨伤科外用敷贴的传统硬黑膏药制作技术，因其研制的膏药疗效显著而名震江南，是我国传统制药技术中的佼佼者。其创始人朱养心于明天启年间在古杭城胥山（今吴山）脚下开设“朱养心药室”（原称“日生堂”），专门从事骨伤科治疗，影响遍及江、浙、沪及港澳地区和东南亚国家，至今已有四百余年历史。
朱养心传统膏药目前尚保留的主打产品有朱氏狗皮膏、万灵五香膏、五香伤膏、童禄膏、消炎红膏药、清凉膏等，尤以狗皮膏最为著名。这些膏药配方独特，纯传统手工操作。严格按照选料、炸药、下丹、收膏、去毒、烊膏、摊涂、加药等十余个步骤进行，工艺繁杂、技术精湛。特别是要求掌握炼油环节中“挂丝”、“滴水成珠”，收膏“老嫩度”及摊膏中“菊花心铜锣边”等关键技术。
朱养心传统膏药制作技艺，是由传承人口传心授传承下来的，其后人一直秉承“专注伤科”的经营理念与“勤勉精进”的祖训，精心传承与保护传统膏药产品与制作技艺，不断在专科领域内做精做强、发扬光大。
朱养心传统膏药制作技艺具有杰出的中药学价值、文化价值、民俗学价值和社会价值，是祖国中药文化的宝贵遗产。由于现代生活方式的改变和西医药的普遍运用，传统膏药应用减少，其传统制作技艺面临着失传的危险，亟待加强保护。",[],[]
中医传统制剂方法（漳州片仔癀制作技艺）,传统医药,福建省漳州市,https://www.ihchina.cn/project_details/14810.html,"片仔癀始创于明嘉靖年间（1522—1566），至今已有近五百年的历史。明嘉靖三十四年（1555），明世宗的一位御医因不满朝廷，逃离京城，辗转到福建漳州，隐姓埋名，在漳州东郊璞山岩寺出家为僧并悬壶济世，用宫廷配方及独特工艺精制出既可外敷、又可内服的药锭。因其疗效显著，切一小片即可消肿退癀（“癀”是闽南方言，意为热毒肿痛），故名“片仔癀”，具有消炎、解毒、镇痛等功能，主治范围也由外科疮疡而扩大到治疗肝胆疾患。数百年来，片仔癀随漳州民众迁徙移居南洋而走向海外。
1992年，片仔癀被国家中医药管理局和国家保密局列为绝密的国家重点保护中药制剂，其处方与制作工艺至今未曾解密。",[],[]
中医传统制剂方法（夏氏丹药制作技艺）,传统医药,湖北省京山县,https://www.ihchina.cn/project_details/14812.html,"炼丹术是古人为求“长生不老”而炼制丹药的方术。中国炼丹活动起源于公元前3世纪的战国时期，在中医传统制剂基础上将药物加温升华发展为炼丹术。炼丹术所制成的药物有外用和内服两种。外用者至今还很有医疗价值，内服则由于其毒性较大而逐渐被淘汰。
炼丹一直被披上神秘色彩，其实验方术大多失传，然而在湖北，以夏大中、夏小中为代表性传人的夏氏家族至今却仍延续着这一古老的制药方法，通过烧炼矿物类药物以制造“白降丹”。夏氏炼丹术炼出的丹药是一种外用药物。
外科常用的丹药有红升丹、白降丹两种。所谓“升丹”，就是在炼丹时罐口朝上，谓之“升”；反之，罐口朝下，就是“降”，炼成的称“降丹”。白降丹具有拔毒消肿、去腐杀虫之功效。现代多用于蜂窝组织炎、慢性骨髓炎、全身各部的化脓性感染等疑难病症。
随着时代的变迁，各种先进制药工艺冲击传统的炼丹术，夏氏炼丹术面临濒危状态，亟待抢救。","[{'name': '夏小中', 'gender': '男', 'birth_date': '1958.01', 'ethnicity': '汉族'}]",[]
中医传统制剂方法（马应龙眼药制作技艺）,传统医药,湖北省武汉市武昌区,https://www.ihchina.cn/project_details/14811.html,"马应龙传统制药技艺起源于明朝万历年间的河北定州，历经14代人的传承，距今已有四百余年的历史。
当初，创始人马金堂潜心研究，摸索总结出一套独特的制药技艺，制成眼药。历经清朝、民国时期的砥砺发展，新中国成立时，马应龙第十三代传人马惠民任马应龙制药厂（后改名为“武汉第三制药厂”）厂长，在古方验方的基础上遵循传统制药技艺，生产眼药、痔疮药等多种药品。1995年，武汉第三制药厂更名为“马应龙药业股份集团有限公司”，马应龙传统制药技艺得以延续保存和弘扬。
马应龙制药技艺有其传统的特色和规范，从选材、炮制、配料到成药有一整套严格的规程，独成一家。选材唯真唯优，忌劣忌假，且所采用的药材十分名贵。在制药过程中，器皿的卫生、原料配合投放的先后顺序、药物的细度成色都要严格掌握。因春夏秋冬四季气候的不同，炮制原料的方法各有差异，对药物的盛放有苛严的要求，所使用的盛器质地各异，种类繁多。马应龙传统制药技艺对外界绝对保密，在家庭内部也只单传长子长孙，或择优相传，数百年来从未违例。
马应龙传统制药技艺流程复杂，工序细腻，堪称我国中药传统生产工艺的代表，具有独特的历史文化价值、科学开发价值和实用价值。由于现代生产技术给手工作坊式的传统制药工艺带来巨大挑战，从而引起传统工艺失传，对此应引起高度重视。",[],[]
中医传统制剂方法（罗浮山百草油制作技艺）,传统医药,广东省博罗县,https://www.ihchina.cn/project_details/14814.html,"罗浮山百草油制作技艺是以岭南地区特殊地理、气候环境为背景，采集多种地产药材，经过蒸馏、过滤、配制等工艺而制作的一种疗效显著的多用途油剂。它以中医药理论为指导，以罗浮山道家医药为源头，以岭南医药学为特色，其制成品百草油在岭南地区和海外华人中被广泛应用。
百草油处方来源于晋代医药学家葛洪。他针对罗浮山森林茂密、空气潮湿、瘴气密布的特点，采集罗浮山多种名贵草药，炼成百草油，解除民众疾苦。明代罗浮山黄龙观道士陈伯辉将百草油处方加以整理，加工定型，至今已有五百多年历史。百草油处方和技艺由罗浮山道士代代相传至20世纪初期，因战乱流落民间。20世纪五六十年代，赤脚医生叶国经等收集研制百草油技艺，并创办药厂，实现批量生产。技术人员陈新泉和廖志钟在继承传统制法的基础上，研究和优化关键工艺参数，使罗浮山百草油制作技艺不断发展和提高。
罗浮山百草油由68味中草药提取的百草精加11种植物精油配制而成。具有祛风解毒，消肿止痛、止痒的功效，适用于治疗各种风毒、湿毒、热毒、暑毒引起的一系列病症，安全性好。
罗浮山百草油是岭南地产药物的代表，具有特殊的技术价值和较高的历史价值和文化价值。它的研制、传承和发展见证了岭南地产药物的发展，对研究岭南医药和罗浮山百草文化，都有着重要意义。
近些年来，由于外国品牌的类似产品大肆涌入，罗浮山百草油的市场在萎缩，主要限于两广地区年龄稍长的人群使用，制作技艺的传承和发展面临着威胁。","[{'name': '廖志钟', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
中医传统制剂方法（保滋堂保婴丹制作技艺）,传统医药,广东省医药行业协会,https://www.ihchina.cn/project_details/14813.html,"保滋堂创立于清康熙八年（1669），距今已有三百多年的历史，是商务部首批认定的“中华老字号”。创始人潘务庵本着以诚信立业的理念，根据民间验方首创保滋堂保婴丹，成为治疗小儿急惊风的良药，并传承至今，远销海外。
保婴丹的处方由26味药组成，虽命名为“丹”，实际上却是散剂，特别适合治疗小儿急惊风等疾病。
由于保滋堂保婴丹坚持尊古、继承的中医制药理念，从组方、药效、剂型乃至包装，都一丝不苟，尊用古法。因此在海内外深受欢迎，被广大华侨称为“古方正药”。
保滋堂保婴丹制作技术上的另一个特点是“以蜡壳包装散剂”，有效地防止了药品受潮，便于长期保存和取用。
然而，由于种种历史原因，广州中一药业有限公司生产的保婴丹只供外销，内地市场一片空白。保滋堂保婴丹传统制作技艺在国内处境尴尬，濒临失传，亟待挖掘和保护。",[],[]
中医传统制剂方法（桐君阁传统丸剂制作技艺）,传统医药,重庆市南岸区,https://www.ihchina.cn/project_details/14815.html,"桐君阁创办于1908年（清光绪三十四年）。百年来，历代桐君阁人秉承“仁心仁术”、“草木皆春”的职业道德观，以“君子自重，蹈矩循规；业精于勤，象仪畏威”的店规古训规范员工言行。其独特的中成药制作工艺，师徒相传，精选药材、遵古炮炙、循方制药、追求疗效，药真价实，诚信经营。从最初的“前门开店、后门制药”的小作坊，逐步发展成为现已能生产12种剂型、250个品种的包括内服、外用，门类齐全的中成药生产经营企业。民间称颂“老牌桐君阁、精制中成药”。
随着社会的发展，传统中成药制作工艺正经受经济大潮的洗礼。老药师、老药工身传口授的精湛制药技艺正在消亡，更需要年轻一代制药人刻苦钻研，继承发展。","[{'name': '殷树荣', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
中医传统制剂方法（安宫牛黄丸制作技艺）,传统医药,北京市东城区,https://www.ihchina.cn/project_details/14816.html,,[],[]
中医传统制剂方法（安宫牛黄丸制作技艺）,传统医药,天津市南开区,https://www.ihchina.cn/project_details/14817.html,,"[{'name': '李燕钰', 'gender': '女', 'birth_date': '', 'ethnicity': '汉族'}]",[]
中医传统制剂方法（隆顺榕卫药制作技艺）,传统医药,天津市南开区,https://www.ihchina.cn/project_details/14818.html,,"[{'name': '高强', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
中医传统制剂方法（益德成闻药制作技艺）,传统医药,天津市红桥区,https://www.ihchina.cn/project_details/14819.html,,"[{'name': '马卫东', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
中医传统制剂方法（京万红软膏组方与制作技艺）,传统医药,天津市西青区,https://www.ihchina.cn/project_details/14820.html,,"[{'name': '刘文伟', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
中医传统制剂方法（金牛眼药制作技艺）,传统医药,河北省定州市,https://www.ihchina.cn/project_details/14821.html,,[],[]
中医传统制剂方法（安宫牛黄丸制作技艺）,传统医药,山西省太谷县,https://www.ihchina.cn/project_details/14822.html,,"[{'name': '王锋', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
中医传统制剂方法（点舌丸制作技艺）,传统医药,山西省新绛县,https://www.ihchina.cn/project_details/14823.html,,"[{'name': '宋石墩', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
中医传统制剂方法（鸿茅药酒配制技艺）,传统医药,内蒙古自治区凉城县,https://www.ihchina.cn/project_details/14824.html,,[],[]
中医传统制剂方法（平氏浸膏制作技艺）,传统医药,吉林省长春市九台区,https://www.ihchina.cn/project_details/14825.html,,[],[]
中医传统制剂方法（枇杷露传统制剂）,传统医药,黑龙江省哈尔滨市南岗区,https://www.ihchina.cn/project_details/14826.html,,"[{'name': '穆滨', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
中医传统制剂方法（老王麻子膏药制作技艺）,传统医药,黑龙江省哈尔滨市道外区,https://www.ihchina.cn/project_details/14827.html,,"[{'name': '王燕铭', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
中医传统制剂方法（方回春堂传统膏方制作技艺）,传统医药,浙江省杭州市上城区,https://www.ihchina.cn/project_details/14828.html,,"[{'name': '俞柏堂', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
中医传统制剂方法（二仙膏制作技艺）,传统医药,山东省济宁市任城区,https://www.ihchina.cn/project_details/14829.html,,"[{'name': '杜新磊', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
中医传统制剂方法（太安堂麒麟丸制作技艺）,传统医药,广东省汕头市,https://www.ihchina.cn/project_details/14830.html,,"[{'name': '柯树泉', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
中医传统制剂方法（昆中药传统中药制剂）,传统医药,云南省昆明市,https://www.ihchina.cn/project_details/14831.html,,"[{'name': '张元昆', 'gender': '女', 'birth_date': '', 'ethnicity': '汉族'}]",[]
中医传统制剂方法（马明仁膏药制作技艺）,传统医药,陕西省西安市碑林区,https://www.ihchina.cn/project_details/14832.html,,"[{'name': '马绪斌', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
中医传统制剂方法（达仁堂牛黄清心丸制作技艺）,传统医药,天津市,https://www.ihchina.cn/project_details/23831.html,,[],[]
中医传统制剂方法（宏仁堂紫雪散传统制作技艺）,传统医药,天津市红桥区,https://www.ihchina.cn/project_details/23832.html,,"[{'name': '马祥海', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
中医传统制剂方法（腰痛宁组方及其药物炮制工艺）,传统医药,河北省承德市,https://www.ihchina.cn/project_details/23833.html,,[],[]
中医传统制剂方法（王氏保赤丸制作技艺）,传统医药,江苏省南通市,https://www.ihchina.cn/project_details/23834.html,,"[{'name': '顾万霞', 'gender': '女', 'birth_date': '', 'ethnicity': '汉族'}]",[]
中医传统制剂方法（叶开泰传统中药制剂方法）,传统医药,湖北省武汉市,https://www.ihchina.cn/project_details/23835.html,,[],[]
中医传统制剂方法（马氏济慈堂生育药剂制作技艺）,传统医药,宁夏回族自治区吴忠市,https://www.ihchina.cn/project_details/23836.html,,[],[]
针灸,传统医药,中国中医科学院,https://www.ihchina.cn/project_details/14833.html,"针灸是我国古代劳动人民创造的一种独特的医疗方法，有着悠久的历史。几千年来，人们利用金属针具或艾炷、艾卷，在人体特定的部位进针施灸，用以治疗疾病，解除病痛，并由此创立了独具特色的人体经络腧穴理论，成为中国医学的一枝奇葩，在世界上享有盛誉。
针灸由“针”和“灸”构成，是中医学的重要组成部分之一，其内容包括针灸理论、腧穴、针灸技术以及相关器具，在形成、应用和发展的过程中，具有鲜明的中华民族文化与地域特征，是基于中华民族文化和科学传统产生的宝贵遗产。
早在新石器时代，人们就用“砭石”砭刺人体的某一部位治疗疾病。《山海经》说：“有石如玉，可以为针”，是关于石针的早期记载。灸疗的产生是在火的发现和应用后形成的，秦汉时期的《黄帝内经》说：“藏寒生满病，其治宜灸”，便是指灸术，其中详细描述了九针的形制，并大量记述了针灸的理论与技术。春秋战国时期，针灸疗法已经相当成熟，出现了不少精通针灸的医生，《史记》记载的扁鹊就是其中的代表人物之一。扁鹊被誉为“中华医祖”，他起死回生的神奇针术以及救死扶伤的动人事迹为后人世代传颂，至今在河北内丘等地还保留有纪念扁鹊的鹊王庙、鹊王祠以及各种民间传统祭祀活动。在湖南长沙马王堆汉墓出土的《足臂十一脉灸经》和《阴阳十一脉灸经》、湖北江陵张家山汉墓出土的《脉书》中均记载有经脉的循行与主病。从四川绵阳双包山西汉墓出土的一具黑漆小型木质人形，其体表正背面标有纵横方向的经脉路径，是我国迄今发现的最早的人体经脉模型实物。
到了隋唐时期，针灸学发展成为专门学科，针灸著作倍增，内容丰富多彩，针灸被正式列入国家的医学教育课程，在太医署专设有针博士、针助教、针师、针工和针生等职衔。北宋时期，医官王惟一考订腧穴主治，统一腧穴定位，撰著《铜人腧穴针灸图经》一书颁行全国，并铸造了造型逼真、构造精巧的教学工具——铜人模型，对针灸学术发展起了极大的推动和促进作用。明清以降，针灸理论继往开来，技术和器具不断改进，流派纷争，名家辈出，佳作不断，针灸疗法取得了更大的发展。
针灸在长期的医疗实践中，形成了由十四经脉、奇经八脉、十五别络、十二经别、十二经筋、十二皮部以及孙络、浮络等组成的经络理论，以及361个腧穴以及经外奇穴等腧穴与腧穴主病的知识，发现了人体特定部位之间特定联系的规律，创造了经络学说，并由此产生了一套治疗疾病的方法体系。
由于针灸疗法具有独特的优势，有广泛的适应症，疗效迅速显著，操作方法简便易行，医疗费用经济，极少副作用，远在唐代，中国针灸就已传播到日本、朝鲜、印度、阿拉伯等国家和地区，并在他国开花结果，繁衍出一些具有异域特色的针灸医学。到目前为止，针灸已经传播到世界一百四十多个国家和地区，为保障全人类的生命健康发挥了巨大的作用。
针灸是在中国历代特定的自然与社会环境中生长起来的科学文化知识，蕴含着中华民族特有的精神、思维和文化精华，涵纳着大量的实践观察、知识体系和技术技艺，凝聚着中华民族强大的生命力与创造力，是中华民族智慧的结晶，也是全人类文明的瑰宝，应该受到更好的保护与利用。","[{'name': '黄龙祥', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '王雪苔', 'gender': '男', 'birth_date': '1925.12', 'ethnicity': '汉族'}]",[]
针灸,传统医药,中国针灸学会,https://www.ihchina.cn/project_details/14834.html,"针灸是我国古代劳动人民创造的一种独特的医疗方法，有着悠久的历史。几千年来，人们利用金属针具或艾炷、艾卷，在人体特定的部位进针施灸，用以治疗疾病，解除病痛，并由此创立了独具特色的人体经络腧穴理论，成为中国医学的一枝奇葩，在世界上享有盛誉。
针灸由“针”和“灸”构成，是中医学的重要组成部分之一，其内容包括针灸理论、腧穴、针灸技术以及相关器具，在形成、应用和发展的过程中，具有鲜明的中华民族文化与地域特征，是基于中华民族文化和科学传统产生的宝贵遗产。
早在新石器时代，人们就用“砭石”砭刺人体的某一部位治疗疾病。《山海经》说：“有石如玉，可以为针”，是关于石针的早期记载。灸疗的产生是在火的发现和应用后形成的，秦汉时期的《黄帝内经》说：“藏寒生满病，其治宜灸”，便是指灸术，其中详细描述了九针的形制，并大量记述了针灸的理论与技术。春秋战国时期，针灸疗法已经相当成熟，出现了不少精通针灸的医生，《史记》记载的扁鹊就是其中的代表人物之一。扁鹊被誉为“中华医祖”，他起死回生的神奇针术以及救死扶伤的动人事迹为后人世代传颂，至今在河北内丘等地还保留有纪念扁鹊的鹊王庙、鹊王祠以及各种民间传统祭祀活动。在湖南长沙马王堆汉墓出土的《足臂十一脉灸经》和《阴阳十一脉灸经》、湖北江陵张家山汉墓出土的《脉书》中均记载有经脉的循行与主病。从四川绵阳双包山西汉墓出土的一具黑漆小型木质人形，其体表正背面标有纵横方向的经脉路径，是我国迄今发现的最早的人体经脉模型实物。
到了隋唐时期，针灸学发展成为专门学科，针灸著作倍增，内容丰富多彩，针灸被正式列入国家的医学教育课程，在太医署专设有针博士、针助教、针师、针工和针生等职衔。北宋时期，医官王惟一考订腧穴主治，统一腧穴定位，撰著《铜人腧穴针灸图经》一书颁行全国，并铸造了造型逼真、构造精巧的教学工具——铜人模型，对针灸学术发展起了极大的推动和促进作用。明清以降，针灸理论继往开来，技术和器具不断改进，流派纷争，名家辈出，佳作不断，针灸疗法取得了更大的发展。
针灸在长期的医疗实践中，形成了由十四经脉、奇经八脉、十五别络、十二经别、十二经筋、十二皮部以及孙络、浮络等组成的经络理论，以及361个腧穴以及经外奇穴等腧穴与腧穴主病的知识，发现了人体特定部位之间特定联系的规律，创造了经络学说，并由此产生了一套治疗疾病的方法体系。
由于针灸疗法具有独特的优势，有广泛的适应症，疗效迅速显著，操作方法简便易行，医疗费用经济，极少副作用，远在唐代，中国针灸就已传播到日本、朝鲜、印度、阿拉伯等国家和地区，并在他国开花结果，繁衍出一些具有异域特色的针灸医学。到目前为止，针灸已经传播到世界一百四十多个国家和地区，为保障全人类的生命健康发挥了巨大的作用。
针灸是在中国历代特定的自然与社会环境中生长起来的科学文化知识，蕴含着中华民族特有的精神、思维和文化精华，涵纳着大量的实践观察、知识体系和技术技艺，凝聚着中华民族强大的生命力与创造力，是中华民族智慧的结晶，也是全人类文明的瑰宝，应该受到更好的保护与利用。","[{'name': '张缙', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '田从豁', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '石学敏', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '李鼎', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '郭诚杰', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '贺普仁', 'gender': '男', 'birth_date': '1926.05', 'ethnicity': '汉族'}]",[]
针灸（刘氏刺熨疗法）,传统医药,重庆市渝中区,https://www.ihchina.cn/project_details/14835.html,"刘氏刺熨疗法属重庆刘氏家族的医术，自清顺治年间刘氏先祖从湖广迁来重庆之时始，迄今约三百五十年，传承了十五代。
刘氏刺熨疗法包括刺血术和火熨术两大类别。刺血术包括放痧法、刮痧法、揪痧法、挑疳法、药针法、火针法、放血法、双针一罐法等。火熨术包括滚蛋法、烧灯火、扑灰碗、趟热敷、滚药包、黄蜡灸、火酒法、艾灸法等。
刘氏刺熨疗法有理论依据，专科疗效，临床针对性以及操作隐秘性和药材地源性等显著特征，是中国民间医术的一个重要组成部分，是非常有效的民间医术绝活。发掘、抢救、保护刘氏刺熨疗法，既有重要的学术研究价值，又有鲜明的实际应用价值。而其家族内部口传心授的传承方式决定了该疗法的传承不广，随时都有可能断裂传承链条，亟待国家保护。","[{'name': '刘光瑞', 'gender': '男', 'birth_date': '1956.05', 'ethnicity': '汉族'}]",[]
针灸（陆氏针灸疗法）,传统医药,上海市,https://www.ihchina.cn/project_details/14836.html,"陆氏针灸疗法是以陆瘦燕为代表的陆氏针灸流派的针灸学术思想和学术经验的总结。
陆氏针灸疗法产生于清末民初，是我国近现代国内外影响最大的针灸流派之一，在其形成与发展的过程中最关键的人物是陆瘦燕。陆瘦燕生父李培卿（师承陈慕兰），素有“神针”之誉。陆瘦燕幼承庭训，18岁即学成悬壶济世，不久蜚声上海。在继承、普及、发扬、提高针灸医学事业中建树颇丰。目前，陆瘦燕直系门人均年事已高，后继乏人，陆氏针灸疗法的应用及研究情况濒危。
陆氏针灸在学术上融会贯通、自成体系；在医疗上针术精湛、效若浮鼓，蜚声海内外，形成了独特的医疗风格，其针灸医学的建树主要包括：1.潜心钻研，完善针灸理论；2.注重切脉，提高诊断准确性；3.倡用奇法，提高临床疗效；4.国内最早开展针刺手法实验研究，促进针灸科学的发展；5.提倡温针、伏针伏灸，冬病夏治，影响深远；6.改良针具，创制“瘦燕式”金银质毫针及不锈钢毫针；7.创办“新中国针灸学社”及函授班，以师承和学校教学两种方式培养大批人才；8.创制经络腧穴电动玻璃教学模型，最早为针灸经络教学提供现代化的直观教具；9.著书立说，传播学术思想，在国内外针灸界具有重要影响。","[{'name': '陆焱垚', 'gender': '女', 'birth_date': '', 'ethnicity': '汉族'}]",[]
针灸（杨继洲针灸）,传统医药,浙江省衢州市,https://www.ihchina.cn/project_details/14837.html,,"[{'name': '金瑛', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
针灸（蕲春艾灸疗法）,传统医药,湖北省黄冈市蕲春县,https://www.ihchina.cn/project_details/23837.html,,"[{'name': '陈秀华', 'gender': '女', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '韩善明', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
针灸（岭南陈氏针法）,传统医药,广东省,https://www.ihchina.cn/project_details/23838.html,,"[{'name': '陈秀华', 'gender': '女', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '韩善明', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
针灸（赵氏雷火灸）,传统医药,重庆市渝中区,https://www.ihchina.cn/project_details/23839.html,,"[{'name': '杨金生', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '程红锋', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '赵时碧', 'gender': '女', 'birth_date': '', 'ethnicity': '汉族'}]",[]
针灸（程氏针灸）,传统医药,中国中医科学院,https://www.ihchina.cn/project_details/23840.html,,"[{'name': '杨金生', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '程红锋', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '赵时碧', 'gender': '女', 'birth_date': '', 'ethnicity': '汉族'}]",[]
中医正骨疗法,传统医药,中国中医科学院,https://www.ihchina.cn/project_details/14838.html,"中医正骨疗法是通过拔伸、复位、对正等手法，采用小夹板外固定方式，治疗骨折、关节脱位等运动系统疾病的一种治疗方法。它是中国传统医学的重要组成部分，距今已有三千多年的历史。早在周代，医疗分工上已有专人掌管骨科疾病的治疗，秦汉时期形成基本理论和技术，世代传承，如《肘后备急方》、《仙授理伤续断秘方》、《千金要方》、《医宗金鉴》中有大量记载。
中医正骨在长期的医疗实践中，形成了一套独特的理论体系和完整的治疗原则及方法，积累了非常丰富的经验。正骨术中的“小夹板固定”属于中国首创，其后被许多国家效仿。中医正骨术堪称中国传统医学对世界医学的伟大贡献之一。
中医这些简便廉验的疗法在长期的医疗实践活动中为中华民族的健康做出了巨大的贡献，长期流传并不断传承发展。其中有些有文献记载，有些只在民间口耳相传得以延续。然而，由于受经济利益的驱使，目前不少医院、甚至中医院已基本放弃了这一疗法，正宗的正骨术只在北派、南派的不到十家医院中传承着。中医正骨疗法的传承陷入困境，举步维艰。为继承中医正骨这一中华传统医术，应尽快采取有效措施加以保护。并积极开展相关学术研究与政策研究，以促进正骨术的继承和发展。","[{'name': '朱立国', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '施杞', 'gender': '男', 'birth_date': '1937.08', 'ethnicity': '汉族'}, {'name': '孙树椿', 'gender': '男', 'birth_date': '1939.07.01', 'ethnicity': '汉族'}, {'name': '郭维淮', 'gender': '男', 'birth_date': '1929.08', 'ethnicity': '汉族'}]",[]
中医正骨疗法（宫廷正骨）,传统医药,北京市护国寺中医医院,https://www.ihchina.cn/project_details/14839.html,"中医正骨疗法又名“伤科”或“骨伤科”。在古代农业社会，骨伤的发病率很高，是一种常见病和多发病；而当时医疗条件很差，农村边寨交通闭塞，一旦发生骨折，求治十分困难，于是实践出真知，需求出人才，一些大一点的村落和城镇，几乎都会出现一两个医治骨伤的土医生和土办法，正骨疗法成为我国分布广泛、流派纷呈的一种中医疗法。
中医正骨疗法的特点，表现在三个方面。一是对骨的生理和骨伤病理按中医理论有独到的认识，二是手法的妙用，三是药物的特色，这三点结合在一起常常形成一种独特的疗法和某个著名的流派。随着社会的发展和学术交流的广泛深入，中医骨伤疗法有一种趋同倾向，但某些著名伤科专家和著名伤科流派的地域特色、手法特色和用药特色依然存在，与西医骨伤科相比较，中国正骨疗法仍有其独特的优势。
宫廷正骨是以清代上驷院绰班处正骨科为基础，针对跌打损伤等骨科疾患，以手法治疗为主，辅以中医中药及中医器具的纯中医治疗体系。通过五代宫廷御医及现代医师的不断继承和发展，形成了独有的学术流派。
宫廷正骨的主要手法特点是“机触于外，巧生于内，手随心转，法从手出”。法之所施，重而不滞，轻而不浮，“使患者不知其苦，方称为手法也”。宫廷正骨手法在治疗骨折方面，强调“正、整、接、实”的治疗思想；在治疗筋伤方面，最主要的特点是“轻、柔、透、巧”。
宫廷正骨体系中所使用的实物分为内服中药类（如跌打紫金丹、健骨止疼丸等）、外用中药类（如骨科熥药、跌打万应膏等）和外用器械类（如元书纸排子）。
清末御医夏锡五传人、北京中医药大学附属护国寺中医医院吴定寰教授继承并发扬了宫廷正骨的学术思想及文化精髓，广泛结合临床实际，取得了良好的临床疗效和社会效益。欲使这一传统中医疗法冲破单线、单薄的家族传承链条而发扬光大，必须加以保护。","[{'name': '刘钢', 'gender': '男', 'birth_date': '1952.11', 'ethnicity': '汉族'}]",[]
