项目名称,项目类别,申报地区或单位,详情链接,官网描述,传承人信息,相关文章
形意拳,传统体育、游艺与杂技,河北省深州市,https://www.ihchina.cn/project_details/13826.html,"形意拳是中国传统武术中优秀的拳种之一，由心意六合拳演变而来，为深州李老能所创。李氏弟子的拳法风格分为河北派和山西派（日本研究者松田隆智将其分为河北、山西、河南三派,其中河南派是心意拳），河北派以李老能之子李太和与李老能之徒郭云深、刘奇兰所传的拳法为代表，主要流传于河北省深州市的王家井镇、深州镇、木村乡和兵曹乡一带。
形意拳是传统东方哲学思想和医学、导引术及技击术的完美结合。此拳按天地万物化生之理而编创，内通脏腑经络、奇经八脉。深州形意拳以三体势为基本桩步，以五行拳为基本训练手段，以十二形拳为应用模式，有进退连环、安身炮、杂式捶等套路，还有内功、散手等功法、技法，器械则有刀、枪、剑、棍等，理论与技法十分完备。深州形意拳雄浑质朴，动作简练实用，整齐划一，讲究短打近用，快攻直取。其基本套路，如五行拳、十二形等，多是单练式，一个动作左右互换，来回走趟。日积月累，年复一年，一个动作可重复演练达数万次之多。一旦遇敌，在速度、力量、准确性方面均可达到惊人的进步。郭云深的弟子王芗斋曾在一招之内击倒世界最轻量级职业拳击冠军匈牙利人英格。他又曾多次应战日本柔道高手，均是一招将对方击倒。
形意拳融健身、技法、养生为一体，通过锻炼强健体魄、防身御敌，兼作体育医疗之用，对多种慢性疾患有明显疗效。近年来，随着许多老拳师的相继去世，深州形意拳逐渐衰落，后继乏人，需引起有关方面的注意，对之进行必要的保护。","[{'name': '张玉林', 'gender': '男', 'birth_date': '1953.2', 'ethnicity': '汉族'}]",[]
形意拳,传统体育、游艺与杂技,山西省太谷县,https://www.ihchina.cn/project_details/13827.html,"形意拳，是传统武术的一个拳种，创自河北深县人李飞羽。李飞羽，世称李洛能。李自幼喜爱武术，刻苦研习，至中年已具有深厚的武术造诣，但仍广访名师，各地求学，精益求精。后慕祁县戴家心意拳之名，遂往求教。经十年艺成。大约在19世纪60年代，李洛能在太谷创立了他以心意拳为基础，以象形取意为动作编创原则，以心意成于内，肢体形于外，内外相合的整体原则，融入它种拳术之长的“形意拳”。
形意拳，以五行学说为理论基础，以五行之理说明拳理，说明技理，说明攻防之理和健身之理。形意拳以三体式桩功为入门功法，以五行拳为基础五拳，即劈、崩、钻、炮、横五拳。并以之与金、木、水、火、土五行相配，将五行生克变化哲理运用于拳法攻防之中。还取十二种动物捕食防御的特性制面拳法，即龙、虎、猴、马、鼍、鸡、燕、鹞、鲐、蛇、鹰、熊十二形。
李洛能弟子众多、名手竞出。其中山西车永宏、宋世荣、宋世德、李广亨，河北郭云深、刘奇兰、刘晓兰、贺运恒等，都是名噪一时的武术大家。他们为形意拳的完善、传承和发展做出了不可磨灭的贡献。","[{'name': '布秉全', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '高宝东', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '宋光华', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
鹰爪翻子拳,传统体育、游艺与杂技,河北省雄县,https://www.ihchina.cn/project_details/13828.html,"翻子拳在明代称为“八闪翻”，后俗称“翻子拳”、“翻子”。鹰爪翻子拳是八闪翻繁衍出的一个流派，它以翻子拳的八个闪翻技法为基础，吸收“岳氏散手”的擒拿技法和鹰爪功法的刁抓擒拿手型，融合发展成为一个有“鹰爪”手型特点的翻子新拳种，广泛流行于京南、保定及河北其他地区。河北省安新县的李树园、李耕耘，雄县的国隐东、董宪周、刘士俊等人，都是清代晚期的翻子名家。鹰爪翻子拳的主要内容是鹰爪行拳和鹰爪翻子连拳，所谓“出手拳打，回手鹰抓，拳密如雨，脆快似鞭”，既有鹰爪拳的风格，又有翻子拳的特点。器械套路有六合枪、梅花枪、杆子、齐眉棍等。此拳术的技艺内容和主要技法有抓、打、擒、拿、翻、崩、挤、靠和高挑、低压、翻崩、滚砸、蹿跳、搂抱、勾挂、撑趟、抽撤、连环腿等。主要手法有一号、二拿、三降、四守，粘衣号脉，分筋错骨，点穴闭气。在使用技法时讲究阴阳、里外、上下、软硬、长短、快慢、真假、虚实等八个方面。
鹰爪翻子拳不仅具有独特的健身价值和观赏价值，其刚猛的技击性又使它具有很强的实战价值，当今很多专业擒拿套路从中多作借鉴。
鹰爪翻子拳历经三百多年的传承，在现代社会生活方式的冲击下，已经不复昔日辉煌，对它的保护迫在眉睫。","[{'name': '陈正耀', 'gender': '男', 'birth_date': '1933.05', 'ethnicity': ''}, {'name': '陈桂学', 'gender': '男', 'birth_date': '1960.06', 'ethnicity': '汉族'}]",[]
八极拳（月山八极拳）,传统体育、游艺与杂技,河南省博爱县,https://www.ihchina.cn/project_details/13829.html,"月山八极拳源于河南省博爱县，由月山寺第二代住持苍公始创于金大定二十五年（1185），明永乐初年传至周围地区，距今已有八百多年的历史。至民国十六年（1927），月山八极拳已有二十四代僧人传承。抗战时期月山寺毁于战火，月山寺俗家弟子博爱县芦桥村马连升在家乡开设八极武馆，传承至今。
月山八极拳动作简练朴实，刚猛暴烈，气势雄健，以短制长，攻守兼备，重在实用。抢救和保护月山八极拳，对中国传统武术发展基本脉络、中国武术与地缘政治及经济社会发展的关系以及河南本土文化、佛教文化的传承发展等方面的研究都有重要的参考价值。虽然目前演练八极拳者已遍布全国，甚至英、美、德、荷兰、日本以及东南亚各国亦不乏习练者，但随着老拳师的逐渐谢世，许多拳谱、拳法、拳艺濒临失传，急需加强保护。","[{'name': '马德行', 'gender': '男', 'birth_date': '1946.08', 'ethnicity': ''}]",[]
八极拳,传统体育、游艺与杂技,北京市朝阳区,https://www.ihchina.cn/project_details/23695.html,,[],[]
心意拳,传统体育、游艺与杂技,山西省晋中市,https://www.ihchina.cn/project_details/13830.html,"心意拳又称“六合拳”，兴起于明末清初，流行于晋中及河南漯河、周口等地，数百年来世代相传。心意拳是晋中历史上的武术前辈们在继承姬氏原创心意拳的基础上，结合保镖护商等新的武术实践，遵“天人合一”之理，循“一气、两仪、三才、四象、五行、六合、七进、八卦、九宫、十方”之规，摄自然生灵之长，合“天干地支”之数，长期实践，共同研创而成的。心意拳传承的内容包括拳学理论、散手套路、器械套路和处世哲学等。其主要特点是既有零招散式，又有盘练表演套路，同时还兼有内功功法。心意六合拳模仿鸡、龙、虎、蛇、燕、鹞、马、熊、鹰、猴的形态，并将其演变为拳法，举手投足要求意念集中、劲力裹含、蓄后而发，束身而起、长身而落，手随意发、力随声落，起势快如卷地风，发力刚、猛、狠、毒、快，展现出似火烧身的灵劲和爆发力，其主要拳法有外五形、十大形、四把捶、单把、双把等，另外还有锏、锤、刀、枪等器械套路，是一套集搏击、健身、防身、养生、修心于一体的优秀拳种。
心意拳数百年来被拳家视若珍宝，在国际上有重要影响。从养生作用来看，心意拳运动适量，可以左右互练，有导引内气、舒筋活络、势式平衡、刚柔相济的健身功效。大力挖掘心意拳，对于弘扬我国传统武术文化、增强人民体质、促进中外文化交流都具有十分重要的意义。但是心意拳在传承上向来择徒很严，有“宁可失传，不可乱传”之说，师门内部也很少交流。随着许多老拳师的辞世，拳艺失传，濒临灭绝，亟待采取有力措施进行有效的保护和传承。","[{'name': '梁晓峰', 'gender': '男', 'birth_date': '1956.08.05', 'ethnicity': ''}]",[]
心意拳,传统体育、游艺与杂技,山西省祁县,https://www.ihchina.cn/project_details/13831.html,"心意拳，亦称“心意六合拳”，是传统武术的一个拳种。据考证，此拳是明朝末年，山西姬际可依大枪技法改变为拳法创编成的。
清朝乾隆年间，山西祁县小韩村戴隆邦得传后，潜心研习，广传族人和弟子，促进了心意六合拳的传承和提高。戴氏所传心意拳，既有徒手拳术，也有器械练习。在徒手练习中，以站丹式等功法练习作为基础，拳法练习的特点是由内催外，以根带梢；以圆构型，攻防自如；刚柔相济，积柔成刚；朴实无华，贵在实用。它的技击功能是劲足气盛，稳实有力；内外合一，发劲齐猛；起落皆打，无处不击。它的健身价值在于，导引内气舒筋活络，左右互练势式平衡。
戴隆邦曾创办广盛镖局，在为商贾保驾护航的过程中，既发挥了武术的攻防价值，也促进了心意六合拳攻防技法的发展和完善。
经过历代传习者的努力，戴隆邦传续的心意拳得到了较好地发展。其传人李洛能还在心意六合拳的基础上，创编成了目前广为流传的“形意拳”。为了区分戴隆邦传续的心意拳与形意拳和其他心意拳，现在的传习者将戴隆邦所传心意拳练法，称为“戴氏心意拳”或“戴式心意拳”。","[{'name': '穆金桥', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
心意拳（卢氏心意拳）,传统体育、游艺与杂技,上海市普陀区,https://www.ihchina.cn/project_details/23696.html,,[],[]
心意六合拳,传统体育、游艺与杂技,河南省漯河市,https://www.ihchina.cn/project_details/13832.html,"心意六合拳流布于河南省漯河、周口市等地，是我国传统的内家拳之一，是中华武术的瑰宝。明末清初，河南洛阳马学礼遇一隐士传授此拳，其得意弟子马三元是漯河市临颖县繁城镇人氏，由此，数百年来此拳在漯河、周口一带世代相传。
心意六合拳的动作快而刚猛，柔中有刚，刚柔相济，技击性强，数百年来被拳家视若珍宝，在国际上有重要影响。
心意六合拳的练法有定式和动式两种，其内容主要有：心意把、十大形、四把捶、六合刀、六合枪等。心意六合拳的特点是动作简单，内涵丰富，集养生健身、技击为一体，小孩、成年人、老年人都可习练受益。
心意六合拳由于历代择徒很严，师门内部也较少交流，许多老拳师辞世，拳艺失传，濒临灭绝，亟待政府和民间共同采取有力措施对此项古老而优秀的拳种进行有效的保护和传承。大力挖掘心意六合拳对于弘扬我国武术传统文化，增强人民体质，繁荣武术艺术，具有十分重要的意义。","[{'name': '李洳波', 'gender': '男', 'birth_date': '1949.09', 'ethnicity': '汉族'}]",[]
心意六合拳,传统体育、游艺与杂技,河南省周口市,https://www.ihchina.cn/project_details/13833.html,"心意六合拳流布于河南省漯河、周口市等地，是我国传统的内家拳之一，是中华武术的瑰宝。明末清初，河南洛阳马学礼遇一隐士传授此拳，其得意弟子马三元是漯河市临颖县繁城镇人氏，由此，数百年来此拳在漯河、周口一带世代相传。
心意六合拳的动作快而刚猛，柔中有刚，刚柔相济，技击性强，数百年来被拳家视若珍宝，在国际上有重要影响。
心意六合拳的练法有定式和动式两种，其内容主要有：心意把、十大形、四把捶、六合刀、六合枪等。心意六合拳的特点是动作简单，内涵丰富，集养生健身、技击为一体，小孩、成年人、老年人都可习练受益。
心意六合拳由于历代择徒很严，师门内部也较少交流，许多老拳师辞世，拳艺失传，濒临灭绝，亟待政府和民间共同采取有力措施对此项古老而优秀的拳种进行有效的保护和传承。大力挖掘心意六合拳对于弘扬我国武术传统文化，增强人民体质，繁荣武术艺术，具有十分重要的意义。","[{'name': '吕延芝', 'gender': '女', 'birth_date': '1943.06.07', 'ethnicity': ''}, {'name': '买西山', 'gender': '男', 'birth_date': '1949.03', 'ethnicity': ''}]",[]
五祖拳,传统体育、游艺与杂技,福建省泉州市,https://www.ihchina.cn/project_details/13834.html,"泉州武术渊源可追溯至东晋，当地的各种武技以五祖拳最具代表性。五祖拳是福建七大拳种中历史最悠久、传播地域最广泛的拳种，据现存古谱记载，它包括五种拳法：一达摩，二太祖，三罗汉，四行者，五白鹤。五祖拳有套路两百余套，空拳、长短兵器自成系统，其小套十分洗练，仅十数步，大套则繁复至百五六十技手。
五祖拳精密而重实际，外形简单易学，讲究简单实用，直截了当，少见花招，各拳自有风格和独到之处，由于拳风近似，可以通学兼练。五祖拳强调以谦为本修身修性，所谓“欲学拳术，需学善性。欲求善性，修身为本”。在传统武术中独具人文关怀。明清以来传播到港澳台和东南亚等地，成为泉州武术的支派，也是闽南文化的重要组成部分。
由于五祖拳授拳限于言传身教，历史上又经过“火烧少林寺”、“将拳棒一律禁止”的劫难，虽然经过国内外武术组织悉心整理、研究和弘扬推广，但由于精通五祖拳者多数年事已高，有的已经故去，所以这一古老拳法仍有失传之虞，亟待抢救和保护。","[{'name': '周昆民', 'gender': '男', 'birth_date': '1945.04', 'ethnicity': '汉族'}]",[]
查拳,传统体育、游艺与杂技,山东省冠县,https://www.ihchina.cn/project_details/13835.html,"查拳起源于唐朝。“安史之乱”时期，唐朝向西域大食国借兵平乱，大食国军中的青年将领滑宗歧在战场上受伤，受到山东冠县张尹庄村穆斯林群众的精心照料。康复后，滑宗歧感到无以回报，便将自己擅长的拳术“架子拳”传授给村民。因跟随学艺者众多，滑又将自己的师兄查元义从哈密请来传授拳术“身法势”。查、滑二人去世后，当地人为纪念他们，便将“架子拳”称为“滑拳”，“身法势”称为“查拳”。因为自古“查、滑是一家”，后世便将两者统称为“查滑拳”，简称“查拳”。
查拳只在穆斯林民众中传授，很少外传，当时在冠县主要分布于县城西街、南街、城郊张尹庄及十里铺、沙庄、里固等十几个回族聚居的村庄，后来逐渐传播到全国各地的伊斯兰教众中，在武术界素有“南拳北腿山东查”之誉。新中国成立后，民族藩篱打破，查拳开始广泛传播，现已成为在全国拥有重要影响和众多习练者的著名武术流派之一。
通过长期的发展演变，约在清朝乾隆年间，查拳在山东冠县形成了两个不同的技术流派，即“张式”和“杨式”。“张式”查拳快速敏捷，拳法严谨，以冠县城外张尹庄张其维为代表。“杨式”查拳舒展大方，势正招圆，以冠县城里南街杨鸿修为代表。两派均涌现出一批武术大师，如张英振、王子平、张西太、张英健、常振芳、张文广、庞林太等，为中华武术的发展作出了重要贡献。
查拳以弹腿为基础，它包括十路查拳，还包括枪、棍、刀、剑等器械练习，动作舒展，节奏明快。查拳在鲁西南地区有着广泛的群众基础，近现代以来流传到上海、江苏、河南、山西、北京、云南等地。现代发展起来的新编长拳套路及现代竞技武术采用了较多的查拳动作素材，并吸收了查拳的运动风格。为中华武术发展作出了贡献。弘扬查拳对于发展民族运动、强健全民体魄具有重要意义。
随着武术的整体衰落，完整传承查拳也变得艰难起来，对查拳的抢救、整理、保护已经是刻不容缓的事情。","[{'name': '沙宗朝', 'gender': '男', 'birth_date': '', 'ethnicity': '回族'}, {'name': '王秀芬', 'gender': '女', 'birth_date': '', 'ethnicity': '回族'}]",[]
螳螂拳,传统体育、游艺与杂技,山东省莱阳市,https://www.ihchina.cn/project_details/13836.html,"据说螳螂拳为明末清初胶东人王朗所创，在今山东省沿海之胶东半岛多有流传，莱阳市流传最盛。
相传王朗体察螳螂捕蝉的动作，取其神态，赋以阴阳、刚柔、虚实之理，施以上下、左右、前后、进退之法，演古传十八家手法于一体而创螳螂拳法。其传人有李秉霄、梁梦香、宋子德等。螳螂拳从莱阳传出后，逐渐形成胶东的太极螳螂、梅花螳螂、七星螳螂、六合螳螂四种主要流派。螳螂拳派别虽多，但都强调象形取意，重在取意，“重意”不“重形”，手法、步法、腿法、身法密连而巧妙，稳健而灵活，活中求快，快中求稳，稳中求精。螳螂拳的手法主要是勾、搂、采、挂、黏、沾、贴、靠、刁、进、崩、打十二字诀。要求“不刁不打，一刁就打，一打几下”的连环进攻。螳螂拳的风格，总体来讲是快速勇猛、斩钉截铁、勇往直前。其特点是正迎侧击、虚实相互、长短兼备、刚柔相济、手脚并用，使人难以捉摸，防不胜防；用连环紧扣的手法直逼对方，使敌无喘息机会。手法很丰富，既有大开大合的长打手，又有短小快捷的偷漏手；既有肘靠擒拿，又有地趟摔打。在套路演练方面，讲究快而不乱、刚而不僵、柔而不软。套路结构严谨，动作之间衔接巧妙。外功是铁砂掌，内功是罗汉功。常练螳螂拳，可以培养人们的坚强斗志和敏捷应变能力。
螳螂拳是胶东半岛地方文化在武术领域的具体表现形式，它集中体现了中华民族的“尚武精神”，其独特的武术技法是追溯历史、研究中华武术文化的宝贵资料。
螳螂拳在胶东乃至全国、全世界都有习练者，但是随着武术的整体衰落，螳螂拳的完整传承也受到了严峻的挑战，习练者日渐减少，亟待挖掘、抢救、保护。",[],[]
螳螂拳,传统体育、游艺与杂技,山东省栖霞市,https://www.ihchina.cn/project_details/13838.html,"螳螂拳是一种模仿螳螂动作演变而来的传统拳术，在山东胶东地区广为流传。
螳螂拳产生于明末清初，由明末清初王郎所创。
螳螂拳在它产生的数百年里，经过历代武术家的总结提炼、创新发展，逐渐形成了特色鲜明、长短兼备、刚柔相济、勇猛快速、实用性强的独特风格，主要有太极螳螂、梅花螳螂、七星螳螂、六合螳螂、小架螳螂等流派。其中太极螳螂、梅花螳螂、小架螳螂在栖霞比较流行。
螳螂拳的特点以快速勇猛、斩钉截铁、勇往直前的气势为技术风格。正迎侧击、虚实相互、长短兼备、刚柔相济、手脚并用，使人难以捉摸，防不胜防；用连环紧扣的手法直逼对方，使对手无喘息机会。手法颇富，既有大开大合的长打手，又有短小快捷的偷漏手，既有肘靠擒拿，又有地趟摔打。在套路演练方面，讲究快而不乱、刚而不僵、柔而不软。套路结构严谨，动作之间衔接巧妙。外功是铁砂掌，内功是罗汉功。常练螳螂拳，可以培养人们的坚强斗志和应变能力。
作为我国优秀传统武术十大流派之一的螳螂拳，是山东半岛地区文化沉淀的浓缩品，是中华民族“尚武精神”的综合体现。",[],[]
螳螂拳,传统体育、游艺与杂技,山东省青岛市崂山区,https://www.ihchina.cn/project_details/13837.html,"螳螂拳是一种模仿螳螂动作演变而来的传统拳术，在山东胶东地区广为流传。
螳螂拳产生于明末清初，由明末清初王郎所创。
螳螂拳在它产生的数百年里，经过历代武术家的总结提炼、创新发展，逐渐形成了特色鲜明、长短兼备、刚柔相济、勇猛快速、实用性强的独特风格，主要有太极螳螂、梅花螳螂、七星螳螂、六合螳螂、小架螳螂等流派。其中太极螳螂、梅花螳螂、小架螳螂在栖霞比较流行。
螳螂拳的特点以快速勇猛、斩钉截铁、勇往直前的气势为技术风格。正迎侧击、虚实相互、长短兼备、刚柔相济、手脚并用，使人难以捉摸，防不胜防；用连环紧扣的手法直逼对方，使对手无喘息机会。手法颇富，既有大开大合的长打手，又有短小快捷的偷漏手，既有肘靠擒拿，又有地趟摔打。在套路演练方面，讲究快而不乱、刚而不僵、柔而不软。套路结构严谨，动作之间衔接巧妙。外功是铁砂掌，内功是罗汉功。常练螳螂拳，可以培养人们的坚强斗志和应变能力。
作为我国优秀传统武术十大流派之一的螳螂拳，是山东半岛地区文化沉淀的浓缩品，是中华民族“尚武精神”的综合体现。",[],[]
螳螂拳,传统体育、游艺与杂技,山东省青岛市市南区,https://www.ihchina.cn/project_details/13839.html,,"[{'name': '孙日成', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
苌家拳,传统体育、游艺与杂技,河南省荥阳市,https://www.ihchina.cn/project_details/13840.html,"苌家拳是中国武术中的一个重要流派，与少林、太极并列传统武术实践形式。
苌家拳创始人苌乃周（1724—1783）为清代河南汜水县（今为荥阳辖）苌家村人，出身书香世家，著有《易经讲义》八卷，收入《四库全书》。传说苌乃周“成童嗜武”，师从虎牢张八，从禹让学禹氏枪法，后受洛阳闫圣道指点，复得四川梁道传授，洞彻阴阳起伏之理，集易理、医理、拳理之大成，融内气、外形、技法于一炉，创苌家拳派，至今已近三百年。
苌家拳具有练气之术，极尽纵横开合之妙，其套路有拳、棒、剑、刀、枪、鞭、镰、弹（弓）等数十种，皆以图籍形式传世，有图有批，注解详明。苌家拳传人师承明晰，传承有序，理论资料和拳谱资料流传至今，保存完好，对挖掘整理传统武术文化具有十分重要的意义。
除荥阳外，苌家拳传人遍布山西、陕西、福建等省和香港、台湾地区以及郑州、开封、安阳、巩义、新密等地，美国等国家也有苌家拳流传。近几年，不断有苌家拳传人和武术爱好者来荥阳寻根问祖，切磋交流。然而，受“不得在人前卖弄”、“三不传”等择徒授艺方面戒律的束缚，苌家拳日渐落寞、濒危，许多拳法濒临失传，亟待保护。","[{'name': '苌红军', 'gender': '男', 'birth_date': '1963.10', 'ethnicity': ''}]",[]
岳家拳,传统体育、游艺与杂技,湖北省武穴市,https://www.ihchina.cn/project_details/13841.html,"岳家拳为宋朝民族英雄岳飞所创，岳飞将所学拳术结合作战要求传授全军，岳家拳自此初具雏形。相传岳飞第四子岳震和第五子岳霆避难湖北时，将此拳术传授给民间，在鄂东一带流传。因金元时期禁止学练而沉寂，至明末清初重新发展到鼎盛时期。
岳家拳有着独特的技击功能，其套路具有动作古朴、简单易学的鲜明特点，身法运动以前进后退为原则，而以吞、吐、浮、沉为主，手法则以云雾抛托为主法，理法以残、疾、援、夺、牵、捺、逼、吸八字诀为主法，强调以四两拨千斤方式借力打力，消身闪打，刚柔相济，以打救打。岳家拳讲究内外兼修，注重精神、意识、气息的锻炼，通过内练培养人体的元气、正气，改善人体各系统和器官的功能，做到以内助外，以外促内，内养外修，内壮外强，达到壮内强外的全面健身作用。
随着时代的变迁，一批批老拳师先后辞世，岳家拳发展受阻。如今武穴市只有少数拳师能完整习练一至十套岳家拳的拳术套路及岳家枪、岳家双锤、岳家双锏、岳家棍、岳家气功，传承岳家拳者越来越少，能深入研究者更少。岳家拳已经到了濒危状态，亟待抢救保护。","[{'name': '张业金', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
岳家拳,传统体育、游艺与杂技,湖北省黄梅县,https://www.ihchina.cn/project_details/13842.html,,"[{'name': '雷杰', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
蔡李佛拳,传统体育、游艺与杂技,广东省江门市新会区,https://www.ihchina.cn/project_details/13843.html,"蔡李佛拳是岭南拳术流派之一，由广东新会崖西京梅村人陈享于清代道光十六年（1836）始创。
蔡李佛拳拳术体系庞大，有拳术39套，对拆类54套，器械类64套（其中棍术14套），桩类练习法18套（俗称“十八木人桩”），狮艺套路9套，内功练习套路等共193套。技击手法30种，掌法28种，桥法29种，槌（拳）法35种，身法14种，腿法16种，步法18种。它以“域”、“的”、“益”、“吓”、“鹤”五音为标式，有听发声为“益、的、域”三声者，则可知其为蔡李佛派之说。总体来说，蔡李佛拳套路繁多，内容丰富，手法着重攻防配合，步法灵活而稳健，发劲刚中带柔，讲究发声与动作的配合，要求发声以助威，发声以助势。动作舒展大方，拳路气势磅礴。
“饮水思源乃蔡李佛之本，锲而不舍乃蔡李佛精神。”陈享为蔡李佛拳创始人，却不以姓名显耀于世，而以恩师姓氏为拳术命名，并将武术动作招式加以巧妙编排，用来纪念恩师。陈享着力打破姓氏门派之限，提倡武风武德，讲求“海汇百川，以武会友”，使蔡李佛拳“从民间中来，到民间中去”。以此，蔡李佛拳创立至今逾一百七十年，传人遍布几十个国家和区，在国际武术传播上有“北有太极、南有蔡李佛”之说。这一拳术是广东武术史上传播最广泛的南拳拳种之一，历经百多年风雨仍根叶丰茂，青春常在。
蔡李佛拳不仅可以强身健体，更注重传承者的品格养成，所谓“饮水思源、锲而不舍”是它独特的人文关怀，具有普世文化价值。目前武术的发展整体陷于低谷，这使得蔡李佛拳难以再现昔日繁荣，许多拳法濒临失传，亟待保护。","[{'name': '陈忠杰', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
"蔡李佛拳（广州北胜蔡李佛拳）
",传统体育、游艺与杂技,广东省,https://www.ihchina.cn/project_details/23697.html,,"[{'name': '房胜棠', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
马球（塔吉克族马球）,传统体育、游艺与杂技,新疆维吾尔自治区塔什库尔干塔吉克自治县,https://www.ihchina.cn/project_details/13844.html,"塔吉克族马球是塔吉克族一项传统的马背竞技运动，主要分布在新疆西南地区的帕米尔高原。历史上塔吉克族马球多在上层社会中开展，11世纪维吾尔族的《福乐智慧》中即提到马球是疏勒贵族必须熟练掌握的一项技艺。中国体育博物馆考察队在塔什库尔干石头城下的山脚滩里发现了一处轮廓清晰的古代马球场，这个马球场同史料上常见到的修筑在郊外空地上的马球场形态一致，可见马球在新疆地区起源很早。
塔吉克族马球球场长180米，宽70米。马球是将粗羊毛绳缠成团，外面用黄羊皮缝制而成的直径约12厘米的圆球。球棍呈铲形，长约1.2米。参赛队员共有12名，设有前锋、后卫、守门员等岗位，每场40分钟，分上下两场，规则与足球相似。其计时沿用古老的木碗滴水方法。
塔吉克族马球比赛场面热烈，对于加强民族文化认同感具有重要价值。另外，研究塔吉克族马球对于丰富我国马背竞技的内容和形式，研究少数民族尤其是塔吉克族的体育史及马球在我国的发展史都有十分重要的意义。目前，塔吉克族马球的传承人都已年近七旬，这项运动没有固定的场地、组织、经费来源，也没有完整的资料，想要传承发展下去困难重重，需要及时抢救保护。","[{'name': '热合曼库力·尕夏', 'gender': '男', 'birth_date': '1943.10', 'ethnicity': ''}]",[]
满族珍珠球,传统体育、游艺与杂技,吉林省吉林市,https://www.ihchina.cn/project_details/13845.html,"珍珠球是满族人三百多年来传承不衰的竞技活动之一，其发源地为现在的吉林省吉林市龙潭区乌拉街满族镇。
清政府曾在乌拉地区设立打牲乌拉总管衙门，令其负责采集进贡各种土特产。流经乌拉地区的松花江中盛产极品珍珠，被称为“东珠”，按规定每年打牲乌拉要采珠上贡朝廷。这是一项由专门的打牲丁从事的艰苦劳动，在每年深秋河蚌成熟时进行。打牲丁必须潜到水底15米以下才能采到巨蚌，剥出珍珠，因此每年都有人为此而丧命。打牲丁采珠期间有半年不得回家，为打发寂寞难熬的日子，他们苦中作乐，创造了这一珍珠球游戏项目。珍珠球运动模仿采珠人的劳动情状，比赛时运动员可在“水区”内任意传、投、拍或滚动“珍珠”（球），力争让手持抄网站在得分区内的本方队员采到“珍珠”。场上攻守往复，银球穿梭飞舞，四只蛤蚌忽张忽合，一对抄网力求有所斩获。整个运动过程紧张激烈，精彩绝伦，令人目不暇接。三百多年来，作为乌拉地区一种特有的满族传统体育项目，珍珠球备受当地人的推崇，它是满族渔猎生活的活化石，对于传承满族文化有着深远的历史意义。
如今满族珍珠球活动远远未能形成应有的规模，亟待发扬光大。",[],[]
满族珍珠球（伊通满族珍珠球）,传统体育、游艺与杂技,吉林省四平市伊通满族自治县,https://www.ihchina.cn/project_details/23698.html,,[],[]
满族二贵摔跤,传统体育、游艺与杂技,河北省隆化县,https://www.ihchina.cn/project_details/13846.html,"满族二贵摔跤由传统体育竞技“乔相扑”演化而来，是流传于河北省隆化县城乡的一种传统民间道具舞蹈，形成于清朝道光末年（1850）前后，距今已有一百八十多年的历史。二贵摔跤为单人表演形式，表演者背负一个装成两人的木架，做摔跤架势。表演时需着不同颜色的服装，以双腿和双臂扮作两人，做手脚互摔的动作。在道具围子的隐藏下，表演者以抡、转、滚、翻、摔、扫、踢、挡、下绊、托举、互相扭摔等武术套路、摔跤技巧和舞蹈语汇做出滑稽、幽默、逼真的摔跤动作，全部表演一气呵成，并有鼓乐烘托。
满族二贵摔跤是一种传统民间道具游艺，具有特殊的历史、学术、实用、研究和观赏价值。隆化满族二贵摔跤不同于其他民族地区的“二人摔跤”或“二鬼摔跤”，它在表演时双腿全蹲，双手直接拄地，形成两个夸张的矮人摔跤姿态，这样动作更加灵活，表演形象更加逼真，其独具一格的艺术魅力和舞台效果是其他任何形式的“摔跤”无法比拟的。近年来，二贵摔跤已由一人表演增为6到8人，变成群舞，增强了火爆热烈的气氛。但由于现代文化的冲击等原因，二贵摔跤已日渐衰败，几近消亡，亟待保护。",[],[]
