项目名称,项目类别,申报地区或单位,详情链接,官网描述,传承人信息,相关文章
炎帝祭典,民俗,陕西省宝鸡市,https://www.ihchina.cn/project_details/14979.html,"炎帝是中华民族的伟大始祖，陕西宝鸡是炎帝故里，也是姜炎文化的发祥地。民间相传，宝鸡地区的炎帝祭祀活动可追溯至黄帝时期。约在五千年前，炎帝因误尝俗名“断肠草”的火焰子而逝于宝鸡天台山。黄帝得知消息，从渭水支流姬水急速赶往天台山祭奠。现在天台山还留有烧香台遗址，据说即是黄帝祭祀炎帝之处。秦灵公三年（前422），秦人在吴山建立上下田寺，分别祭祀炎帝、黄帝，开创了我国官方祭祀炎帝的先例。西汉时期，汉高祖刘邦自称“赤帝之子”，特设田寺祭祀炎帝，这种祭俗一直延至汉武帝时期。清代乾隆三十年（1765）重修神农庙，1931年左右和新中国成立前又修缮过两次。除此庙以外，金台区神武路亦有神农庙一座，又名“先农祠”、“先农坛”。乾隆年间重修的《宝鸡县志·建制》记载：“每年部颁日期，前期致斋三日。主祭官俱穿朝服，齐集坛所。”20世纪80年代开始，民间祭祀炎帝的活动亦悄然兴起。
宝鸡炎帝祭典活动是中华民族敬祖美德的直观表现，也是增进民族凝聚力和文化认同的重要途径。",[],[]
炎帝祭典（随州神农祭典）,民俗,湖北省随州市,https://www.ihchina.cn/project_details/14980.html,"随州神农祭典是神农故里举行的祭祀中华民族始祖的盛大民俗活动。
唐代李吉甫编撰《元和郡县志》记载：“厉山，亦名烈山，在（随）县北一百里。”北宋王存等编《元丰九域志》记载：“随州：神农庙，在厉乡村。”历史文献中多有随州是炎帝神农诞生地之说。历史传说每年农历四月二十六日是炎帝神农诞辰日。是日祭典始于南北朝，盛于明、清，民祭官祭并行。
如今，炎帝神农故里谒祖祭典仪式在随州市厉山镇举行。除当地民众踊跃参加外，还有大量的海内外炎黄子孙前来寻根祭祖。
自清同治八年（1869），随州乡人胡兴普主持祭祀，形成一套祭祀仪程，之后形成传统，世代相袭。目前祭奠主持人仍由胡氏后裔担任。
该项目对于继承中华民族优良传统、增强中华民族凝聚力有重要意义。",[],[]
成吉思汗祭典,民俗,内蒙古自治区鄂尔多斯市,https://www.ihchina.cn/project_details/14981.html,"成吉思汗陵是历史伟人成吉思汗英灵供奉之地，位于内蒙古自治区鄂尔多斯市（原伊克昭盟伊）金霍洛旗霍洛苏木，这里具有独具一格的成吉思汗传统祭祀活动。成吉思汗1227年病逝后，按照当时的习俗实行了秘葬。蒙古族为了纪念自己最杰出的领袖，在漠北高原建立了成吉思汗陵寝“八白室”（即八座可以移动的白色蒙古包），收集成吉思汗遗物供奉在“八白室”中的灵柩内。
成吉思汗祭祀每日举行一次，专项祭奠一年举行六十多次。成吉思汗祭祀主要是表达对长生天、祖先、英雄人物的崇拜，祭奠中再现了古老的蒙古民族牲祭、火祭、奶祭、酒祭、歌祭等形式，诸多富有特色的珍贵祭器则表现了草原民族对大自然和动物的艺术审美观念。
达尔扈特是成吉思汗陵守灵部落，近八百年来世代祭祀成吉思汗，使成吉思汗祭奠完全保留着13世纪以来蒙古帝王祭祀仪式的原貌，成为形式独特、内容丰富、内涵深刻的民族文化遗产。
成吉思汗祭典凝结着蒙古族人民的民族感情，是蒙古族文化绵延的见证，保护好这项活动对保持蒙古族文化的独特性具有重要意义。","[{'name': '郭日扎布', 'gender': '男', 'birth_date': '', 'ethnicity': '蒙古族'}, {'name': '王卫东', 'gender': '男', 'birth_date': '1952.08.06', 'ethnicity': '蒙古族'}]",[]
祭孔大典,民俗,山东省曲阜市,https://www.ihchina.cn/project_details/14982.html,"祭孔大典是山东省曲阜专门祭祀孔子的大型庙堂乐舞活动，亦称“丁祭乐舞”或“大成乐舞”，是集乐、歌、舞、礼为一体的综合性艺术表演形式，于每年阴历八月二十七日孔子诞辰时举行。现在的祭孔大典从9月26日持续到10月10日。
祭孔活动可追溯到公元前478年，孔子卒后第二年，鲁哀公将孔子故宅辟为寿堂祭祀孔子。汉高祖刘邦过鲁，以“太牢”祭祀孔子，开历代帝王祭孔之先河。随着历代帝王的褒赠加封，祭典仪式日臻隆重恢弘，礼器、乐器、乐章、舞谱等也多由皇帝钦定颁行。历代帝王或亲临主祭，或遣官代祭，或便道拜谒，总计达196次。清朝仅乾隆皇帝一人就先后8次亲临曲阜拜谒孔子。民国政府明令全国祭孔，其程序和礼仪做了较大变动，献爵改为献花圈，古典祭服改为长袍马褂，跪拜改为鞠躬礼。1986年，沉寂了半个世纪的祭孔大典经曲阜市文化部门挖掘整理，在当年的“孔子故里游”开幕式上得以重现。
祭孔大典主要包括乐、歌、舞、礼四种形式，乐、歌、舞都是紧紧围绕礼仪而进行的，所有礼仪要求“必丰、必洁、必诚、必敬”。大典用音乐、舞蹈等集中表现了儒家思想文化，体现了艺术形式与政治内容的高度统一，形象地阐释了孔子学说中“礼”的涵义，表达了“仁者爱人”、“以礼立人”的思想，具有较强的思想亲和力、精神凝聚力和艺术感染力，对于弘扬优秀传统文化、营造和乐氛围、构建和谐社会、凝聚民族精神具有不可替代的社会作用。","[{'name': '李文广', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
祭孔大典（南孔祭典）,民俗,浙江省衢州市,https://www.ihchina.cn/project_details/14983.html,"南宗祭孔是指居住南方的孔氏宗亲在衢州孔氏南宗家庙举行的例行祭祀仪式。
南宋建炎二年（1128），孔子第四十八代嫡长孙、衍圣公孔端友奉宋高宗赵构之命赴扬州陪皇帝进行郊祀后，扈跸南渡，于建炎三年（1129）来到浙江衢州，受诏“权以州学为庙”祭祀孔子，由此而开始了衢州所特有的祭祀孔子的活动—南宗祭孔。
南宗祭孔活动以“东南阙里”衢州为中心，广泛分布于孔氏南宗在南方的各居住地。祭祀活动包括四大祭（四季仲月上丁日）、四仲丁（大祭后十天）、八小祭、节气祭以及生日、祭日的特别祭和逢初一、十五的一般祭拜等等，广义上还包括南宗管辖的各地书院祭孔活动以及南宗私塾、读经班的开蒙仪式等等。南宗祭孔在衢州一直延续八百余年，解放后一度中断。2004年由南宗嫡长孙孔祥楷先生倡议恢复。
孔氏南宗的祭祀仪式是一种国祭（官祭）、家祭与民祭相结合的独特的祭孔活动，对于继承中华民族优良传统、增强海内外炎黄子孙凝聚力，具有重大意义。","[{'name': '孔令立', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '孔祥楷', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
妈祖祭典,民俗,福建省莆田市,https://www.ihchina.cn/project_details/14984.html,"湄洲岛位于福建沿海的湄洲湾口，属福建省莆田市，这里是四海共仰的海神妈祖的故乡，是妈祖文化的发源地。目前世界上二十多个国家和地区、国内30个省市五百多个县、市建有五千多座颇具规模的妈祖分灵庙宇，恭祭妈祖民众近两亿人，每年前往湄洲妈祖祖庙朝拜的海内外游人超过一百万人次。
妈祖文化起源于北宋初期，至今已有一千多年的历史。妈祖姓林名默，北宋建隆元年生于莆田湄洲岛，雍熙四年因救助海难逝世。人们感念她生前行善济世，在她死后不久，自发在湄洲岛上立祠祭祀，始称“妈祖”，尊为护航女神。
妈祖祖庙祭典在每年农历三月二十三日妈祖圣诞之日举行，行祭地点设在湄洲祖庙广场和新殿天后广场。祭典全程约需45分钟，规模有大、中、小三种，其程序包括：1.擂鼓鸣炮；2.仪仗仪卫队就位,乐生、舞生就位；3.主祭人、陪祭人就位；4.迎神上香；5.奠帛；6.诵读祝文；7.跪拜叩首；8.行初献之礼，奏和平乐；9.行亚献之礼，奏乐；10.行终献之礼，奏乐；11.焚祝文，焚帛；12.三跪九叩；13.礼成。
妈祖祭典习俗历史悠久、影响深远，尤其在我国大陆沿海、港、澳、台地区和东南亚一带，妈祖形象可谓深入人心，老少皆知。湄洲妈祖文化习俗自成一体，内容独特，有研究和保护价值，尤其是在进一步促进闽台两地交流方面能发挥很大的作用。
在世界各地数千座妈祖宫庙当中，台湾就有妈祖庙一千多座，妈祖在台湾被尊为“天上圣母”。
2004年10月，中华妈祖文化交流协会在福建莆田湄洲妈祖祖庙成立，为海内外妈祖文化机构和人员开展学术研究、进行联谊交流、弘扬妈祖文化、增进理解共识等提供重要平台。
在漫长的传承演绎进程中，妈祖文化逐步传播至我国的沿江、沿海和台港澳地区，并随着华侨华人的脚印逐步传播到世界上的五大洲二十多个国家。妈祖文化对世界华人具有很强的凝聚力，特别是在东南亚地区有着很大的影响。妈祖文化经过千年岁月，已经成为中华民族优秀传统文化的重要组成部分，并且成为联系海内外华人、沟通世界各地的文化桥梁和精神纽带。","[{'name': '林金榜', 'gender': '男', 'birth_date': '1949.03.18', 'ethnicity': '汉族'}]",[]
妈祖祭典,民俗,中华妈祖文化交流协会,https://www.ihchina.cn/project_details/14985.html,"湄洲岛位于福建沿海的湄洲湾口，属福建省莆田市，这里是四海共仰的海神妈祖的故乡，是妈祖文化的发源地。目前世界上二十多个国家和地区、国内30个省市五百多个县、市建有五千多座颇具规模的妈祖分灵庙宇，恭祭妈祖民众近两亿人，每年前往湄洲妈祖祖庙朝拜的海内外游人超过一百万人次。
妈祖文化起源于北宋初期，至今已有一千多年的历史。妈祖姓林名默，北宋建隆元年生于莆田湄洲岛，雍熙四年因救助海难逝世。人们感念她生前行善济世，在她死后不久，自发在湄洲岛上立祠祭祀，始称“妈祖”，尊为护航女神。
妈祖祖庙祭典在每年农历三月二十三日妈祖圣诞之日举行，行祭地点设在湄洲祖庙广场和新殿天后广场。祭典全程约需45分钟，规模有大、中、小三种，其程序包括：1.擂鼓鸣炮；2.仪仗仪卫队就位,乐生、舞生就位；3.主祭人、陪祭人就位；4.迎神上香；5.奠帛；6.诵读祝文；7.跪拜叩首；8.行初献之礼，奏和平乐；9.行亚献之礼，奏乐；10.行终献之礼，奏乐；11.焚祝文，焚帛；12.三跪九叩；13.礼成。
妈祖祭典习俗历史悠久、影响深远，尤其在我国大陆沿海、港、澳、台地区和东南亚一带，妈祖形象可谓深入人心，老少皆知。湄洲妈祖文化习俗自成一体，内容独特，有研究和保护价值，尤其是在进一步促进闽台两地交流方面能发挥很大的作用。
在世界各地数千座妈祖宫庙当中，台湾就有妈祖庙一千多座，妈祖在台湾被尊为“天上圣母”。
2004年10月，中华妈祖文化交流协会在福建莆田湄洲妈祖祖庙成立，为海内外妈祖文化机构和人员开展学术研究、进行联谊交流、弘扬妈祖文化、增进理解共识等提供重要平台。
在漫长的传承演绎进程中，妈祖文化逐步传播至我国的沿江、沿海和台港澳地区，并随着华侨华人的脚印逐步传播到世界上的五大洲二十多个国家。妈祖文化对世界华人具有很强的凝聚力，特别是在东南亚地区有着很大的影响。妈祖文化经过千年岁月，已经成为中华民族优秀传统文化的重要组成部分，并且成为联系海内外华人、沟通世界各地的文化桥梁和精神纽带。",[],[]
妈祖祭典（天津皇会）,民俗,天津市民俗博物馆,https://www.ihchina.cn/project_details/14986.html,"天津皇会是中国北方独有的一种妈祖祭典，原名“娘娘会”、“天后圣会”。据民间口传，此会源于元明时期，有文字记载的历史始于清代康熙四年（1665），后更名为“皇会”，一直流传至今。它规模宏大，带有浓郁的天津地方色彩，每逢皇会，天津民间往往倾城出动，场面十分可观。
皇会是一种有组织、有计划、有严格规定的庙会形式，其中的表演内容包括净街、门幡、太狮、捷兽、中幡、跨鼓、扛箱、重落、拾不闲、法鼓、旱船、秧歌、花鼓、绣球、宝鼎、宝辇、銮驾、接香、灯停、接驾、华盖宝伞、顶马、报事灵童、日罩、灯扇、大乐、高跷等几十种，基本上凝聚了天津民间技艺的精华。各表演团体以“会”的组织形式出现在皇会上，每一艺术种类的表演都有几个各具风格的“会”担任。这些“会”少则二三十道，多则百余道。每次皇会出会时，表演的内容和“会”的数量都不完全相同。",[],[]
妈祖祭典（洞头妈祖祭典）,民俗,浙江省洞头县,https://www.ihchina.cn/project_details/14987.html,"洞头县位于浙江省温州市瓯江口外，由103个岛屿组成，陆地面积100.3平方公里，与福建相邻，人们以渔业生产为主。特殊的环境条件和地理位置，使得人们对“妈祖”极其信奉。
明末清初，福建莆田渔民来洞头打鱼，带来“妈祖”信俗。东沙“妈祖宫”就建于清乾隆年间，是浙江省尚存规模最大、构建最完整的妈祖庙，有近300年历史，是浙江妈祖庙中唯一的省级文物保护单位。目前，全县六个乡镇建有“妈祖宫”11座，妈祖与陈十四娘娘共奉的庙也有11座，平均每4.5平方公里有一座妈祖庙。
洞头渔民每逢造新船，要在船中舱设龛供奉妈祖。渔汛开始和结束，要到妈祖庙祭拜。每年农历三月廿三日与九月初九，各妈祖庙都要举行隆重的祭祀仪式，主要有祭拜、“做供”、妈祖巡游以及“迎火鼎”、做戏等民俗文化活动，参与信众遍及全县93个渔村，为洞头渔区信俗活动中的最大盛典。
洞头距台湾138海里，机动船仅需8小时；洞头渔场是浙江第二大渔场。台湾渔民在渔汛到洞头生产、补给，必到妈祖庙祭拜，赠送锦幛，交流十分频繁。
“妈祖信俗”的主要价值及其影响表现在：
1.妈祖的形象已经成为人们心目中善良、智慧和正义的化身。对于提升人们心性、净化社会道德，构建和谐社会都有现实的意义。
2.妈祖文化已遍及全世界，文化纽带意义明显，对于对外文化交流和认祖归宗有着重要作用。
3.妈祖信仰是海峡两岸关系重要的桥梁和纽带，是大陆和台湾文化交融的平台，对于促进祖国统一具有积极意义。","[{'name': '吴江', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
妈祖祭典（葛沽宝辇会）,民俗,天津市津南区,https://www.ihchina.cn/project_details/14988.html,,"[{'name': '李庆祥', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '马兆盛', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
妈祖祭典（海口天后祀奉）,民俗,海南省海口市,https://www.ihchina.cn/project_details/14989.html,,[],[]
妈祖祭典（澳门妈祖信俗）,民俗,澳门特别行政区,https://www.ihchina.cn/project_details/14990.html,,"[{'name': '陈键铨', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
妈祖祭典（香港天后诞）,民俗,香港特别行政区,https://www.ihchina.cn/project_details/23864.html,,[],[]
太昊伏羲祭典　 ,民俗,河南省淮阳县,https://www.ihchina.cn/project_details/14991.html,"甘肃省天水市是我国古文化发祥地之一，也是人类文明始祖伏羲的诞生地。伏羲是中华民族文明创始人，他教佃渔，造工具，兴农耕，制嫁娶，正姓氏，造书契，通八卦，用文明的灯火引导人们走出了鸿蒙未启的混沌，结束了原始时代的生活方式。伏羲的开天明道之功，奠定了几千年中华文明昌盛的根基。为了纪念和彰显伏羲的功绩，后人修建了伏羲庙，并进行一年一度的祭祀活动。
天水伏羲庙祭祀活动自明成化十九年（1483）开始，一直延续至今。各个历史时期在祭祀规格及内容上都有差别，最兴盛于明代，由朝廷颁发祭文，采用太牢规格，一年两祭，一祭三日，隆重而神圣。到了清代，简化了祭祀程序，仪礼简略。民国时期更为简略，由民间祭祀组织上元会主持祭祀。中华人民共和国成立后，逐渐恢复了清代的祭祀规格，祭祀日期改为正月十五日至正月十七日，一祭三日，一迎礼，二大典，三送礼。
伏羲庙祭祀活动形成了如下一些基本特征：1.伴随民俗活动产生和发展而形成的对民间习俗的依存特征；2.根据不同历史时期而相对固定的程序性特征；3.具有本区域民俗祭祀传统与天子祭祀礼仪相结合的特征；4.在祭祀内容上大力弘扬龙文化和伏羲文化的特征；5.具有群众文化活动的特征。
近年来，甘肃省委省政府非常重视伏羲祭祀活动。从2005年开始，每年祭典由甘肃省政府主办。伏羲祭典对于增强中华民族的凝聚力，构建和谐社会，起到了积极的促进作用。
太昊伏羲氏的陵庙位于河南省淮阳县城北1.5公里处，因是中华民族“人文始祖”之陵庙,故称“天下第一陵”。
每年农历二月二日至三月三日，都要在太昊陵举办朝祖进香祭典。祭典活动举行期间，也举行庙会，历时月余，不过最热闹的还是二月初十至二月二十的10天，二月十四至二月十六日的3天，可说是祭典的最高峰，逛会的人群摩肩接踵，万头攒动，每天可达二十余万人。
关于庙会的起源，据《陈州太昊陵庙会概况》一书所言，应始于赵宗以后。庙会的影响范围除河南外，还扩展到安徽、山东、河北等省数十个县（市）。会场方圆约一平方公里，百业杂陈，各行俱备，而以祭祖为核心内容。庙会上出售的“泥泥狗”、“老虎”等泥制玩具，被一些国内外专家学者誉为“真图腾”、“活化石”。
在长期的历史演进中，广大劳动人民把自己的愿望、理想、审美兴趣转化为可观可感的文化形态融入庙会活动之中，形成了特定的仪式。它所包括的祭祀性和俗性乐舞、具有“劝善”意义的“守宫说唱”、保留着人类童年意识的民间美术和民间工艺等，由此造成人祖庙会深厚的文化内涵和丰富多彩的表现形式。
近年来，不少国内外专家、学者来庙会上寻古探幽，研究古老华夏的东方文化，港澳台胞回大陆观光，参加太昊陵祭典，寻根问祖，以示不忘祖先，不忘自己是龙的传人。",[],[]
太昊伏羲祭典　 ,民俗,甘肃省天水市,https://www.ihchina.cn/project_details/14992.html,"甘肃省天水市是我国古文化发祥地之一，也是人类文明始祖伏羲的诞生地。伏羲是中华民族文明创始人，他教佃渔，造工具，兴农耕，制嫁娶，正姓氏，造书契，通八卦，用文明的灯火引导人们走出了鸿蒙未启的混沌，结束了原始时代的生活方式。伏羲的开天明道之功，奠定了几千年中华文明昌盛的根基。为了纪念和彰显伏羲的功绩，后人修建了伏羲庙，并进行一年一度的祭祀活动。
天水伏羲庙祭祀活动自明成化十九年（1483）开始，一直延续至今。各个历史时期在祭祀规格及内容上都有差别，最兴盛于明代，由朝廷颁发祭文，采用太牢规格，一年两祭，一祭三日，隆重而神圣。到了清代，简化了祭祀程序，仪礼简略。民国时期更为简略，由民间祭祀组织上元会主持祭祀。中华人民共和国成立后，逐渐恢复了清代的祭祀规格，祭祀日期改为正月十五日至正月十七日，一祭三日，一迎礼，二大典，三送礼。
伏羲庙祭祀活动形成了如下一些基本特征：1.伴随民俗活动产生和发展而形成的对民间习俗的依存特征；2.根据不同历史时期而相对固定的程序性特征；3.具有本区域民俗祭祀传统与天子祭祀礼仪相结合的特征；4.在祭祀内容上大力弘扬龙文化和伏羲文化的特征；5.具有群众文化活动的特征。
近年来，甘肃省委省政府非常重视伏羲祭祀活动。从2005年开始，每年祭典由甘肃省政府主办。伏羲祭典对于增强中华民族的凝聚力，构建和谐社会，起到了积极的促进作用。
太昊伏羲氏的陵庙位于河南省淮阳县城北1.5公里处，因是中华民族“人文始祖”之陵庙,故称“天下第一陵”。
每年农历二月二日至三月三日，都要在太昊陵举办朝祖进香祭典。祭典活动举行期间，也举行庙会，历时月余，不过最热闹的还是二月初十至二月二十的10天，二月十四至二月十六日的3天，可说是祭典的最高峰，逛会的人群摩肩接踵，万头攒动，每天可达二十余万人。
关于庙会的起源，据《陈州太昊陵庙会概况》一书所言，应始于赵宗以后。庙会的影响范围除河南外，还扩展到安徽、山东、河北等省数十个县（市）。会场方圆约一平方公里，百业杂陈，各行俱备，而以祭祖为核心内容。庙会上出售的“泥泥狗”、“老虎”等泥制玩具，被一些国内外专家学者誉为“真图腾”、“活化石”。
在长期的历史演进中，广大劳动人民把自己的愿望、理想、审美兴趣转化为可观可感的文化形态融入庙会活动之中，形成了特定的仪式。它所包括的祭祀性和俗性乐舞、具有“劝善”意义的“守宫说唱”、保留着人类童年意识的民间美术和民间工艺等，由此造成人祖庙会深厚的文化内涵和丰富多彩的表现形式。
近年来，不少国内外专家、学者来庙会上寻古探幽，研究古老华夏的东方文化，港澳台胞回大陆观光，参加太昊陵祭典，寻根问祖，以示不忘祖先，不忘自己是龙的传人。","[{'name': '杨廷杰', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
太昊伏羲祭典（新乐伏羲祭典）,民俗,河北省新乐市,https://www.ihchina.cn/project_details/14993.html,"新乐伏羲祭典是在河北省新乐市伏羲庙举行的中华人文始祖伏羲氏祭祀仪式活动。
历史文献记载，新乐曾是伏羲氏寓居地，《史记》记载的“野台”、《魏书》记载的“义台”即“伏羲台”，或称“羲台”。《明一统志》卷三称：“羲台在新乐县，有碑记，字剥落不可读。”“羲台”遗址尚存，今为河北省文物保护单位。
隋朝大业（605—617）中，新乐就有“羲皇圣里”之名。明万历年间，羲台城废，留下遗址，台上保留伏羲庙古庙，几经毁修，一直是新乐祭祀伏羲的中心地。历代祭典有御祭、官祭、民祭三种方式。1985年后，伏羲庙祭典重新恢复，祭日为传说伏羲氏诞辰的农历三月十八。当地各界及民众踊跃参与，还有全球华人、华裔以及外国友人前来参加盛典，规模盛大，仪式隆重。
该项目对于继承中华民族优良传统、增强中华民族认同感有重要意义。",[],[]
女娲祭典,民俗,河北省涉县,https://www.ihchina.cn/project_details/14994.html,"涉县位于河北省西南部晋冀豫三省交界处，城西10公里的古中皇山上建有娲皇宫，占地面积550亩，主要建筑有朝元宫、停骖宫、广生宫和娲皇宫等，分为山上和山下两组，中间以十八盘山道相连。
传说农历三月十八日是女娲的生日，因此，每年农历三月初一至十八日，来自晋、冀、鲁、豫四省的人们都要前来朝拜女娲，由此形成影响深远的娲皇宫庙会，至今已有千余年的历史。祭拜活动以颂扬人类始祖女娲抟土造人、炼石补天、断鳌足、立四极、治洪水、通婚姻、作笙簧等功德为主，主要内容包括民祭、公祭、朝拜等。女娲传说及与其有关的婚嫁、生育、人生礼仪、岁时节庆等民俗事象构成了奇特的民间文化现象。涉县的许多村名、地名都与女娲文化有关，如弹音村与女娲造笙管有关，磨盘村与女娲造人有关等。
保护和弘扬女娲文化，对传承华夏文明、增进民族融合、加强民族凝聚力、激发人们的创业精神具有重要作用，同时有神话学、民俗学、社会学、民间文艺学和宗教学的研究价值。现在女娲祭典日趋式微，民祭的道具、乐器及仪式过程只有几位老人还掌握详情，人生礼俗等内容不断淡化，急需抢救和保护。","[{'name': '张乃林', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
女娲祭典（秦安女娲祭典）,民俗,甘肃省秦安县,https://www.ihchina.cn/project_details/14995.html,"秦安女娲祭典是在甘肃省天水市秦安县女娲祠举办的规模盛大的中华始祖祭祀活动。
秦安县即古成纪，素有“羲里娲乡”之称。传说伏羲和女娲出生在这里。陇城至今仍然保留着许多与女娲传说有关的地名和传说。
女娲祠坐落于“陇右四大文化河谷”之一的清水河中游的秦安县陇城镇，始建于汉代，历代多次重修，文化大革命中被毁，1989年当地民众集资在原址重建。
相传农历三月十五日为女娲诞生日，每年的这天都要在女娲祠举行祭祀活动，分公祭和民祭两部分。公祭仪式隆重，各界代表及来自海内外宾客均有参加。
民间祭祀自三月十一日设坛，十二日取龙泉圣水洒坛祈福，十三日风沟迎鸾驾，十四日风台迎馔，十五日上午九时五十分举行正坛祭祀。
该项目对于继承中华民族优良传统、增强中华民族凝聚力有重要意义，亦有重要的历史学、民俗学研究价值。","[{'name': '王世贵', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
大禹祭典,民俗,浙江省绍兴市,https://www.ihchina.cn/project_details/14996.html,"大禹陵位于浙江省绍兴市东南的会稽山。《越绝书·越绝外传记地传》称：“禹因病亡死，葬会稽。”据“夏商周断代工程”研究确定，禹在位10年葬于会稽时为公元前2062年，距今已有四千多年。
大禹陵是全国祀禹中心。四千多年来，大禹陵总是俎豆千秋，玉帛相接，清庙巨丽，祭祀绵亘。历代祭禹，古礼攸隆，影响巨大。自公元前2059年左右，大禹子夏王启开端，祭会稽大禹陵已有定例，夏王启首创的祭禹祀典，是中华民族国家祭典的雏形。公元前210年，秦始皇“上会稽，祭大禹”。历代以来，由皇帝派出使者，帝沐赍礼来会稽祭禹者更多。到明代，遣使特祭成为制度。清代，康熙、乾隆又亲临绍兴祭禹。民国时改为特祭，每年9月19日举行，一年一祭。1995年4月20日，浙江省人民政府和绍兴市人民政府联合举行了“1995浙江省暨绍兴市各界公祭大禹陵典礼”，承续了中华民族四千年来尊禹祀禹的传统，翻开了新中国祭禹的新的祭祀典章，公祭每五年一祭；地方民祭和后裔家祭则每年一次，绵延不绝。
大禹是华夏民族在神州大地奠基立国的一位伟大先祖。大禹的杰出贡献，对中国历史的演进和发展以深远的影响。大禹陵庙几千年祀典相继，是后人学习大禹明德、弘扬大禹精神的明证，是弘扬民族精神的重要举措，对中华民族起着无可替代的凝聚作用。大禹陵祭典的制度和礼仪，包括祭品、祭器、祭乐、祭舞和祭文等等，灿如星汉，蕴含了十分丰富的民族传统文化的信息。
加强对大禹祭典的保护，对传承中华历史悠久的传统文化有重要的历史价值、人文价值和学术价值。",[],[]
祭敖包,民俗,内蒙古自治区锡林郭勒盟,https://www.ihchina.cn/project_details/14997.html,"祭敖包是蒙古民族传统的习俗，是草原民族崇尚自然思想的表现形式之一。锡林郭勒盟是祭敖包历史遗存保存较为完整的地区。
蒙古族崇尚的“敖包”，也叫“脑包”、“鄂博”，意为“堆子”，以石块堆积而成，一般都建在山顶或丘陵之上，形状多为圆锥形，高低不等。
古代敖包的建立和祭祀比较简单，由祭师宣布，选择某一座山或丘陵作为敖包的所在地。人们在这个地方用土或石头建成堆子，举行若干仪式后就建成了敖包。以后附近的居民每年都要到这里祭拜，祈祷人畜兴旺。藏传佛教传入蒙古族聚集区后，祭敖包的形式发生了一些变化，但牧民对敖包的参拜祭典始终不变。
祭敖包的仪式通常在每年农历五月至七月间举行。有的一个旗、一个苏木独祭，也有几个苏木、几个旗联合祭祀的。祭敖包从日出之前开始，仪式隆重、严肃。所有参加者都要围绕敖包沿顺时针方向转三圈，边转边向敖包滴洒鲜奶和酒，然后在敖包正前方叩拜，将带来的石头添加在敖包上，并用柳条、哈达、彩旗等将敖包装饰一新。祭敖包仪式结束后，便要举行“那达慕”活动，牧民们无拘无束，自由欢乐地参加摔跤、赛马、射箭等传统体育活动，引吭高歌，翩翩起舞，并聚在一起举杯畅饮。
祭敖包是蒙古族古老文化的缩影，与此有关的一系列活动和礼仪体现了蒙古民族的创造力。祭敖包作为一种文化空间，包含了许多蒙古族的传统文化和习俗，对研究游牧文化、蒙古民族发展史具有重要价值。发掘、抢救、保护祭敖包，对促进中华民族文化的认同，增强社会凝聚力，增进民族团结和社会稳定也有重要意义。",[],[]
祭敖包（达斡尔族沃其贝）,民俗,新疆维吾尔自治区塔城市,https://www.ihchina.cn/project_details/14998.html,"“沃其贝”在达斡尔族语中为祭敖包之意，也叫“斡包节”，是新疆维吾尔自治区塔城市达斡尔族民众最重要的传统节庆活动。
清乾隆二十八年（1763），居住在黑龙江的一部分达斡尔族官兵奉命西征戍边，来到塔城阿西尔乡一带定居，把祈求五谷丰登、风调雨顺的沃其贝祭祀仪式流传下来，形成当地达斡尔族认同的节庆。
历史上过“沃其贝”节期不固定，现在确定为一般在农历的六月初八举行。届时达斡尔族群众身穿节日盛装，从四面八方汇聚到塔城市阿西尔达斡尔民族乡三眼泉的敖包前，祭祀神灵祖先，进行各种传统文艺表演和体育竞技。最后，围成圆圈共跳传统的“罕肯拜”舞。
该项目对于增强本民族和社区民众的凝聚力、尊重文化多样性、增强民族团结具有重要意义。",[],[]
