项目名称,项目类别,申报地区或单位,详情链接,官网描述,传承人信息,相关文章
土家族打溜子 ,传统音乐,湖北省鹤峰县,https://www.ihchina.cn/project_details/12562.html,"土家族打溜子是土家人在长年狩猎、伐木、垦植等劳动中形成的，最初称为打“家业”，俗称“围鼓”、“抽溜子”。湖北省的土家族打溜子主要分布在五峰土家族自治县和鹤峰县等地，鹤峰县打溜子又主要集中在走马镇铁炉乡的大部分村落，系二百多年前由外乡传入。
土家族打溜子用一面鼓、一面锣、两副钹和一个勾锣组合演奏，5件乐器由5人分别操持，称为“五合班”，在当地有“鼓一、锣二、钹三声，勾锣为龙点眼睛”之说。打溜子全靠鼓面上发出的“鼓眼”指挥演奏，调动音乐情绪，当地人因称之为“围鼓”。鹤峰土家族打溜子的乐牌有一百余种，演奏时用衔接性乐牌将若干单一体乐牌组成串联体乐曲，交替演奏。根据指挥乐器的不同，可分为“摩眼锣鼓”、“鼓眼锣鼓”等类，“鼓眼锣鼓”又根据变换和提示性演奏乐牌的不同而分为“文牌鼓眼”、“武牌鼓眼”和“点子鼓眼”。演奏中由鸳鸯钹（即头、二钹）此起彼落交替拍打出来的“钵钵儿音”、“荷叶儿音”、“疏花”、“挤花”等组成系列乐句，构成基本乐章。锣与鸳鸯钹交替编织乐曲，维系乐牌的主体与风格，鲜明地反映出锣鼓乐牌的线性结构即锣鼓经。而鼓与勾锣则顺合音响趋势，起着“画龙点睛”的作用。
演奏过程中，乐手可以充分利用速度、音色、力度、节拍的变化将各种不同曲牌有机地联缀成套，以表现诸多生动形象和各种情趣。很多曲牌都以动物动态命名，如《燕平翅》、《凤凰闪翅》、《龙虎斗》、《八哥洗澡》、《鹞子翻身》等，形象生动，具有一定的感染力。
土家族打溜子历史悠久，曲牌丰富，艺术风格独特，与当地群众的生活习俗紧密相连，极具艺术欣赏和学术研究价值。但随着社会经济的发展，当地群众的生活方式不断更新，加之外来文化强烈冲击乡土文化，土家族打溜子的生存环境已经与这种传统民间艺术形式不相协调，打溜子传承发展的前景令人担忧，采取措施对之进行必要保护已经迫在眉睫。",[],[]
河北鼓吹乐,传统音乐,河北省永年县,https://www.ihchina.cn/project_details/12564.html,"永年鼓吹乐在河北冀东南鼓吹乐中最具代表性，是河北省最有影响的民间器乐曲种之一。传说隋末起义军领袖窦建德在永年建都称王时，军中和民间就已有吹打乐。明中叶以后，鼓吹乐日渐成熟、繁盛。清光绪年间编制的《永年县志（风俗志）》中记载，民间婚葬祭礼时大量使用，代代相传不替。20世纪70年代前，在城乡群众文化活动中，鼓吹乐这种艺术仍然十分兴旺。
永年鼓吹乐演奏方式多样，主要有吹奏乐、打击乐和咔戏三种。它曲目丰富，包括杂牌曲、套曲和吹咔曲三种，现有曲目二百余首，曲牌五十余种，很多曲目为永年所独有。其演奏风格粗犷热烈，欢快活泼，具有鲜明的地域特色。常见曲目有《一枝花》、《太行情》、《小放驴》、《大登殿》、《抬花轿》、《大放驴》等。
永年鼓吹乐主要以家族方式传承，在长期的传习过程中，逐渐形成五大家族流派。永年鼓吹乐是河北省极具特色的地方民间艺术形式，是研究学习我国民间音乐的珍贵资料，其传统演奏方式、演奏技巧及演奏风格对我国当代民族吹奏表演艺术的发展和创新有很大的启示作用。
抚宁鼓吹乐曲目众多，素有“牌子十四套，小曲赛牛毛”之说。现存乐曲有秧歌曲、大牌子曲、汉吹曲、花吹曲、杂曲等五大类共两百余首。常用曲目有《满堂红》、《句句双》、《柳青娘》、《小磨房》、《绣红灯》、《老官调子》等。抚宁鼓吹乐乐器形制十分独特，不同形制的各类唢呐是其主奏乐器，此外还有用于咔戏的“咔碗”、花吹中用的“口琴”及其他多种常用乐器。抚宁鼓吹乐演奏方式多样，技巧独特，有线上、加花、成字、花舌、颤指、三强音、变色等方式，更有用三节唢呐演奏的“拔三节”及“别把”、“串吹”等，吹奏与形体动作表演有机地结合，演奏风格粗犷有力，活泼风趣，热烈诙谐，具有浓郁的乡土气息。抚宁鼓吹乐主要用于婚丧嫁娶、年节喜庆和民间舞蹈的伴奏，历来深受群众欢迎。它以家传、干亲拜把子和拜师收徒三种方式传承，历代人才云集，名家辈出，许多乐手都有“少年学艺家乡中，成年卖艺下关东，晚年传艺回故里，关内关外传美名”的从艺经历。
抚宁鼓吹乐内容丰富，具有鲜明的地域文化特色及重要的历史和艺术价值。近些年来，由于多方面的原因，永年鼓吹乐和抚宁鼓吹乐均处于日益萎缩、后继乏人的濒危状态中，亟待抢救、保护。","[{'name': '刘海民', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '刘红升', 'gender': '男', 'birth_date': '1930.11', 'ethnicity': '汉族'}]",[]
河北鼓吹乐,传统音乐,河北省抚宁县,https://www.ihchina.cn/project_details/12563.html,"永年鼓吹乐在河北冀东南鼓吹乐中最具代表性，是河北省最有影响的民间器乐曲种之一。传说隋末起义军领袖窦建德在永年建都称王时，军中和民间就已有吹打乐。明中叶以后，鼓吹乐日渐成熟、繁盛。清光绪年间编制的《永年县志（风俗志）》中记载，民间婚葬祭礼时大量使用，代代相传不替。20世纪70年代前，在城乡群众文化活动中，鼓吹乐这种艺术仍然十分兴旺。
永年鼓吹乐演奏方式多样，主要有吹奏乐、打击乐和咔戏三种。它曲目丰富，包括杂牌曲、套曲和吹咔曲三种，现有曲目二百余首，曲牌五十余种，很多曲目为永年所独有。其演奏风格粗犷热烈，欢快活泼，具有鲜明的地域特色。常见曲目有《一枝花》、《太行情》、《小放驴》、《大登殿》、《抬花轿》、《大放驴》等。
永年鼓吹乐主要以家族方式传承，在长期的传习过程中，逐渐形成五大家族流派。永年鼓吹乐是河北省极具特色的地方民间艺术形式，是研究学习我国民间音乐的珍贵资料，其传统演奏方式、演奏技巧及演奏风格对我国当代民族吹奏表演艺术的发展和创新有很大的启示作用。
抚宁鼓吹乐曲目众多，素有“牌子十四套，小曲赛牛毛”之说。现存乐曲有秧歌曲、大牌子曲、汉吹曲、花吹曲、杂曲等五大类共两百余首。常用曲目有《满堂红》、《句句双》、《柳青娘》、《小磨房》、《绣红灯》、《老官调子》等。抚宁鼓吹乐乐器形制十分独特，不同形制的各类唢呐是其主奏乐器，此外还有用于咔戏的“咔碗”、花吹中用的“口琴”及其他多种常用乐器。抚宁鼓吹乐演奏方式多样，技巧独特，有线上、加花、成字、花舌、颤指、三强音、变色等方式，更有用三节唢呐演奏的“拔三节”及“别把”、“串吹”等，吹奏与形体动作表演有机地结合，演奏风格粗犷有力，活泼风趣，热烈诙谐，具有浓郁的乡土气息。抚宁鼓吹乐主要用于婚丧嫁娶、年节喜庆和民间舞蹈的伴奏，历来深受群众欢迎。它以家传、干亲拜把子和拜师收徒三种方式传承，历代人才云集，名家辈出，许多乐手都有“少年学艺家乡中，成年卖艺下关东，晚年传艺回故里，关内关外传美名”的从艺经历。
抚宁鼓吹乐内容丰富，具有鲜明的地域文化特色及重要的历史和艺术价值。近些年来，由于多方面的原因，永年鼓吹乐和抚宁鼓吹乐均处于日益萎缩、后继乏人的濒危状态中，亟待抢救、保护。","[{'name': '任连义', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
晋南威风锣鼓,传统音乐,山西省临汾市,https://www.ihchina.cn/project_details/12565.html,"临汾市古为尧都，世称平阳，是中华民族五千年灿烂文化的发祥地之一。威风锣鼓作为民间锣鼓艺术的一个品类，在临汾市不仅有长远的历史渊源，更有广泛的群众基础。
威风锣鼓最早的名称为“锣鼓”，俗称“家伙”，主要分布在临汾市区及霍州、洪洞、浮山等县。在漫长的发展过程中，威风锣鼓汲取不同时代的艺术精华，使自身渐趋完美。
威风锣鼓的表演形式主要有两种，一种是挎鼓表演，平阳大多地方都由鼓手挎一面圆形大鼓敲打表演；另一种表演形式是架子鼓，这种形式主要盛行于浮山县，表演时队形变化较少，行进中边走边打。由于传承的变化和地域的差异，威风锣鼓形成了河东、河西两个流派，常见曲目有《七牌子》、《牛腰子》、《乱如麻》、《风搅雪》、《银扭丝》、《倒垂帘》等。
威风锣鼓是由锣、鼓、铙、镲四种乐器共同演奏的一种打击乐艺术形式，它内容丰富，形式多样，融音乐、舞蹈、技艺于一体。威风锣鼓表演者强悍矫健的身姿、粗犷豪放的性格、朝气蓬勃的气势，处处体现了生活在黄土高原上的北方汉子豪爽奔放的性格，在民俗学、历史学、社会学、美学的研究中，威风锣鼓都显示出重要的价值。","[{'name': '张勇', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '王振湖', 'gender': '男', 'birth_date': '1953.03', 'ethnicity': '汉族'}]",[]
绛州鼓乐,传统音乐,山西省新绛县,https://www.ihchina.cn/project_details/12566.html,"绛州鼓乐产生于历史文化名城新绛县。新绛位于山西西南，运城北部，吕梁山南端，为晋、陕、豫三省区交汇之地，历来在政治、文化、经济方面居于重要地位。据传绛州鼓乐源于先秦，盛于明清。据直隶《绛州志》载：“岁时社稷，夏冬雨季，又乡镇多香火，扮社鼓演剧。”《新绛县志》也曰：“每逢赛社之期，必演剧数日，扮演各种故事，如锣鼓等等。”
绛州鼓乐素有“地动山摇”、“闻声十里”之誉。
花敲鼓在绛州鼓乐中最具代表性。它所使用的乐器是多面形制不同的鼓。现有十几种敲奏技法，即击鼓边、敲鼓边、墨鼓钉、蹭鼓面、打鼓帮、抽鼓皮、磕鼓环、碰鼓架、单槌滚、双槌擂、槌相搓、槌相击、槌相打、捶相挑。这些技法构成绛州鼓乐独特的地方色彩，这种地方色彩与其独特的艺术风格紧密相连。民间将绛州鼓乐分三路，各路各有常用曲目，南路有《叽呱啦》、《啦呱叽》、《扎咚呱》等，中路有《钉缸》、《麻雀踩蛋》等，北路有《牛斗虎》、《凤凰单展翅》、《狮子撩绣球》等。
绛州鼓乐历史悠久，深受当地人民喜爱，具有一定的社会历史价值和艺术价值。",[],[]
上党八音会,传统音乐,山西省晋城市,https://www.ihchina.cn/project_details/12567.html,"上党八音会在山西省东南部晋城市六县（市、区）广为流传。八音会是民间组织的音乐班子，主要使用鼓、锣、钹、笙、箫、笛、管等八种乐器，故名八音会。
上党八音会主要演出场地是古庙会、节日庆典、街头舞台坐场吹打、婚丧嫁娶演出等。八音会的吹打乐器主要为吹奏类的唢呐、笙、口噙子、哑腔；拉弹类的高音呼胡、中音呼胡、老呼胡、板胡、二胡、扬琴、二弦等；打击类的老鼓、同鼓、扁鼓、手板、锣、梆子等。器乐套曲有《大十番》、《小十番》、《十样景》等31首。
上党八音会形成发展于元明之际，成熟兴盛于明末清初。1949年后，晋城所辖境内八音会组织较为普及，特别兴盛。“文革”时期，八音会演奏活动被禁绝，几乎衰亡。1980年后，八音会又复苏兴旺了起来。近年来，上党八音会曾应文化部邀请进京在中南海和人民大会堂演出。上党八音会还在山西省国际锣鼓节和全国“群星奖”比赛中获金奖。
目前，以民间组织为主的上党八音会，艺人老化，传承乏人，不少有艺术价值的东西正日渐流失，急需抢救、保护、发扬、光大。","[{'name': '樊祥富', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '黄一宝', 'gender': '男', 'birth_date': '1954.05', 'ethnicity': '汉族'}]",[]
冀中笙管乐（屈家营音乐会）,传统音乐,河北省固安县,https://www.ihchina.cn/project_details/12569.html,"冀中笙管乐流传于冀中平原，即北京以南、天津以西，沧州、定州一线以北近三十个县市的鼓吹乐品种，民间俗称“音乐会”。因主要用管子领奏、笙等和奏，故又称“笙管乐”。除笙、管类乐器外，另有云锣、笛及击奏类乐器鼓、铙、钹、铛铛等。乐曲分套曲、小曲及独立成套的打击乐三类。套曲篇幅长大、结构复杂，是“笙管乐”的主要组成部分。“笙管乐”遍布整个冀中平原。各地农民以村为单位，借乐结会，在本地祭祀、礼仪、丧葬等民俗活动中演奏传承。
屈家营村在河北省廊坊市固安县，是华北平原一个历史久远、民风质朴的小乡村。“屈家营音乐会”为民间笙管乐，相传源于元明之际的寺院佛教音乐，它既有北方音乐的古朴粗犷，又兼备南方音乐的婉转清幽，主要用于祭祀和丧礼仪式，有管、笛、笙、云锣等传统乐器，“工尺”方式记谱，传承至今。屈家营音乐的乐队编制固定，24名乐手演奏为“满棚”音乐，12名乐手演奏为“半棚”音乐。现存《玉芙蓉》等十三支套曲、《金字经》等七支大板曲、《五圣佛》等二十多支小曲和一套打击乐。屈家营音乐会历史悠久，相传系以师旷为祖师。“音乐会”通过口传心授的方式传承，习学者须背会所有曲牌方可接触乐器。屈家营笙管乐曲目丰富，乐谱完整，乐手技艺精湛，在中国古代音乐及寺庙音乐与民间音乐交融衍变的研究上，有较高的参考价值。","[{'name': '胡国庆', 'gender': '男', 'birth_date': '1952.05.15', 'ethnicity': '汉族'}, {'name': '冯月池', 'gender': '男', 'birth_date': '1926.03.12', 'ethnicity': '汉族'}]",[]
冀中笙管乐（高洛音乐会）,传统音乐,河北省涞水县,https://www.ihchina.cn/project_details/12568.html,"冀中笙管乐流传于冀中平原，即北京以南、天津以西，沧州、定州一线以北近三十个县市的鼓吹乐品种，民间俗称“音乐会”。因主要用管子领奏、笙等和奏，故又称“笙管乐”。除笙、管类乐器外，另有云锣、笛及击奏类乐器鼓、铙、钹、铛铛等。乐曲分套曲、小曲及独立成套的打击乐三类。套曲篇幅长大、结构复杂，是“笙管乐”的主要组成部分。“笙管乐”遍布整个冀中平原。各地农民以村为单位，借乐结会，在本地祭祀、礼仪、丧葬等民俗活动中演奏传承。
涞水县高洛村古名“高乐”，属保定市。高洛音乐会是村民自愿参加、义务排练、义务演出的民间器乐演奏花会，全名“高乐蓝旗音乐圣会”，也称“音乐大善会”。
“涞水高洛音乐”是一个传承很久的民间乐种。高洛音乐会有一条“不准增加新曲目，不准增加乐器种类，不准改变演奏方式，严格按老艺人传下来的规矩进行演奏（表演），不准走样”的会规，因此，尽管经过了很长的时间，高洛音乐会仍保留着“奏、打、舞、唱”的遗风。
1949年前，涞水高洛音乐会主要是为易县后山后土黄帝庙的祭祀和民间丧葬仪式服务，同时也为求雨、迎喜神、祈福、祈祥、祈平安、净宅、消灾、除厄、求五谷丰登、求六畜兴旺等民俗活动服务。1949年后，它主要用于民间的丧葬仪式及春节祭神仪式，节假日期间也自娱互娱演出。
涞水高洛音乐会以涞水、易县所在的“后土文化圈”为中心，呈辐射状向京南保北延伸，越是靠近中心，这种花会就越多。据中华人民共和国成立初期统计，当时涞水县有47个音乐会在活动，高洛村音乐会是其中的重要代表。","[{'name': '蔡玉润', 'gender': '男', 'birth_date': '1954.06.09', 'ethnicity': '汉族'}]",[]
冀中笙管乐（高桥音乐会）,传统音乐,河北省霸州市,https://www.ihchina.cn/project_details/12570.html,"冀中笙管乐流传于冀中平原，即北京以南、天津以西，沧州、定州一线以北近三十个县市的鼓吹乐品种，民间俗称“音乐会”。因主要用管子领奏、笙等和奏，故又称“笙管乐”。除笙、管类乐器外，另有云锣、笛及击奏类乐器鼓、铙、钹、铛铛等。乐曲分套曲、小曲及独立成套的打击乐三类。套曲篇幅长大、结构复杂，是“笙管乐”的主要组成部分。“笙管乐”遍布整个冀中平原。各地农民以村为单位，借乐结会，在本地祭祀、礼仪、丧葬等民俗活动中演奏传承。
“高桥村音乐”为僧传吹打乐，相传系由清康熙年间云游至此的正定大王庙乐僧广达和尚所传的佛乐演变而来，俗称“和尚经”。其演奏时由管子领奏，有3个和尚诵经，12个乐师演奏。
高桥村音乐会靠家族方式传承延续，自诞生之日起，即以尚姓人为主要乐师。尚家不仅世代精通“点笙”，且谙熟音律古韵，在很大程度上保证了高桥村音乐流传久远而不走形。
高桥村音乐属当地“北音乐”（又称“经”），有别于俗世民众自娱自乐的“南音乐”（俗称“会”）。北音乐乐器形制较小，音乐节奏较快，乐手着装也不同于“南音乐”。
高桥村音乐原有曲谱3册，现仅存1册，收录乐曲47首，现乐手仅能演奏其中的二十余首，其中《锦堂月》等数支曲子为高桥村音乐会所独有。
高桥村古乐较好地保存了近古民间吹打乐的原始风貌。同时，高桥村音乐中蕴含着当地民间音乐的成分，带上了地域文化的印记，对研究佛教音乐与地方民间音乐的交融互渗也有一定的参考价值。","[{'name': '尚学智', 'gender': '男', 'birth_date': '1947.03', 'ethnicity': '汉族'}]",[]
冀中笙管乐（胜芳音乐会）,传统音乐,河北省霸州市,https://www.ihchina.cn/project_details/12571.html,"冀中笙管乐流传于冀中平原，即北京以南、天津以西，沧州、定州一线以北近三十个县市的鼓吹乐品种，民间俗称“音乐会”。因主要用管子领奏、笙等和奏，故又称“笙管乐”。除笙、管类乐器外，另有云锣、笛及击奏类乐器鼓、铙、钹、铛铛等。乐曲分套曲、小曲及独立成套的打击乐三类。套曲篇幅长大、结构复杂，是“笙管乐”的主要组成部分。“笙管乐”遍布整个冀中平原。各地农民以村为单位，借乐结会，在本地祭祀、礼仪、丧葬等民俗活动中演奏传承。
胜芳镇地处廊坊市霸州以东35公里处。清乾隆时,该镇先后建起了十二道“音乐会”，其中以胜芳镇南音乐会最为著名。
胜芳镇南音乐会是寺院佛教音乐流传民间的产物，其传承方式为口传心授。胜芳镇南音乐会风格古朴，自创会以来，历经数百年而变异甚微。其演奏方式、演奏内容（曲牌）、使用乐器等都有严格定规，鲜有改动。
霸州胜芳镇音乐会现能演奏三十多支曲牌，最擅长大套曲【清吹】、【山坡羊】等。曲目中既有佛教乐曲，也有俗世风格的村调，雅俗兼具，深受民众喜爱。除参与当地丧事民俗活动外，镇南音乐会每年还要出庙会演奏三次，并主办胜芳“琉璃佛”（即冰灯大会）。胜芳元宵灯会期间，镇南音乐会是惟一可以参加“摆会”（众多民间花会出会时的程序之一）的乐社。
霸州胜芳镇南音乐会于清末开始兼收高腔、昆曲，成为镇内“两下锅”的最大音乐社团。新中国成立后昆曲逐渐淡出，但至今乐手们仍能吹奏昆腔。在当地众多音乐会中，幡旗、角灯、鼓架、茶挑等构成的宏大阵形成为镇南音乐会的特色。胜芳镇南音乐会的演出仪式、阵形及具有独特风格的相关器物都是佛教音乐在民间的真实遗存，也是认识研究古典佛教音乐及当地民俗民风的重要资料。
由于各种因素的影响，屈家营音乐会、高洛音乐会、高桥音乐会、胜芳音乐会正面临着传承的巨大困难，只有加大保护力度，才可能传承这一优秀民间文化遗产。","[{'name': '胡德明', 'gender': '男', 'birth_date': '1947.03', 'ethnicity': '汉族'}]",[]
冀中笙管乐（白庙村音乐会）,传统音乐,北京市大兴区,https://www.ihchina.cn/project_details/12572.html,"冀中笙管乐流传于北京以南、天津以西，沧州、定州以北的近三十个县市，是冀中平原一带特有的一个鼓吹乐品种，民间俗称“音乐会”，因主要用管子领奏、用笙等合奏，又称“笙管乐”。除笙、管、笛等吹奏乐器外，冀中笙管乐使用的乐器还有云锣、鼓、铙、钹、铛铛等击奏乐器。笙管乐的乐曲分套曲、小曲及独立成套的打击乐三类，其中套曲篇幅长大，结构复杂，是整个演奏曲目的主要组成部分。冀中笙管乐遍布整个冀中平原，这一地域内的农民以村为单位借乐结会，在本地的祭祀、丧葬等民俗活动中演奏，并以自己独特的方式世代传承。
白庙村音乐会流传于北京市大兴区长子营镇白庙村，以小型乐队形式演奏，属于僧传笙管乐，它与北京潭柘寺的渊源极深。相传明代末年，潭柘寺僧人将寺中乐曲传到白庙，其后又在传承中不断改进，融入道家音乐及民间音乐的成分，从而使白庙村音乐会具有了北京禅乐和民间鼓吹乐的特点。
白庙村音乐会所用乐器分为两类，一类是吹奏乐器，主要有笙、管、笛等；一类是击奏乐器（一律称为“法器”），主要有锣、鼓、铙、钹等。白庙村原藏有古乐谱，内收乐曲一百多首，皆采用中国古老的工尺谱方式记谱。“文革”时期乐谱全部被烧毁，目前仅存有《玉芙蓉》、《翠竹帘》等七十余曲的曲谱，系1985年后由老艺人根据记忆整理而得。
目前白庙音乐会乐队由15人组成，一般由9人或11人表演，管子领头，用小镲控制速度。表演时分前后两场依次坐定，前场由小镲开场，鼓、锣等打击乐器演奏，后场由笙、管子、横笛等乐器演奏，前后两场交替进行，依次循环，直至曲目演奏结束。
白庙音乐会吸收了禅乐和民间音乐的精华，既有清虚的宗教色彩，又有浓郁的地方乡土气息，风格庄严肃穆、豪放高亢。在乡村社会的相关仪式中，白庙音乐会已成为地方民俗的重要组成部分。目前，白庙村音乐会乐器破损严重，人员青黄不接，技艺濒临失传，亟待抢救。","[{'name': '贾廷信', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
冀中笙管乐（雄县古乐）,传统音乐,河北省雄县,https://www.ihchina.cn/project_details/12575.html,"冀中笙管乐流传于北京以南、天津以西，沧州、定州以北的近三十个县市，是冀中平原一带特有的一个鼓吹乐品种，民间俗称“音乐会”，因主要用管子领奏、用笙等合奏，又称“笙管乐”。除笙、管、笛等吹奏乐器外，冀中笙管乐使用的乐器还有云锣、鼓、铙、钹、铛铛等击奏乐器。笙管乐的乐曲分套曲、小曲及独立成套的打击乐三类，其中套曲篇幅长大，结构复杂，是整个演奏曲目的主要组成部分。冀中笙管乐遍布整个冀中平原，这一地域内的农民以村为单位借乐结会，在本地的祭祀、丧葬等民俗活动中演奏，并以自己独特的方式世代传承。
雄县古乐属于民间鼓吹乐的北乐支系，它起于宋元，盛于明清，与宫廷音乐有着极深的渊源。目前仍活跃在民间的雄县古乐有亚古城、开口、赵岗、杜庄四家音乐会，这些音乐会与佛道等宗教信仰有着极为密切的关系，一直是雄县人民祝福迎祥、消遣娱乐不可或缺的重要艺术形式。
亚古城音乐会曲目文字古朴，曲意典雅，蕴喜含悲，别具特色。其中文场套曲包括《孔子探颜回》、《普坛咒》等曲目，开堂曲包括《小花园》、《大走马》等反调，散曲包括《挑袍》、《讨军令》、《四季》等曲；武场从开堂钹始，共七节，后钹头收，高亢激昂，令人耳目一新。开口音乐会是文武乐兼备的道传北乐，当地现存工尺谱集一部，其中有包括《骂玉郎》、《回雪》、《孔子探颜回》等在内的大套曲五部，小曲八十余首，会论一部，河西钹一部。赵岗音乐会为北乐，保存古乐曲二十多首，套曲二套，打击乐五套，按种类分有佛教曲、道教曲、民俗曲等。杜庄音乐会是典型的北乐派系民间鼓吹乐，所奏曲目均为古曲，既可坐棚吹奏，亦可在行进中演出。
雄县古乐以民间音乐会为载体，自发组织，世代传承。音乐会曲目均以工尺记谱，乐队中文乐以管（大管、小管）为领奏乐器，辅以笙、笛、云锣，所奏曲目庄严肃穆。武乐以大镲、铙、钹、鼓为主，其中的河西钹气势雄伟，令人振奋。
雄县古乐的演奏曲目均是历经沧桑的古曲，较完整地保留了传统民族音乐的原貌，为中国古典音乐的研究提供了宝贵资料。目前，由于受西方文化和现代生活方式的冲击，雄县古乐人员老化，生存困难，亟待保护。","[{'name': '李长林', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}, {'name': '史军平', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
冀中笙管乐（小冯村音乐会）,传统音乐,河北省固安县,https://www.ihchina.cn/project_details/12581.html,"冀中笙管乐流传于北京以南、天津以西，沧州、定州以北的近三十个县市，是冀中平原一带特有的一个鼓吹乐品种，民间俗称“音乐会”，因主要用管子领奏、用笙等合奏，又称“笙管乐”。除笙、管、笛等吹奏乐器外，冀中笙管乐使用的乐器还有云锣、鼓、铙、钹、铛铛等击奏乐器。笙管乐的乐曲分套曲、小曲及独立成套的打击乐三类，其中套曲篇幅长大，结构复杂，是整个演奏曲目的主要组成部分。冀中笙管乐遍布整个冀中平原，这一地域内的农民以村为单位借乐结会，在本地的祭祀、丧葬等民俗活动中演奏，并以自己独特的方式世代传承。
流传在河北省廊坊市固安县渠沟乡的小冯村音乐会是用于祭祀和丧礼仪式的一种乡俗雅乐，它创始于明代洪武年间，因是道家所传，俗称为“道乐”。小冯村音乐会吹奏谱使用“四一上尺工六五凡合乙”十个音符，同时采用平仄变声和阴阳变调技法及变化莫测的“那口”垫音，使音乐更加悠扬动听、卓尔不俗。
小冯村音乐会采用大工调（降B调）演奏，其乐曲由传统曲牌和自身独有的曲目两大部分组成，涉及祭祀礼仪、道场规范、故事传说、封建宗法、军政事务、自然生态、节令、动物、景致及人物事迹等多方面的内容，目今尚有9支套曲、6支大板曲和三十多支小曲存世。音乐会使用的乐器包括小管、笙、笛子、引铃、云锣、木鱼、小镲等，另外还使用鼓、铛子、大镲、大铙、小铙等打击乐器，整个演奏阵容由八支管、八支笛、八攒笙、两架云锣、一只木鱼、一副引铃加全套打击乐器组成，共有三十多人参加演奏，具有阵容庞大、气势磅礴的艺术特点。小冯村音乐会的代表性乐曲有套曲《颜回》、《小花园》、《骂玉郎》等。
小冯村音乐会以特有的方式在民间传承延续，其中蕴涵着丰富的民俗文化信息，为民俗学、民族音乐学及音乐史学的研究提供了许多珍贵的材料。如今，传统生活方式和民族文化逐渐发生变异，在此环境背景下，小冯村音乐会的生存发展及传承情况不容乐观，需要有关方面认真制订措施加以保护扶植。","[{'name': '潘德森', 'gender': '男', 'birth_date': '', 'ethnicity': '汉族'}]",[]
冀中笙管乐（张庄音乐会）,传统音乐,河北省霸州市,https://www.ihchina.cn/project_details/12583.html,"冀中笙管乐流传于北京以南、天津以西，沧州、定州以北的近三十个县市，是冀中平原一带特有的一个鼓吹乐品种，民间俗称“音乐会”，因主要用管子领奏、用笙等合奏，又称“笙管乐”。除笙、管、笛等吹奏乐器外，冀中笙管乐使用的乐器还有云锣、鼓、铙、钹、铛铛等击奏乐器。笙管乐的乐曲分套曲、小曲及独立成套的打击乐三类，其中套曲篇幅长大，结构复杂，是整个演奏曲目的主要组成部分。冀中笙管乐遍布整个冀中平原，这一地域内的农民以村为单位借乐结会，在本地的祭祀、丧葬等民俗活动中演奏，并以自己独特的方式世代传承。
流传在河北省霸州市信安镇张庄的音乐会俗称为“老道经”，属于正一派道传音乐。资料显示，清代乾隆晚期，张庄音乐会即已呈现纯正道传音乐的面貌。张庄村关帝庙最后一位传乐道士李都岐现已八十多岁，尚能吹奏大引子正调、小引子正调、小凡背调等。在当地，每年逢到正月十五放灯、二月十九南海大士寿辰、七月十五放荷灯和九月十五供火神，音乐会都会开坛演奏。
张庄音乐会所用笛为E调，曲调节奏进行稍快。演奏时，乐手可多可少，一般分两个队列，专门念唱经的“高公”居于两队队尾中间。平日音乐会主要在丧事等民俗活动中演奏，活动的每一个环节都要演奏相应的曲目，如“取水”时奏《取水小赞》，“观灯”时奏《金然神灯》。张庄音乐会所用乐器有文武场之分，文场以旋律乐器为主，包括小管、笛、笙、云锣等；武场以打击乐器为主，包括鼓（手鼓）、钹、铙、小镲（小板）等。音乐会原有4本工尺曲谱，现仅存1本，系清代重抄本，内收145支曲牌和5支残曲，在传统音乐研究中有一定的参考价值。张庄音乐会的代表性乐曲包括《玉宝毒》、《二节》、《琥珀苗儿》等。
张庄音乐会自创立以来，从未受过其他音乐形式的影响，一直完整保持着原初的形态，是研究我国古代民间道教音乐的重要参照和资料。它立足当地，为乡里民俗服务，强化了张庄地区朴实淳厚的民风，充分凸显出音乐的教化功能。当前传统民俗活动越来越少，音乐会的生存空间正日益缩小。随着老艺人的相继辞世，张庄音乐会演奏技巧濒临失传，急需抢救保护。",[],[]
