项目名称,项目类别,申报地区或单位,详情链接
地毯织造技艺（阆中丝毯织造技艺） ,传统技艺,四川省阆中市,https://www.ihchina.cn/project_details/14503.html
地毯织造技艺（天水丝毯织造技艺） ,传统技艺,甘肃省天水市秦州区 ,https://www.ihchina.cn/project_details/14504.html
地毯织造技艺（如皋丝毯织造技艺）,传统技艺,江苏省南通市如皋市,https://www.ihchina.cn/project_details/23759.html
地毯织造技艺（宁夏手工毯织造技艺）,传统技艺,宁夏回族自治区,https://www.ihchina.cn/project_details/23760.html
滩羊皮鞣制工艺,传统技艺,山西省交城县,https://www.ihchina.cn/project_details/14505.html
滩羊皮鞣制工艺（二毛皮制作技艺） ,传统技艺,宁夏回族自治区 ,https://www.ihchina.cn/project_details/14506.html
鄂伦春族狍皮制作技艺,传统技艺,内蒙古自治区鄂伦春自治旗,https://www.ihchina.cn/project_details/14507.html
鄂伦春族狍皮制作技艺,传统技艺,黑龙江省黑河市爱辉区,https://www.ihchina.cn/project_details/14508.html
盛锡福皮帽制作技艺,传统技艺,北京市东城区,https://www.ihchina.cn/project_details/14509.html
维吾尔族卡拉库尔胎羔皮帽制作技艺,传统技艺,新疆维吾尔自治区沙雅县,https://www.ihchina.cn/project_details/14510.html
内联升千层底布鞋制作技艺,传统技艺,北京市,https://www.ihchina.cn/project_details/14511.html
手工制鞋技艺（老美华手工制鞋技艺）,传统技艺,天津市和平区,https://www.ihchina.cn/project_details/14512.html
手工制鞋技艺（唐昌布鞋制作技艺）,传统技艺,四川省成都市郫都区,https://www.ihchina.cn/project_details/23761.html
黄金溜槽堆石砌灶冶炼技艺,传统技艺,山东省招远市,https://www.ihchina.cn/project_details/14513.html
金银细工制作技艺,传统技艺,上海市黄浦区,https://www.ihchina.cn/project_details/14514.html
金银细工制作技艺,传统技艺,江苏省南京市,https://www.ihchina.cn/project_details/14515.html
金银细工制作技艺,传统技艺,江苏省江都市,https://www.ihchina.cn/project_details/14516.html
金银细工制作技艺 ,传统技艺,山西省稷山县 ,https://www.ihchina.cn/project_details/14517.html
斑铜制作技艺,传统技艺,云南省曲靖市,https://www.ihchina.cn/project_details/14518.html
铜雕技艺,传统技艺,浙江省杭州市,https://www.ihchina.cn/project_details/14519.html
藏族金属锻造技艺（藏族锻铜技艺）,传统技艺,四川省白玉县,https://www.ihchina.cn/project_details/14520.html
藏族金属锻造技艺（藏族锻铜技艺）,传统技艺,西藏自治区南木林县,https://www.ihchina.cn/project_details/14521.html
藏族金属锻造技艺（藏刀锻制技艺）,传统技艺,西藏自治区拉孜县,https://www.ihchina.cn/project_details/14522.html
藏族金属锻造技艺（藏刀锻制技艺）,传统技艺,青海省玉树藏族自治州,https://www.ihchina.cn/project_details/14523.html
藏族金属锻制技艺（扎西吉彩金银锻铜技艺）,传统技艺,西藏自治区日喀则地区,https://www.ihchina.cn/project_details/14524.html
成都银花丝制作技艺,传统技艺,四川省成都市青羊区,https://www.ihchina.cn/project_details/14525.html
维吾尔族传统小刀制作技艺,传统技艺,新疆维吾尔自治区英吉沙县,https://www.ihchina.cn/project_details/14526.html
蒙古族马具制作技艺,传统技艺,内蒙古自治区科尔沁左翼后旗,https://www.ihchina.cn/project_details/14527.html
民族乐器制作技艺（长子响铜乐器制作技艺）,传统技艺,山西省长子县,https://www.ihchina.cn/project_details/14528.html
民族乐器制作技艺（朝鲜族民族乐器制作技艺）,传统技艺,吉林省延边朝鲜族自治州,https://www.ihchina.cn/project_details/14529.html
民族乐器制作技艺（苏州民族乐器制作技艺）,传统技艺,江苏省苏州市,https://www.ihchina.cn/project_details/14530.html
民族乐器制作技艺（漳州蔡福美传统制鼓技艺）,传统技艺,福建省漳州市,https://www.ihchina.cn/project_details/14531.html
民族乐器制作技艺（维吾尔族乐器制作技艺）,传统技艺,新疆维吾尔自治区疏附县,https://www.ihchina.cn/project_details/14533.html
民族乐器制作技艺（维吾尔族乐器制作技艺）,传统技艺,新疆维吾尔自治区新和县,https://www.ihchina.cn/project_details/14532.html
民族乐器制作技艺（宏音斋笙管制作技艺）,传统技艺,北京市海淀区,https://www.ihchina.cn/project_details/14534.html
民族乐器制作技艺（蒙古族拉弦乐器制作技艺）,传统技艺,内蒙古自治区科尔沁右翼中旗,https://www.ihchina.cn/project_details/14535.html
民族乐器制作技艺（马头琴制作技艺）,传统技艺,吉林省前郭尔罗斯蒙古族自治县,https://www.ihchina.cn/project_details/14536.html
民族乐器制作技艺（上海民族乐器制作技艺）,传统技艺,上海市闵行区,https://www.ihchina.cn/project_details/14537.html
民族乐器制作技艺（苗族芦笙制作技艺）,传统技艺,贵州省凯里市,https://www.ihchina.cn/project_details/14538.html
民族乐器制作技艺（傣族象脚鼓制作技艺）,传统技艺,云南省临沧市临翔区,https://www.ihchina.cn/project_details/14539.html
民族乐器制作技艺（扎念琴制作技艺） ,传统技艺,西藏自治区拉孜县,https://www.ihchina.cn/project_details/14540.html
民族乐器制作技艺（京胡制作技艺）,传统技艺,北京市西城区,https://www.ihchina.cn/project_details/23762.html
民族乐器制作技艺（坛下乡铜锣传统制作技艺）,传统技艺,湖南省衡阳市耒阳市,https://www.ihchina.cn/project_details/23763.html
花丝镶嵌制作技艺,传统技艺,北京市通州区,https://www.ihchina.cn/project_details/14541.html
花丝镶嵌制作技艺,传统技艺,河北省大厂回族自治县,https://www.ihchina.cn/project_details/14542.html
金漆镶嵌髹饰技艺,传统技艺,北京市,https://www.ihchina.cn/project_details/14543.html
漆器髹饰技艺（徽州漆器髹饰技艺）,传统技艺,安徽省黄山市屯溪区,https://www.ihchina.cn/project_details/14544.html
漆器髹饰技艺（重庆漆器髹饰技艺）,传统技艺,重庆市,https://www.ihchina.cn/project_details/14545.html
漆器髹饰技艺（绛州剔犀技艺）,传统技艺,山西省新绛县,https://www.ihchina.cn/project_details/14546.html
漆器髹饰技艺（鄱阳脱胎漆器髹饰技艺）,传统技艺,江西省鄱阳县,https://www.ihchina.cn/project_details/14547.html
漆器髹饰技艺（潍坊嵌银髹漆技艺）,传统技艺,山东省潍坊市,https://www.ihchina.cn/project_details/14548.html
漆器髹饰技艺（楚式漆器髹饰技艺）,传统技艺,湖北省荆州市,https://www.ihchina.cn/project_details/14549.html
漆器髹饰技艺（阳江漆器髹饰技艺）,传统技艺,广东省阳江市,https://www.ihchina.cn/project_details/14550.html
漆器髹饰技艺（稷山螺钿漆器髹饰技艺） ,传统技艺,山西省稷山县,https://www.ihchina.cn/project_details/14551.html
彝族漆器髹饰技艺,传统技艺,四川省喜德县,https://www.ihchina.cn/project_details/14552.html
彝族漆器髹饰技艺,传统技艺,贵州省大方县,https://www.ihchina.cn/project_details/14553.html
纸笺加工技艺,传统技艺,安徽省巢湖市,https://www.ihchina.cn/project_details/14554.html
宣笔制作技艺,传统技艺,安徽省宣城市,https://www.ihchina.cn/project_details/14555.html
楮皮纸制作技艺,传统技艺,陕西省西安市长安区,https://www.ihchina.cn/project_details/14556.html
白沙茅龙笔制作技艺,传统技艺,广东省江门市,https://www.ihchina.cn/project_details/14557.html
砚台制作技艺（易水砚制作技艺）,传统技艺,河北省易县,https://www.ihchina.cn/project_details/14558.html
砚台制作技艺（澄泥砚制作技艺）,传统技艺,山西省新绛县,https://www.ihchina.cn/project_details/14559.html
砚台制作技艺（洮砚制作技艺）,传统技艺,甘肃省卓尼县,https://www.ihchina.cn/project_details/14561.html
砚台制作技艺（洮砚制作技艺）,传统技艺,甘肃省岷县,https://www.ihchina.cn/project_details/14560.html
砚台制作技艺（贺兰砚制作技艺）,传统技艺,宁夏回族自治区银川市,https://www.ihchina.cn/project_details/14562.html
砚台制作技艺（松花石砚制作技艺） ,传统技艺,辽宁省本溪市 ,https://www.ihchina.cn/project_details/14563.html
砚台制作技艺（潭柘紫石砚雕刻技艺）,传统技艺,北京市门头沟区,https://www.ihchina.cn/project_details/23764.html
砚台制作技艺（修水贡砚制作技艺）,传统技艺,江西省九江市修水县,https://www.ihchina.cn/project_details/23765.html
砚台制作技艺（石城砚制作技艺）,传统技艺,江西省赣州市石城县,https://www.ihchina.cn/project_details/23766.html
砚台制作技艺（思州石砚制作技艺）,传统技艺,贵州省黔东南苗族侗族自治州岑巩县,https://www.ihchina.cn/project_details/23767.html
印泥制作技艺（上海鲁庵印泥）,传统技艺,上海市静安区,https://www.ihchina.cn/project_details/14564.html
印泥制作技艺（漳州八宝印泥）,传统技艺,福建省漳州市,https://www.ihchina.cn/project_details/14565.html
木活字印刷技术,传统技艺,浙江省瑞安市,https://www.ihchina.cn/project_details/14566.html
装裱修复技艺（古字画装裱修复技艺）,传统技艺,北京市荣宝斋,https://www.ihchina.cn/project_details/14568.html
装裱修复技艺（古字画装裱修复技艺）,传统技艺,故宫博物院,https://www.ihchina.cn/project_details/14567.html
装裱修复技艺（古籍修复技艺）,传统技艺,国家图书馆,https://www.ihchina.cn/project_details/14570.html
装裱修复技艺（古籍修复技艺）,传统技艺,中国书店,https://www.ihchina.cn/project_details/14569.html
装裱修复技艺（苏州书画装裱修复技艺）,传统技艺,江苏省苏州市,https://www.ihchina.cn/project_details/14571.html
装裱修复技艺（天津古籍修复技艺）,传统技艺,天津市,https://www.ihchina.cn/project_details/23768.html
装裱修复技艺（天一阁古籍修复技艺）,传统技艺,浙江省宁波市,https://www.ihchina.cn/project_details/23769.html
传统木船制造技艺,传统技艺,江苏省兴化市,https://www.ihchina.cn/project_details/14572.html
传统木船制造技艺,传统技艺,浙江省舟山市普陀区,https://www.ihchina.cn/project_details/14573.html
水密隔舱福船制造技艺,传统技艺,福建省晋江市,https://www.ihchina.cn/project_details/14574.html
水密隔舱福船制造技艺,传统技艺,福建省宁德市蕉城区,https://www.ihchina.cn/project_details/14575.html
水密隔舱福船制造技艺 ,传统技艺,福建省泉州市泉港区 ,https://www.ihchina.cn/project_details/14576.html
龙舟制作技艺,传统技艺,广东省东莞市,https://www.ihchina.cn/project_details/14577.html
伞制作技艺（西湖绸伞）,传统技艺,浙江省杭州市,https://www.ihchina.cn/project_details/14578.html
伞制作技艺（油纸伞制作技艺）,传统技艺,四川省泸州市江阳区,https://www.ihchina.cn/project_details/14579.html
伞制作技艺（甲路纸伞制作技艺）,传统技艺,江西省上饶市婺源县,https://www.ihchina.cn/project_details/23770.html
藏香制作技艺,传统技艺,西藏自治区尼木县,https://www.ihchina.cn/project_details/14580.html
藏香制作技艺,传统技艺,西藏自治区墨竹工卡县,https://www.ihchina.cn/project_details/14581.html
藏香制作技艺（敏珠林寺藏香制作技艺）,传统技艺,西藏自治区山南市,https://www.ihchina.cn/project_details/23771.html
贝叶经制作技艺,传统技艺,云南省西双版纳傣族自治州,https://www.ihchina.cn/project_details/14582.html
土碱烧制技艺,传统技艺,新疆生产建设兵团,https://www.ihchina.cn/project_details/14583.html
蒸馏酒传统酿造技艺（北京二锅头酒传统酿造技艺）,传统技艺,北京红星股份有限公司,https://www.ihchina.cn/project_details/14584.html
蒸馏酒传统酿造技艺（北京二锅头酒传统酿造技艺）,传统技艺,北京顺鑫农业股份有限公司,https://www.ihchina.cn/project_details/14585.html
蒸馏酒传统酿造技艺（衡水老白干传统酿造技艺）,传统技艺,河北省衡水市,https://www.ihchina.cn/project_details/14588.html
蒸馏酒传统酿造技艺（山庄老酒传统酿造技艺）,传统技艺,河北省平泉县,https://www.ihchina.cn/project_details/14587.html
蒸馏酒传统酿造技艺（板城烧锅酒传统五甑酿造技艺）,传统技艺,河北省承德县,https://www.ihchina.cn/project_details/14586.html
蒸馏酒传统酿造技艺（梨花春白酒传统酿造技艺）,传统技艺,山西省朔州市,https://www.ihchina.cn/project_details/14589.html
蒸馏酒传统酿造技艺（老龙口白酒传统酿造技艺）,传统技艺,辽宁省沈阳市,https://www.ihchina.cn/project_details/14590.html
蒸馏酒传统酿造技艺（大泉源酒传统酿造技艺）,传统技艺,吉林省通化县,https://www.ihchina.cn/project_details/14591.html
蒸馏酒传统酿造技艺（宝丰酒传统酿造技艺）,传统技艺,河南省宝丰县,https://www.ihchina.cn/project_details/14592.html
蒸馏酒传统酿造技艺（五粮液酒传统酿造技艺）,传统技艺,四川省宜宾市,https://www.ihchina.cn/project_details/14597.html
蒸馏酒传统酿造技艺（水井坊酒传统酿造技艺）,传统技艺,四川省成都市,https://www.ihchina.cn/project_details/14593.html
蒸馏酒传统酿造技艺（剑南春酒传统酿造技艺）,传统技艺,四川省绵竹市,https://www.ihchina.cn/project_details/14595.html
蒸馏酒传统酿造技艺（古蔺郎酒传统酿造技艺）,传统技艺,四川省古蔺县,https://www.ihchina.cn/project_details/14594.html
蒸馏酒传统酿造技艺（沱牌曲酒传统酿造技艺）,传统技艺,四川省射洪县,https://www.ihchina.cn/project_details/14596.html
蒸馏酒传统酿造技艺（洋河酒酿造技艺）,传统技艺,江苏省宿迁市,https://www.ihchina.cn/project_details/23772.html
蒸馏酒传统酿造技艺（古井贡酒酿造技艺）,传统技艺,安徽省亳州市,https://www.ihchina.cn/project_details/23773.html
蒸馏酒传统酿造技艺（景芝酒传统酿造技艺）,传统技艺,山东省潍坊市安丘市,https://www.ihchina.cn/project_details/23774.html
蒸馏酒传统酿造技艺（董酒酿制技艺）,传统技艺,贵州省遵义市汇川区,https://www.ihchina.cn/project_details/23775.html
蒸馏酒传统酿造技艺（西凤酒酿造技艺）,传统技艺,陕西省宝鸡市凤翔区,https://www.ihchina.cn/project_details/23776.html
蒸馏酒传统酿造技艺（青海青稞酒传统酿造技艺）,传统技艺,青海省海东市互助土族自治县,https://www.ihchina.cn/project_details/23777.html
酿造酒传统酿造技艺（封缸酒传统酿造技艺）,传统技艺,江苏省金坛市,https://www.ihchina.cn/project_details/14598.html
酿造酒传统酿造技艺（封缸酒传统酿造技艺）,传统技艺,江苏省丹阳市,https://www.ihchina.cn/project_details/14599.html
酿造酒传统酿造技艺（金华酒传统酿造技艺）,传统技艺,浙江省金华市,https://www.ihchina.cn/project_details/14600.html
酿造酒传统酿造技艺（刘伶醉酒酿造技艺）,传统技艺,河北省保定市徐水区,https://www.ihchina.cn/project_details/23778.html
酿造酒传统酿造技艺（红粬黄酒酿造技艺）,传统技艺,福建省宁德市屏南县,https://www.ihchina.cn/project_details/23779.html
配制酒传统酿造技艺（菊花白酒传统酿造技艺）,传统技艺,北京仁和酒业有限责任公司,https://www.ihchina.cn/project_details/14601.html
花茶制作技艺（张一元茉莉花茶制作技艺）,传统技艺,北京张一元茶叶有限责任公司,https://www.ihchina.cn/project_details/14602.html
花茶制作技艺（吴裕泰茉莉花茶制作技艺）,传统技艺,北京市东城区,https://www.ihchina.cn/project_details/14603.html
花茶制作技艺（福州茉莉花茶窨制工艺） ,传统技艺,福建省福州市仓山区 ,https://www.ihchina.cn/project_details/14604.html
绿茶制作技艺（西湖龙井）,传统技艺,浙江省杭州市,https://www.ihchina.cn/project_details/14605.html
绿茶制作技艺（婺州举岩）,传统技艺,浙江省金华市,https://www.ihchina.cn/project_details/14606.html
绿茶制作技艺（黄山毛峰）,传统技艺,安徽省黄山市徽州区,https://www.ihchina.cn/project_details/14608.html
绿茶制作技艺（太平猴魁）,传统技艺,安徽省黄山市黄山区,https://www.ihchina.cn/project_details/14607.html
绿茶制作技艺（六安瓜片）,传统技艺,安徽省六安市裕安区,https://www.ihchina.cn/project_details/14609.html
绿茶制作技艺（碧螺春制作技艺）,传统技艺,江苏省苏州市吴中区,https://www.ihchina.cn/project_details/14610.html
绿茶制作技艺（紫笋茶制作技艺）,传统技艺,浙江省长兴县,https://www.ihchina.cn/project_details/14611.html
绿茶制作技艺（安吉白茶制作技艺）,传统技艺,浙江省安吉县,https://www.ihchina.cn/project_details/14612.html
绿茶制作技艺（赣南客家擂茶制作技艺） ,传统技艺,江西省全南县,https://www.ihchina.cn/project_details/14613.html
绿茶制作技艺（婺源绿茶制作技艺） ,传统技艺,江西省婺源县,https://www.ihchina.cn/project_details/14614.html
绿茶制作技艺（信阳毛尖茶制作技艺） ,传统技艺,河南省信阳市,https://www.ihchina.cn/project_details/14615.html
绿茶制作技艺（恩施玉露制作技艺） ,传统技艺,湖北省恩施市,https://www.ihchina.cn/project_details/14616.html
绿茶制作技艺（都匀毛尖茶制作技艺） ,传统技艺,贵州省都匀市 ,https://www.ihchina.cn/project_details/14617.html
绿茶制作技艺（雨花茶制作技艺）,传统技艺,江苏省南京市,https://www.ihchina.cn/project_details/23780.html
绿茶制作技艺（蒙山茶传统制作技艺）,传统技艺,四川省雅安市,https://www.ihchina.cn/project_details/23781.html
红茶制作技艺（祁门红茶制作技艺）,传统技艺,安徽省祁门县,https://www.ihchina.cn/project_details/14618.html
红茶制作技艺（滇红茶制作技艺） ,传统技艺,云南省凤庆县 ,https://www.ihchina.cn/project_details/14619.html
红茶制作技艺（坦洋工夫茶制作技艺）,传统技艺,福建省宁德市福安市,https://www.ihchina.cn/project_details/23782.html
红茶制作技艺（宁红茶制作技艺）,传统技艺,江西省九江市修水县,https://www.ihchina.cn/project_details/23783.html
乌龙茶制作技艺（铁观音制作技艺）,传统技艺,福建省安溪县,https://www.ihchina.cn/project_details/14620.html
乌龙茶制作技艺（漳平水仙茶制作技艺）,传统技艺,福建省龙岩市,https://www.ihchina.cn/project_details/23784.html
普洱茶制作技艺（贡茶制作技艺）,传统技艺,云南省宁洱哈尼族彝族自治县,https://www.ihchina.cn/project_details/14621.html
普洱茶制作技艺（大益茶制作技艺）,传统技艺,云南省勐海县,https://www.ihchina.cn/project_details/14622.html
黑茶制作技艺（千两茶制作技艺）,传统技艺,湖南省安化县,https://www.ihchina.cn/project_details/14624.html
黑茶制作技艺（茯砖茶制作技艺）,传统技艺,湖南省益阳市,https://www.ihchina.cn/project_details/14623.html
黑茶制作技艺（南路边茶制作技艺）,传统技艺,四川省雅安市,https://www.ihchina.cn/project_details/14625.html
黑茶制作技艺（下关沱茶制作技艺）,传统技艺,云南省大理白族自治州,https://www.ihchina.cn/project_details/14626.html
 黑茶制作技艺（赵李桥砖茶制作技艺）,传统技艺,湖北省赤壁市,https://www.ihchina.cn/project_details/14627.html
 黑茶制作技艺（六堡茶制作技艺）,传统技艺,广西壮族自治区苍梧县 ,https://www.ihchina.cn/project_details/14628.html
黑茶制作技艺（长盛川青砖茶制作技艺）,传统技艺,湖北省宜昌市伍家岗区,https://www.ihchina.cn/project_details/23785.html
黑茶制作技艺（咸阳茯茶制作技艺）,传统技艺,陕西省咸阳市,https://www.ihchina.cn/project_details/23786.html
晒盐技艺（海盐晒制技艺）,传统技艺,浙江省象山县,https://www.ihchina.cn/project_details/14629.html
晒盐技艺（海盐晒制技艺）,传统技艺,海南省儋州市,https://www.ihchina.cn/project_details/14630.html
晒盐技艺（井盐晒制技艺）,传统技艺,西藏自治区芒康县,https://www.ihchina.cn/project_details/14631.html
晒盐技艺（淮盐制作技艺） ,传统技艺,江苏省连云港市,https://www.ihchina.cn/project_details/14632.html
晒盐技艺（卤水制盐技艺） ,传统技艺,山东省寿光市 ,https://www.ihchina.cn/project_details/14633.html
晒盐技艺（运城河东制盐技艺）,传统技艺,山西省运城市,https://www.ihchina.cn/project_details/23787.html
酱油酿造技艺（钱万隆酱油酿造技艺）,传统技艺,上海市浦东新区,https://www.ihchina.cn/project_details/14634.html
酱油酿造技艺（先市酱油酿造技艺） ,传统技艺,四川省合江县 ,https://www.ihchina.cn/project_details/14635.html
豆瓣传统制作技艺（郫县豆瓣传统制作技艺）,传统技艺,四川省郫县,https://www.ihchina.cn/project_details/14636.html
豆豉酿制技艺（永川豆豉酿制技艺）,传统技艺,重庆市,https://www.ihchina.cn/project_details/14637.html
豆豉酿制技艺（潼川豆豉酿制技艺）,传统技艺,四川省三台县,https://www.ihchina.cn/project_details/14638.html
腐乳酿造技艺（王致和腐乳酿造技艺）,传统技艺,北京市海淀区,https://www.ihchina.cn/project_details/14639.html
酱菜制作技艺（六必居酱菜制作技艺）,传统技艺,北京六必居食品有限公司,https://www.ihchina.cn/project_details/14640.html
榨菜传统制作技艺（涪陵榨菜传统制作技艺）,传统技艺,重庆市涪陵区,https://www.ihchina.cn/project_details/14641.html
传统面食制作技艺（龙须拉面和刀削面制作技艺）,传统技艺,山西省全晋会馆,https://www.ihchina.cn/project_details/14642.html
传统面食制作技艺（抿尖面和猫耳朵制作技艺）,传统技艺,山西省晋韵楼,https://www.ihchina.cn/project_details/14643.html
传统面食制作技艺（天津“狗不理”包子制作技艺）,传统技艺,天津市和平区,https://www.ihchina.cn/project_details/14644.html
传统面食制作技艺（稷山传统面点制作技艺）,传统技艺,山西省稷山县,https://www.ihchina.cn/project_details/14645.html
传统面食制作技艺（桂发祥十八街麻花制作技艺） ,传统技艺,天津市河西区,https://www.ihchina.cn/project_details/14646.html
传统面食制作技艺（南翔小笼馒头制作技艺） ,传统技艺,上海市嘉定区 ,https://www.ihchina.cn/project_details/14647.html
传统面食制作技艺（太谷饼制作技艺）,传统技艺,山西省晋中市太谷区,https://www.ihchina.cn/project_details/23788.html
传统面食制作技艺（李连贵熏肉大饼制作技艺）,传统技艺,吉林省四平市,https://www.ihchina.cn/project_details/23789.html
传统面食制作技艺（邵永丰麻饼制作技艺）,传统技艺,浙江省衢州市柯城区,https://www.ihchina.cn/project_details/23790.html
传统面食制作技艺（缙云烧饼制作技艺）,传统技艺,浙江省丽水市缙云县,https://www.ihchina.cn/project_details/23791.html
传统面食制作技艺（老孙家羊肉泡馍制作技艺）,传统技艺,陕西省,https://www.ihchina.cn/project_details/23792.html
传统面食制作技艺（西安贾三灌汤包子制作技艺）,传统技艺,陕西省,https://www.ihchina.cn/project_details/23793.html
传统面食制作技艺（兰州牛肉面制作技艺）,传统技艺,甘肃省兰州市,https://www.ihchina.cn/project_details/23794.html
传统面食制作技艺（中宁蒿子面制作技艺）,传统技艺,宁夏回族自治区中卫市中宁县,https://www.ihchina.cn/project_details/23795.html
传统面食制作技艺（馕制作技艺）,传统技艺,新疆维吾尔自治区,https://www.ihchina.cn/project_details/23796.html
传统面食制作技艺（塔塔尔族传统糕点制作技艺）,传统技艺,新疆维吾尔自治区塔城地区塔城市,https://www.ihchina.cn/project_details/23797.html
茶点制作技艺（富春茶点制作技艺）,传统技艺,江苏省扬州市,https://www.ihchina.cn/project_details/14648.html
周村烧饼制作技艺,传统技艺,山东省淄博市,https://www.ihchina.cn/project_details/14649.html
月饼传统制作技艺（郭杜林晋式月饼制作技艺）,传统技艺,山西省太原市,https://www.ihchina.cn/project_details/14650.html
月饼传统制作技艺（安琪广式月饼制作技艺）,传统技艺,广东省安琪食品有限公司,https://www.ihchina.cn/project_details/14651.html
素食制作技艺（功德林素食制作技艺）,传统技艺,上海功德林素食有限公司,https://www.ihchina.cn/project_details/14652.html
素食制作技艺（绿柳居素食烹制技艺）,传统技艺,江苏省南京市,https://www.ihchina.cn/project_details/23798.html
同盛祥牛羊肉泡馍制作技艺,传统技艺,陕西省西安市,https://www.ihchina.cn/project_details/14653.html
火腿制作技艺（金华火腿腌制技艺）,传统技艺,浙江省金华市,https://www.ihchina.cn/project_details/14654.html
火腿制作技艺（宣威火腿制作技艺）,传统技艺,云南省宣威县,https://www.ihchina.cn/project_details/14655.html
烤鸭技艺（全聚德挂炉烤鸭技艺）,传统技艺,北京市全聚德（集团）股份有限公司,https://www.ihchina.cn/project_details/14657.html
烤鸭技艺（便宜坊焖炉烤鸭技艺）,传统技艺,北京便宜坊烤鸭集团有限公司,https://www.ihchina.cn/project_details/14656.html
牛羊肉烹制技艺（东来顺涮羊肉制作技艺）,传统技艺,北京市东来顺集团有限责任公司,https://www.ihchina.cn/project_details/14658.html
牛羊肉烹制技艺（鸿宾楼全羊席制作技艺）,传统技艺,北京市鸿宾楼餐饮有限责任公司,https://www.ihchina.cn/project_details/14659.html
牛羊肉烹制技艺（月盛斋酱烧牛羊肉制作技艺）,传统技艺,北京月盛斋清真食品有限公司,https://www.ihchina.cn/project_details/14661.html
牛羊肉烹制技艺（北京烤肉制作技艺）,传统技艺,北京市聚德华天控股有限公司,https://www.ihchina.cn/project_details/14660.html
牛羊肉烹制技艺（冠云平遥牛肉传统加工技艺）,传统技艺,山西省冠云平遥牛肉集团有限公司,https://www.ihchina.cn/project_details/14662.html
牛羊肉烹制技艺（烤全羊技艺）,传统技艺,内蒙古自治区阿拉善盟,https://www.ihchina.cn/project_details/14663.html
牛羊肉烹制技艺（宁夏手抓羊肉制作技艺）,传统技艺,宁夏回族自治区吴忠市,https://www.ihchina.cn/project_details/23799.html
天福号酱肘子制作技艺,传统技艺,北京天福号食品有限公司,https://www.ihchina.cn/project_details/14664.html
酱肉制作技艺（亓氏酱香源肉食酱制技艺） ,传统技艺,山东省莱芜市莱城区 ,https://www.ihchina.cn/project_details/14665.html
六味斋酱肉传统制作技艺,传统技艺,山西省太原六味斋实业有限公司,https://www.ihchina.cn/project_details/14666.html
都一处烧麦制作技艺,传统技艺,北京便宜坊烤鸭集团有限公司,https://www.ihchina.cn/project_details/14667.html
聚春园佛跳墙制作技艺,传统技艺,福建省福州市,https://www.ihchina.cn/project_details/14668.html
真不同洛阳水席制作技艺,传统技艺,河南省洛阳市,https://www.ihchina.cn/project_details/14669.html
官式古建筑营造技艺（北京故宫）,传统技艺,故宫博物院,https://www.ihchina.cn/project_details/14670.html
木拱桥传统营造技艺,传统技艺,浙江省庆元县,https://www.ihchina.cn/project_details/14672.html
木拱桥传统营造技艺,传统技艺,浙江省泰顺县,https://www.ihchina.cn/project_details/14671.html
木拱桥传统营造技艺,传统技艺,福建省寿宁县,https://www.ihchina.cn/project_details/14674.html
木拱桥传统营造技艺,传统技艺,福建省屏南县,https://www.ihchina.cn/project_details/14673.html
石桥营造技艺,传统技艺,浙江省绍兴市,https://www.ihchina.cn/project_details/14675.html
婺州传统民居营造技艺（诸葛村古村落营造技艺）,传统技艺,浙江省兰溪市,https://www.ihchina.cn/project_details/14678.html
婺州传统民居营造技艺（俞源村古建筑群营造技艺）,传统技艺,浙江省武义县,https://www.ihchina.cn/project_details/14676.html
婺州传统民居营造技艺（东阳卢宅营造技艺）,传统技艺,浙江省东阳市,https://www.ihchina.cn/project_details/14679.html
婺州传统民居营造技艺（浦江郑义门营造技艺）,传统技艺,浙江省浦江县,https://www.ihchina.cn/project_details/14677.html
徽派传统民居营造技艺,传统技艺,安徽省黄山市,https://www.ihchina.cn/project_details/14680.html
闽南传统民居营造技艺,传统技艺,福建省泉州市鲤城区,https://www.ihchina.cn/project_details/14681.html
闽南传统民居营造技艺,传统技艺,福建省惠安县,https://www.ihchina.cn/project_details/14682.html
闽南传统民居营造技艺,传统技艺,福建省南安市,https://www.ihchina.cn/project_details/14683.html
闽南传统民居营造技艺 ,传统技艺,福建省厦门市湖里区 ,https://www.ihchina.cn/project_details/14684.html
窑洞营造技艺,传统技艺,山西省平陆县,https://www.ihchina.cn/project_details/14685.html
窑洞营造技艺,传统技艺,甘肃省庆阳市,https://www.ihchina.cn/project_details/14686.html
窑洞营造技艺（地坑院营造技艺）,传统技艺,河南省陕县,https://www.ihchina.cn/project_details/14687.html
窑洞营造技艺（陕北窑洞营造技艺）,传统技艺,陕西省延安市宝塔区,https://www.ihchina.cn/project_details/14688.html
蒙古包营造技艺,传统技艺,内蒙古自治区文学艺术界联合会,https://www.ihchina.cn/project_details/14690.html
蒙古包营造技艺,传统技艺,内蒙古自治区西乌珠穆沁旗,https://www.ihchina.cn/project_details/14691.html
蒙古包营造技艺,传统技艺,内蒙古自治区陈巴尔虎旗,https://www.ihchina.cn/project_details/14689.html
蒙古包营造技艺,传统技艺,青海省黄南藏族自治州河南蒙古族自治县,https://www.ihchina.cn/project_details/23800.html
黎族船型屋营造技艺,传统技艺,海南省东方市,https://www.ihchina.cn/project_details/14692.html
哈萨克族毡房营造技艺,传统技艺,新疆维吾尔自治区塔城地区,https://www.ihchina.cn/project_details/14693.html
