项目名称,项目类别,申报地区或单位,详情链接
皮影戏（通渭影子腔） ,传统戏剧,甘肃省通渭县 ,https://www.ihchina.cn/project_details/13426.html
皮影戏（沙河皮影戏）,传统戏剧,河北省邢台市沙河市,https://www.ihchina.cn/project_details/23680.html
皮影戏（锦州皮影戏）,传统戏剧,辽宁省锦州市,https://www.ihchina.cn/project_details/23681.html
木偶戏（泉州提线木偶戏）,传统戏剧,福建省泉州市,https://www.ihchina.cn/project_details/13429.html
木偶戏（晋江布袋木偶戏）,传统戏剧,福建省晋江市,https://www.ihchina.cn/project_details/13430.html
木偶戏（漳州布袋木偶戏）,传统戏剧,福建省漳州市,https://www.ihchina.cn/project_details/13431.html
木偶戏（辽西木偶戏）,传统戏剧,"辽宁省锦州市
",https://www.ihchina.cn/project_details/13427.html
木偶戏（邵阳布袋戏）,传统戏剧,湖南省邵阳县,https://www.ihchina.cn/project_details/13432.html
木偶戏（高州木偶戏）,传统戏剧,广东省高州市,https://www.ihchina.cn/project_details/13433.html
木偶戏（潮州铁枝木偶戏）,传统戏剧,广东省潮州市,https://www.ihchina.cn/project_details/13434.html
木偶戏（临高人偶戏）,传统戏剧,海南省临高县,https://www.ihchina.cn/project_details/13435.html
木偶戏（川北大木偶戏）,传统戏剧,四川省,https://www.ihchina.cn/project_details/13436.html
木偶戏（石阡木偶戏）,传统戏剧,贵州省石阡县,https://www.ihchina.cn/project_details/13437.html
木偶戏（郃阳提线木偶戏）,传统戏剧,陕西省,https://www.ihchina.cn/project_details/13438.html
木偶戏（泰顺药发木偶戏）,传统戏剧,浙江省泰顺县,https://www.ihchina.cn/project_details/13428.html
木偶戏（孝义木偶戏）,传统戏剧,山西省孝义市,https://www.ihchina.cn/project_details/13439.html
木偶戏（杖头木偶戏）,传统戏剧,江苏省扬州市,https://www.ihchina.cn/project_details/13440.html
木偶戏（平阳木偶戏）,传统戏剧,浙江省平阳县,https://www.ihchina.cn/project_details/13441.html
木偶戏（单档布袋戏）,传统戏剧,浙江省苍南县,https://www.ihchina.cn/project_details/13442.html
木偶戏（湖南杖头木偶戏）,传统戏剧,湖南省木偶皮影艺术剧院,https://www.ihchina.cn/project_details/13443.html
木偶戏（五华提线木偶）,传统戏剧,广东省梅州市,https://www.ihchina.cn/project_details/13444.html
木偶戏（文昌公仔戏）,传统戏剧,海南省文昌市,https://www.ihchina.cn/project_details/13446.html
木偶戏（三江公仔戏）,传统戏剧,海南省海口市,https://www.ihchina.cn/project_details/13445.html
木偶戏（海派木偶戏）,传统戏剧,上海木偶剧团,https://www.ihchina.cn/project_details/13447.html
木偶戏（杖头木偶戏）,传统戏剧,江苏省演艺集团,https://www.ihchina.cn/project_details/13448.html
木偶戏（泰顺提线木偶戏）,传统戏剧,浙江省泰顺县,https://www.ihchina.cn/project_details/13449.html
木偶戏（廿八都木偶戏）,传统戏剧,浙江省江山市,https://www.ihchina.cn/project_details/13450.html
木偶戏（广东木偶戏）,传统戏剧,广东省木偶艺术剧院有限公司,https://www.ihchina.cn/project_details/13451.html
木偶戏（揭阳铁枝木偶戏）,传统戏剧,广东省揭阳市,https://www.ihchina.cn/project_details/13452.html
木偶戏（中型杖头木偶戏）,传统戏剧,四川省资中县,https://www.ihchina.cn/project_details/13453.html
木偶戏（陕西杖头木偶戏） ,传统戏剧,陕西省 ,https://www.ihchina.cn/project_details/13454.html
木偶戏（闽西客家木偶戏）,传统戏剧,福建省龙岩市,https://www.ihchina.cn/project_details/23682.html
木偶戏（武汉杖头木偶戏）,传统戏剧,湖北省武汉市,https://www.ihchina.cn/project_details/23683.html
木偶戏（湛江木偶戏）,传统戏剧,广东省湛江市赤坎区,https://www.ihchina.cn/project_details/23684.html
老调（保定老调）,传统戏剧,河北省保定市,https://www.ihchina.cn/project_details/13455.html
老调（安国老调）,传统戏剧,河北省安国市,https://www.ihchina.cn/project_details/13456.html
四股弦（冀南四股弦）,传统戏剧,河北省巨鹿县,https://www.ihchina.cn/project_details/13460.html
四股弦（冀南四股弦）,传统戏剧,河北省馆陶县,https://www.ihchina.cn/project_details/13458.html
四股弦（冀南四股弦）,传统戏剧,河北省魏县,https://www.ihchina.cn/project_details/13459.html
四股弦（冀南四股弦）,传统戏剧,河北省肥乡县,https://www.ihchina.cn/project_details/13457.html
赛戏,传统戏剧,河北省邯郸市,https://www.ihchina.cn/project_details/13461.html
赛戏,传统戏剧,河北省武安市,https://www.ihchina.cn/project_details/13463.html
赛戏,传统戏剧,河北省涉县,https://www.ihchina.cn/project_details/13462.html
赛戏,传统戏剧,山西省朔州市,https://www.ihchina.cn/project_details/13464.html
永年西调,传统戏剧,河北省永年县,https://www.ihchina.cn/project_details/13465.html
坠子戏,传统戏剧,河北省深泽县,https://www.ihchina.cn/project_details/13466.html
坠子戏,传统戏剧,安徽省宿州市,https://www.ihchina.cn/project_details/13467.html
上党落子,传统戏剧,山西省黎城县,https://www.ihchina.cn/project_details/13468.html
上党落子,传统戏剧,山西省潞城市,https://www.ihchina.cn/project_details/13469.html
眉户（运城眉户）,传统戏剧,山西省运城市,https://www.ihchina.cn/project_details/13470.html
眉户（华阴迷胡）,传统戏剧,陕西省华阴市,https://www.ihchina.cn/project_details/13471.html
眉户（迷糊戏）,传统戏剧,新疆生产建设兵团,https://www.ihchina.cn/project_details/13472.html
眉户（晋南眉户）,传统戏剧,山西省临汾市,https://www.ihchina.cn/project_details/13473.html
眉户 ,传统戏剧,陕西省戏曲研究院 ,https://www.ihchina.cn/project_details/13474.html
海城喇叭戏,传统戏剧,辽宁省鞍山市,https://www.ihchina.cn/project_details/13475.html
黄龙戏,传统戏剧,吉林省农安县,https://www.ihchina.cn/project_details/13476.html
淮剧,传统戏剧,上海淮剧团,https://www.ihchina.cn/project_details/13477.html
淮剧,传统戏剧, 江苏省盐城市,https://www.ihchina.cn/project_details/13478.html
淮剧,传统戏剧,江苏省淮安市,https://www.ihchina.cn/project_details/13479.html
淮剧,传统戏剧,江苏省泰州市,https://www.ihchina.cn/project_details/13480.html
锡剧,传统戏剧,江苏省演艺集团锡剧团,https://www.ihchina.cn/project_details/13481.html
锡剧,传统戏剧,江苏省无锡市,https://www.ihchina.cn/project_details/13482.html
锡剧,传统戏剧,江苏省常州市,https://www.ihchina.cn/project_details/13483.html
淮海戏,传统戏剧,江苏省淮安市,https://www.ihchina.cn/project_details/13485.html
淮海戏,传统戏剧,江苏省连云港市,https://www.ihchina.cn/project_details/13484.html
童子戏,传统戏剧,江苏省通州市,https://www.ihchina.cn/project_details/13486.html
瓯剧,传统戏剧,浙江省温州市,https://www.ihchina.cn/project_details/13487.html
甬剧,传统戏剧,浙江省宁波市,https://www.ihchina.cn/project_details/13488.html
姚剧,传统戏剧,浙江省余姚市,https://www.ihchina.cn/project_details/13489.html
绍剧,传统戏剧,浙江省绍兴市,https://www.ihchina.cn/project_details/13490.html
婺剧,传统戏剧,浙江省金华市,https://www.ihchina.cn/project_details/13491.html
婺剧,传统戏剧,浙江省江山市,https://www.ihchina.cn/project_details/13492.html
文南词,传统戏剧,安徽省宿松县,https://www.ihchina.cn/project_details/13493.html
花鼓戏,传统戏剧,安徽省宿州市,https://www.ihchina.cn/project_details/13495.html
花鼓戏,传统戏剧,安徽省淮北市,https://www.ihchina.cn/project_details/13494.html
花鼓戏,传统戏剧,安徽省宣城市,https://www.ihchina.cn/project_details/13496.html
花鼓戏,传统戏剧,湖北省随州市,https://www.ihchina.cn/project_details/13498.html
花鼓戏,传统戏剧,湖北省麻城市,https://www.ihchina.cn/project_details/13497.html
花鼓戏,传统戏剧,湖南省岳阳县,https://www.ihchina.cn/project_details/13500.html
花鼓戏,传统戏剧,湖南省邵阳市,https://www.ihchina.cn/project_details/13499.html
花鼓戏,传统戏剧,湖南省常德市,https://www.ihchina.cn/project_details/13501.html
花鼓戏（荆州花鼓戏）,传统戏剧,湖北省仙桃市,https://www.ihchina.cn/project_details/13503.html
花鼓戏（襄阳花鼓戏）,传统戏剧,湖北省襄阳市,https://www.ihchina.cn/project_details/13502.html
花鼓戏（衡州花鼓戏）,传统戏剧,湖南省衡阳市,https://www.ihchina.cn/project_details/13505.html
花鼓戏（临湘花鼓戏）,传统戏剧,湖南省临湘市,https://www.ihchina.cn/project_details/13506.html
花鼓戏（长沙花鼓戏）,传统戏剧,湖南省花鼓戏剧院,https://www.ihchina.cn/project_details/13504.html
花鼓戏（光山花鼓戏） ,传统戏剧,河南省光山县 ,https://www.ihchina.cn/project_details/13507.html
二夹弦,传统戏剧,安徽省亳州市,https://www.ihchina.cn/project_details/13508.html
二夹弦,传统戏剧,山东省定陶县,https://www.ihchina.cn/project_details/13509.html
二夹弦,传统戏剧,河南省开封市,https://www.ihchina.cn/project_details/13510.html
二夹弦,传统戏剧,河南省滑县,https://www.ihchina.cn/project_details/13511.html
打城戏,传统戏剧,福建省泉州市,https://www.ihchina.cn/project_details/13512.html
屏南平讲戏,传统戏剧,福建省屏南县,https://www.ihchina.cn/project_details/13513.html
吕剧,传统戏剧,山东省吕剧院,https://www.ihchina.cn/project_details/13515.html
吕剧,传统戏剧,山东省济南市,https://www.ihchina.cn/project_details/13514.html
吕剧,传统戏剧,山东省博兴县,https://www.ihchina.cn/project_details/13517.html
吕剧,传统戏剧,山东省东营市东营区,https://www.ihchina.cn/project_details/13516.html
吕剧,传统戏剧,山东省滨州市,https://www.ihchina.cn/project_details/13518.html
柳腔,传统戏剧,山东省即墨市,https://www.ihchina.cn/project_details/13519.html
山东梆子,传统戏剧,山东省菏泽市,https://www.ihchina.cn/project_details/13522.html
山东梆子,传统戏剧,山东省泰安市,https://www.ihchina.cn/project_details/13521.html
山东梆子,传统戏剧,山东省嘉祥县,https://www.ihchina.cn/project_details/13520.html
莱芜梆子,传统戏剧,山东省莱芜市,https://www.ihchina.cn/project_details/13523.html
枣梆,传统戏剧,山东省菏泽市,https://www.ihchina.cn/project_details/13524.html
徐州梆子,传统戏剧,江苏省徐州市,https://www.ihchina.cn/project_details/13525.html
同州梆子,传统戏剧,陕西省大荔县,https://www.ihchina.cn/project_details/13526.html
罗卷戏,传统戏剧,河南省汝南县,https://www.ihchina.cn/project_details/13528.html
罗卷戏,传统戏剧,河南省范县,https://www.ihchina.cn/project_details/13527.html
罗卷戏 ,传统戏剧,河南省邓州市 ,https://www.ihchina.cn/project_details/13529.html
二股弦,传统戏剧,河南省武陟县,https://www.ihchina.cn/project_details/13530.html
南剧,传统戏剧,湖北省来凤县,https://www.ihchina.cn/project_details/13532.html
南剧,传统戏剧,湖北省咸丰县,https://www.ihchina.cn/project_details/13531.html
提琴戏,传统戏剧,湖北省崇阳县,https://www.ihchina.cn/project_details/13533.html
湘剧,传统戏剧,湖南省湘剧院,https://www.ihchina.cn/project_details/13536.html
湘剧,传统戏剧,湖南省长沙市,https://www.ihchina.cn/project_details/13535.html
湘剧,传统戏剧,湖南省桂阳县,https://www.ihchina.cn/project_details/13534.html
祁剧,传统戏剧,湖南省祁剧院,https://www.ihchina.cn/project_details/13538.html
祁剧,传统戏剧,湖南省衡阳市,https://www.ihchina.cn/project_details/13537.html
祁剧,传统戏剧,湖南省祁阳县,https://www.ihchina.cn/project_details/13539.html
广东汉剧,传统戏剧,广东汉剧院,https://www.ihchina.cn/project_details/13540.html
琼剧,传统戏剧,海南省琼剧院,https://www.ihchina.cn/project_details/13542.html
琼剧,传统戏剧,海南省海口市,https://www.ihchina.cn/project_details/13541.html
黔剧,传统戏剧,贵州省黔剧团,https://www.ihchina.cn/project_details/13543.html
滇剧,传统戏剧,云南省滇剧院,https://www.ihchina.cn/project_details/13545.html
滇剧,传统戏剧,云南省玉溪市滇剧团,https://www.ihchina.cn/project_details/13546.html
滇剧,传统戏剧,云南省昆明市,https://www.ihchina.cn/project_details/13544.html
合阳跳戏,传统戏剧,陕西省合阳县,https://www.ihchina.cn/project_details/13547.html
武都高山戏,传统戏剧,甘肃省陇南市,https://www.ihchina.cn/project_details/13548.html
佤族清戏,传统戏剧,云南省腾冲县,https://www.ihchina.cn/project_details/13549.html
彝剧,传统戏剧,云南省大姚县,https://www.ihchina.cn/project_details/13550.html
白剧,传统戏剧,云南省大理白族自治州,https://www.ihchina.cn/project_details/13551.html
邕剧,传统戏剧,广西壮族自治区南宁市,https://www.ihchina.cn/project_details/13552.html
上党二簧,传统戏剧,山西省晋城市城区,https://www.ihchina.cn/project_details/13553.html
醒感戏,传统戏剧,浙江省永康市,https://www.ihchina.cn/project_details/13554.html
湖剧,传统戏剧,浙江省湖州市,https://www.ihchina.cn/project_details/13555.html
淳安三角戏,传统戏剧,浙江省淳安县,https://www.ihchina.cn/project_details/13556.html
嗨子戏,传统戏剧,安徽省阜南县,https://www.ihchina.cn/project_details/13557.html
赣剧,传统戏剧,江西省赣剧院,https://www.ihchina.cn/project_details/13558.html
西河戏,传统戏剧,江西省星子县,https://www.ihchina.cn/project_details/13559.html
鹧鸪戏,传统戏剧,山东省淄博市临淄区,https://www.ihchina.cn/project_details/13560.html
淮调,传统戏剧,河南省安阳县,https://www.ihchina.cn/project_details/13561.html
落腔,传统戏剧,河南省内黄县,https://www.ihchina.cn/project_details/13562.html
武当神戏,传统戏剧,湖北省丹江口市,https://www.ihchina.cn/project_details/13563.html
雷剧,传统戏剧,广东省雷州市,https://www.ihchina.cn/project_details/13564.html
关索戏,传统戏剧,云南省澄江县,https://www.ihchina.cn/project_details/13565.html
通渭小曲戏,传统戏剧,甘肃省通渭县,https://www.ihchina.cn/project_details/13566.html
弦子腔,传统戏剧,陕西省平利县,https://www.ihchina.cn/project_details/13567.html
西路梆子,传统戏剧,河北省海兴县,https://www.ihchina.cn/project_details/13568.html
淮北梆子戏,传统戏剧,安徽省宿州市,https://www.ihchina.cn/project_details/13569.html
淮北梆子戏,传统戏剧,安徽省阜阳市,https://www.ihchina.cn/project_details/13570.html
淮北梆子戏,传统戏剧,安徽省亳州市谯城区,https://www.ihchina.cn/project_details/23685.html
滑稽戏,传统戏剧,上海滑稽剧团,https://www.ihchina.cn/project_details/13571.html
滑稽戏,传统戏剧,江苏省苏州市,https://www.ihchina.cn/project_details/13572.html
张家界阳戏,传统戏剧,湖南省张家界市永定区,https://www.ihchina.cn/project_details/13573.html
阳戏（上河阳戏）,传统戏剧,湖南省怀化市鹤城区,https://www.ihchina.cn/project_details/13574.html
阳戏（射箭提阳戏）,传统戏剧,四川省广元市昭化区 ,https://www.ihchina.cn/project_details/13575.html
阳戏（酉阳土家面具阳戏）,传统戏剧,重庆市酉阳土家族苗族自治县,https://www.ihchina.cn/project_details/23686.html
阳戏（贵州阳戏）,传统戏剧,贵州省,https://www.ihchina.cn/project_details/23687.html
海南斋戏,传统戏剧,海南省海口市,https://www.ihchina.cn/project_details/13576.html
线腔,传统戏剧,山西省芮城县,https://www.ihchina.cn/project_details/13577.html
平讲戏,传统戏剧,福建省福安市,https://www.ihchina.cn/project_details/13578.html
永修丫丫戏,传统戏剧,江西省永修县,https://www.ihchina.cn/project_details/13579.html
东河戏,传统戏剧,江西省赣县,https://www.ihchina.cn/project_details/13580.html
南路丝弦,传统戏剧,河北省邢台市,https://www.ihchina.cn/project_details/23481.html
吉剧,传统戏剧,吉林省,https://www.ihchina.cn/project_details/23482.html
满族新城戏,传统戏剧,吉林省松原市,https://www.ihchina.cn/project_details/23483.html
杂剧作场戏,传统戏剧,福建省三明市,https://www.ihchina.cn/project_details/23484.html
宁河戏,传统戏剧,江西省九江市修水县,https://www.ihchina.cn/project_details/23485.html
端公戏（旺苍端公戏）,传统戏剧,四川省广元市,https://www.ihchina.cn/project_details/23486.html
端公戏（昭通端公戏）,传统戏剧,云南省昭通市,https://www.ihchina.cn/project_details/23487.html
白族吹吹腔,传统戏剧,云南省大理白族自治州云龙县,https://www.ihchina.cn/project_details/23488.html
巴贡（霞尔巴贡）,传统戏剧,西藏自治区日喀则市,https://www.ihchina.cn/project_details/23489.html
土生土语话剧,传统戏剧,澳门特别行政区,https://www.ihchina.cn/project_details/23490.html
