项目名称,项目类别,申报地区或单位,详情链接
藏族民歌（川西藏族山歌）,传统音乐,四川省阿坝藏族羌族自治州,https://www.ihchina.cn/project_details/12672.html
藏族民歌（川西藏族山歌）,传统音乐,四川省炉霍县,https://www.ihchina.cn/project_details/12675.html
藏族民歌（玛达咪山歌）,传统音乐,四川省九龙县,https://www.ihchina.cn/project_details/12674.html
藏族民歌（华锐藏族民歌）,传统音乐,甘肃省天祝藏族自治县,https://www.ihchina.cn/project_details/12676.html
藏族民歌（甘南藏族民歌）,传统音乐,甘肃省甘南藏族自治州,https://www.ihchina.cn/project_details/12677.html
藏族民歌（玉树民歌）,传统音乐,青海省玉树藏族自治州,https://www.ihchina.cn/project_details/12678.html
藏族民歌（藏族赶马调）,传统音乐,四川省冕宁县,https://www.ihchina.cn/project_details/12679.html
藏族民歌（班戈昌鲁）,传统音乐,西藏自治区班戈县,https://www.ihchina.cn/project_details/12680.html
藏族民歌（藏族酒曲）,传统音乐,青海省海南藏族自治州,https://www.ihchina.cn/project_details/12681.html
维吾尔族民歌（罗布淖尔维吾尔族民歌）,传统音乐,新疆维吾尔自治区尉犁县,https://www.ihchina.cn/project_details/12682.html
维吾尔族民歌,传统音乐,新疆维吾尔自治区伊宁市,https://www.ihchina.cn/project_details/12684.html
维吾尔族民歌,传统音乐,新疆维吾尔自治区库车县,https://www.ihchina.cn/project_details/12683.html
乌孜别克族埃希来、叶来,传统音乐,新疆维吾尔自治区艺术研究所,https://www.ihchina.cn/project_details/12685.html
乌孜别克族埃希来、叶来,传统音乐,新疆维吾尔自治区伊犁哈萨克自治州,https://www.ihchina.cn/project_details/12687.html
乌孜别克族埃希来、叶来,传统音乐,新疆维吾尔自治区喀什地区,https://www.ihchina.cn/project_details/12686.html
回族宴席曲,传统音乐,青海省门源回族自治县,https://www.ihchina.cn/project_details/12688.html
琵琶艺术（瀛洲古调派）,传统音乐,上海市崇明县,https://www.ihchina.cn/project_details/12690.html
琵琶艺术（浦东派）,传统音乐,上海市南汇区,https://www.ihchina.cn/project_details/12689.html
琵琶艺术（平湖派）,传统音乐,浙江省平湖市,https://www.ihchina.cn/project_details/12691.html
古筝艺术（山东古筝乐）,传统音乐,山东省菏泽市,https://www.ihchina.cn/project_details/12692.html
古筝艺术（中州筝派）,传统音乐,河南省,https://www.ihchina.cn/project_details/12693.html
笙管乐（复州双管乐）,传统音乐,辽宁省瓦房店市,https://www.ihchina.cn/project_details/12694.html
笙管乐（建平十王会）,传统音乐,辽宁省建平县,https://www.ihchina.cn/project_details/12695.html
笙管乐（超化吹歌）,传统音乐,河南省新密市,https://www.ihchina.cn/project_details/12696.html
津门法鼓（挂甲寺庆音法鼓）,传统音乐,天津市河西区,https://www.ihchina.cn/project_details/12697.html
津门法鼓（杨家庄永音法鼓）,传统音乐,天津市河西区,https://www.ihchina.cn/project_details/12698.html
津门法鼓（刘园祥音法鼓）,传统音乐,天津市北辰区,https://www.ihchina.cn/project_details/12699.html
津门法鼓（香塔音乐法鼓）,传统音乐,天津市西青区,https://www.ihchina.cn/project_details/12700.html
锣鼓艺术（汉沽飞镲）,传统音乐,天津市汉沽区,https://www.ihchina.cn/project_details/12701.html
锣鼓艺术（常山战鼓）,传统音乐,河北省正定县,https://www.ihchina.cn/project_details/12702.html
锣鼓艺术（太原锣鼓）,传统音乐,山西省太原市,https://www.ihchina.cn/project_details/12703.html
锣鼓艺术（泗泾十锦细锣鼓）,传统音乐,上海市松江区,https://www.ihchina.cn/project_details/12704.html
锣鼓艺术（大铜器）,传统音乐,河南省西平县,https://www.ihchina.cn/project_details/12707.html
锣鼓艺术（大铜器）,传统音乐,河南省郏县,https://www.ihchina.cn/project_details/12706.html
锣鼓艺术（开封盘鼓）,传统音乐,河南省开封市,https://www.ihchina.cn/project_details/12705.html
锣鼓艺术（宜昌堂调）,传统音乐,湖北省宜昌市,https://www.ihchina.cn/project_details/12708.html
锣鼓艺术（韩城行鼓）,传统音乐,陕西省韩城市,https://www.ihchina.cn/project_details/12709.html
锣鼓艺术（云胜锣鼓）,传统音乐,山西省原平市,https://www.ihchina.cn/project_details/12710.html
锣鼓艺术（中州大鼓）,传统音乐,河南省新乡县,https://www.ihchina.cn/project_details/12711.html
锣鼓艺术（鄂州牌子锣）,传统音乐,湖北省鄂州市,https://www.ihchina.cn/project_details/12712.html
锣鼓艺术（小河锣鼓）,传统音乐,重庆市渝北区,https://www.ihchina.cn/project_details/12713.html
锣鼓艺术（软槌锣鼓）,传统音乐,山西省万荣县,https://www.ihchina.cn/project_details/12714.html
锣鼓艺术（花镲锣鼓）,传统音乐,江西省丰城市,https://www.ihchina.cn/project_details/12715.html
锣鼓艺术（大铜器）,传统音乐,河南省遂平县,https://www.ihchina.cn/project_details/12716.html
锣鼓艺术（老河口锣鼓架子）,传统音乐,湖北省老河口市,https://www.ihchina.cn/project_details/12717.html
锣鼓艺术（八音锣鼓）,传统音乐,广东省佛山市顺德区,https://www.ihchina.cn/project_details/12718.html
锣鼓艺术（临清驾鼓）,传统音乐,山东省聊城市临清市,https://www.ihchina.cn/project_details/23648.html
朝鲜族洞箫音乐,传统音乐,吉林省延吉市,https://www.ihchina.cn/project_details/12719.html
朝鲜族洞箫音乐,传统音乐,吉林省珲春市,https://www.ihchina.cn/project_details/12720.html
洞箫音乐（高陵洞箫）,传统音乐,陕西省高陵县,https://www.ihchina.cn/project_details/12721.html
土家族咚咚喹,传统音乐,湖南省龙山县,https://www.ihchina.cn/project_details/12722.html
哈萨克六十二阔恩尔,传统音乐,新疆维吾尔自治区伊犁哈萨克自治州,https://www.ihchina.cn/project_details/12723.html
维吾尔族鼓吹乐,传统音乐,新疆维吾尔自治区,https://www.ihchina.cn/project_details/12724.html
洞经音乐（文昌洞经古乐）,传统音乐,四川省梓潼县,https://www.ihchina.cn/project_details/12725.html
洞经音乐（妙善学女子洞经音乐）,传统音乐,云南省通海县,https://www.ihchina.cn/project_details/12726.html
洞经音乐（邛都洞经音乐） ,传统音乐,四川省西昌市 ,https://www.ihchina.cn/project_details/12727.html
芦笙音乐（侗族芦笙）,传统音乐,湖南省通道侗族自治县,https://www.ihchina.cn/project_details/12728.html
芦笙音乐（苗族芒筒芦笙）,传统音乐,贵州省丹寨县,https://www.ihchina.cn/project_details/12729.html
布依族勒尤,传统音乐,贵州省贞丰县,https://www.ihchina.cn/project_details/12732.html
布依族勒尤,传统音乐,贵州省兴义市,https://www.ihchina.cn/project_details/12731.html
布依族勒尤,传统音乐,贵州省镇宁布依族苗族自治县,https://www.ihchina.cn/project_details/12730.html
藏族扎木聂弹唱,传统音乐,青海省海南藏族自治州,https://www.ihchina.cn/project_details/12733.html
工布扎念博咚,传统音乐,西藏自治区林芝市,https://www.ihchina.cn/project_details/23649.html
哈萨克族冬布拉艺术,传统音乐,新疆维吾尔自治区伊犁哈萨克自治州,https://www.ihchina.cn/project_details/12734.html
柯尔克孜族库姆孜艺术,传统音乐,新疆维吾尔自治区克孜勒苏柯尔克孜自治州,https://www.ihchina.cn/project_details/12735.html
柯尔克孜族库姆孜艺术,传统音乐,新疆维吾尔自治区乌恰县,https://www.ihchina.cn/project_details/12736.html
蒙古族绰尔,传统音乐,新疆维吾尔自治区阿勒泰地区,https://www.ihchina.cn/project_details/12737.html
黎族竹木器乐,传统音乐,海南省保亭黎族苗族自治县,https://www.ihchina.cn/project_details/12739.html
黎族竹木器乐,传统音乐,海南省五指山市,https://www.ihchina.cn/project_details/12738.html
口弦音乐,传统音乐,四川省布拖县,https://www.ihchina.cn/project_details/12740.html
口弦音乐,传统音乐,四川省北川羌族自治县,https://www.ihchina.cn/project_details/12741.html
吟诵调（常州吟诵）,传统音乐,江苏省常州市,https://www.ihchina.cn/project_details/12742.html
佛教音乐（天宁寺梵呗唱诵）,传统音乐,江苏省常州市,https://www.ihchina.cn/project_details/12743.html
佛教音乐（鱼山梵呗）,传统音乐,山东省东阿县,https://www.ihchina.cn/project_details/12744.html
佛教音乐（大相国寺梵乐）,传统音乐,河南省开封市,https://www.ihchina.cn/project_details/12745.html
佛教音乐（直孔噶举派音乐）,传统音乐,西藏自治区墨竹工卡县,https://www.ihchina.cn/project_details/12746.html
佛教音乐（拉卜楞寺佛殿音乐道得尔）,传统音乐,甘肃省夏河县,https://www.ihchina.cn/project_details/12747.html
佛教音乐（青海藏族唱经调）,传统音乐,青海省兴海县,https://www.ihchina.cn/project_details/12748.html
佛教音乐（北武当庙寺庙音乐）,传统音乐,宁夏回族自治区平罗县,https://www.ihchina.cn/project_details/12749.html
佛教音乐（楞严寺寺庙音乐）,传统音乐,山西省左云县,https://www.ihchina.cn/project_details/12750.html
佛教音乐（塔尔寺花架音乐）,传统音乐,青海省湟中县,https://www.ihchina.cn/project_details/12753.html
佛教音乐（觉囊梵音）,传统音乐,四川省壤塘县,https://www.ihchina.cn/project_details/12751.html
佛教音乐（洋县佛教音乐）,传统音乐,陕西省洋县,https://www.ihchina.cn/project_details/12752.html
佛教音乐（金山寺水陆法会仪式音乐） ,传统音乐,江苏省镇江市,https://www.ihchina.cn/project_details/12754.html
佛教音乐（雄色寺绝鲁） ,传统音乐,西藏自治区曲水县,https://www.ihchina.cn/project_details/12755.html
道教音乐（广宗太平道乐）,传统音乐,河北省广宗县,https://www.ihchina.cn/project_details/12756.html
道教音乐（恒山道乐）,传统音乐,山西省阳高县,https://www.ihchina.cn/project_details/12757.html
道教音乐（上海道教音乐）,传统音乐,上海市道教协会,https://www.ihchina.cn/project_details/12758.html
道教音乐（无锡道教音乐）,传统音乐,江苏省无锡市,https://www.ihchina.cn/project_details/12759.html
道教音乐（齐云山道场音乐）,传统音乐,安徽省休宁县,https://www.ihchina.cn/project_details/12760.html
道教音乐（崂山道教音乐）,传统音乐,山东省青岛市崂山区,https://www.ihchina.cn/project_details/12761.html
道教音乐（泰山道教音乐）,传统音乐,山东省泰安市,https://www.ihchina.cn/project_details/12763.html
道教音乐（胶东全真道教音乐）,传统音乐,山东省烟台市,https://www.ihchina.cn/project_details/12762.html
道教音乐（腊山道教音乐）,传统音乐,山东省东平县,https://www.ihchina.cn/project_details/12764.html
道教音乐（海南斋醮科仪音乐）,传统音乐,海南省定安县,https://www.ihchina.cn/project_details/12765.html
道教音乐（成都道教音乐）,传统音乐,四川省成都市,https://www.ihchina.cn/project_details/12766.html
道教音乐（白云山道教音乐）,传统音乐,陕西省佳县,https://www.ihchina.cn/project_details/12767.html
道教音乐（清水道教音乐）,传统音乐,甘肃省清水县,https://www.ihchina.cn/project_details/12768.html
道教音乐（东岳观道教音乐）,传统音乐,浙江省平阳县,https://www.ihchina.cn/project_details/12769.html
道教音乐（澳门道教科仪音乐）,传统音乐,澳门特别行政区,https://www.ihchina.cn/project_details/12770.html
道教音乐（花张蒙道教音乐） ,传统音乐,河北省定州市,https://www.ihchina.cn/project_details/12771.html
道教音乐（茅山道教音乐） ,传统音乐,江苏省句容市,https://www.ihchina.cn/project_details/12772.html
道教音乐（苍南正一派科仪音乐） ,传统音乐,浙江省苍南县,https://www.ihchina.cn/project_details/12773.html
道教音乐（龙虎山正一天师道道教音乐） ,传统音乐,江西省鹰潭市,https://www.ihchina.cn/project_details/12774.html
道教音乐（全真道堂科仪音乐） ,传统音乐,香港特别行政区 ,https://www.ihchina.cn/project_details/12775.html
凤阳民歌,传统音乐,安徽省滁州市,https://www.ihchina.cn/project_details/12776.html
九江山歌,传统音乐,江西省九江县,https://www.ihchina.cn/project_details/12777.html
利川灯歌,传统音乐,湖北省利川市,https://www.ihchina.cn/project_details/12778.html
天门民歌,传统音乐,湖北省天门市,https://www.ihchina.cn/project_details/12779.html
临高渔歌,传统音乐,海南省临高县,https://www.ihchina.cn/project_details/12780.html
弥渡民歌,传统音乐,云南省弥渡县,https://www.ihchina.cn/project_details/12781.html
青海汉族民间小调,传统音乐,青海省西宁市,https://www.ihchina.cn/project_details/12782.html
阿里郎,传统音乐,吉林省延边朝鲜族自治州,https://www.ihchina.cn/project_details/12783.html
哈萨克族民歌,传统音乐,新疆维吾尔自治区伊犁哈萨克自治州,https://www.ihchina.cn/project_details/12784.html
塔吉克族民歌,传统音乐,新疆维吾尔自治区塔什库尔干塔吉克自治县 ,https://www.ihchina.cn/project_details/12785.html
茅山号子,传统音乐,江苏省兴化市,https://www.ihchina.cn/project_details/12786.html
弦索乐（菏泽弦索乐）,传统音乐,山东省菏泽市,https://www.ihchina.cn/project_details/12787.html
纳西族白沙细乐,传统音乐,云南省丽江市古城区,https://www.ihchina.cn/project_details/12788.html
伽倻琴艺术,传统音乐,吉林省延吉市,https://www.ihchina.cn/project_details/12789.html
京族独弦琴艺术,传统音乐,广西壮族自治区东兴市,https://www.ihchina.cn/project_details/12790.html
哈萨克族库布孜,传统音乐,新疆维吾尔自治区伊犁哈萨克自治州,https://www.ihchina.cn/project_details/12791.html
土家族民歌,传统音乐,湖南省湘西土家族苗族自治州,https://www.ihchina.cn/project_details/12792.html
土家族民歌,传统音乐,贵州省沿河土家族自治县 ,https://www.ihchina.cn/project_details/12793.html
渔歌（洞庭渔歌）,传统音乐,湖南省岳阳市,https://www.ihchina.cn/project_details/12794.html
渔歌（汕尾渔歌）,传统音乐,广东省汕尾市,https://www.ihchina.cn/project_details/12795.html
渔歌（嵊泗渔歌）,传统音乐,浙江省舟山市嵊泗县,https://www.ihchina.cn/project_details/23650.html
西岭山歌,传统音乐,四川省大邑县 ,https://www.ihchina.cn/project_details/12796.html
旬阳民歌,传统音乐,陕西省旬阳县 ,https://www.ihchina.cn/project_details/12797.html
撒拉族民歌,传统音乐,青海省循化撒拉族自治县 ,https://www.ihchina.cn/project_details/12798.html
锡伯族民歌,传统音乐,新疆维吾尔自治区察布查尔锡伯自治县 ,https://www.ihchina.cn/project_details/12799.html
凌云壮族七十二巫调音乐,传统音乐,广西壮族自治区凌云县 ,https://www.ihchina.cn/project_details/12800.html
毕摩音乐,传统音乐,四川省美姑县 ,https://www.ihchina.cn/project_details/12801.html
剑川白曲,传统音乐,云南省大理白族自治州 ,https://www.ihchina.cn/project_details/12802.html
阿斯尔,传统音乐,内蒙古自治区镶黄旗 ,https://www.ihchina.cn/project_details/12803.html
莆仙十音八乐,传统音乐,福建省莆田市涵江区 ,https://www.ihchina.cn/project_details/12804.html
蒙古族汗廷音乐,传统音乐,内蒙古自治区阿鲁科尔沁旗 ,https://www.ihchina.cn/project_details/12805.html
浏阳文庙祭孔音乐,传统音乐,湖南省浏阳市,https://www.ihchina.cn/project_details/12806.html
潮尔（蒙古族弓弦乐）,传统音乐,内蒙古自治区通辽市 ,https://www.ihchina.cn/project_details/12807.html
蒙古族托布秀尔音乐,传统音乐,新疆维吾尔自治区博尔塔拉蒙古自治州,https://www.ihchina.cn/project_details/12808.html
赫哲族嫁令阔,传统音乐,黑龙江省双鸭山市饶河县,https://www.ihchina.cn/project_details/23448.html
崇明山歌,传统音乐,上海市崇明区,https://www.ihchina.cn/project_details/23449.html
南闸民歌,传统音乐,江苏省淮安市淮安区,https://www.ihchina.cn/project_details/23450.html
嘉禾伴嫁歌,传统音乐,湖南省郴州市嘉禾县,https://www.ihchina.cn/project_details/23451.html
疍歌,传统音乐,海南省三亚市,https://www.ihchina.cn/project_details/23452.html
仡佬族民歌,传统音乐,贵州省铜仁市石阡县,https://www.ihchina.cn/project_details/23453.html
独龙族民歌,传统音乐,云南省怒江傈僳族自治州贡山独龙族怒族自治县,https://www.ihchina.cn/project_details/23454.html
门巴族萨玛民歌,传统音乐,西藏自治区山南市,https://www.ihchina.cn/project_details/23455.html
甘州小调,传统音乐,甘肃省张掖市甘州区,https://www.ihchina.cn/project_details/23456.html
阿柔逗曲,传统音乐,青海省海北藏族自治州祁连县,https://www.ihchina.cn/project_details/23457.html
两当号子,传统音乐,甘肃省陇南市两当县,https://www.ihchina.cn/project_details/23458.html
鼓吹乐（海龙鼓吹乐）,传统音乐,吉林省通化市梅河口市,https://www.ihchina.cn/project_details/23459.html
鼓吹乐（武家鼓吹乐棚）,传统音乐,黑龙江省大庆市林甸县,https://www.ihchina.cn/project_details/23460.html
朝鲜族奚琴艺术,传统音乐,吉林省延边朝鲜族自治州延吉市,https://www.ihchina.cn/project_details/23461.html
二胡艺术（江南孙氏二胡艺术）,传统音乐,上海市奉贤区,https://www.ihchina.cn/project_details/23462.html
俄罗斯族巴扬艺术,传统音乐,新疆维吾尔自治区伊犁哈萨克自治州伊宁市,https://www.ihchina.cn/project_details/23463.html
壮族天琴艺术,传统音乐,广西壮族自治区崇左市,https://www.ihchina.cn/project_details/23464.html
阿数瑟,传统音乐,云南省临沧市镇康县,https://www.ihchina.cn/project_details/23465.html
天坛神乐署中和韶乐,传统音乐,北京市东城区,https://www.ihchina.cn/project_details/23466.html
宣抚司礼仪乐舞,传统音乐,云南省普洱市孟连傣族拉祜族佤族自治县,https://www.ihchina.cn/project_details/23467.html
