项目名称,项目类别,申报地区或单位,详情链接
木版年画（夹江年画）,传统美术,四川省夹江县,https://www.ihchina.cn/project_details/14160.html
木版年画（老河口木版年画）,传统美术,湖北省老河口市,https://www.ihchina.cn/project_details/14161.html
彩扎（凤凰纸扎）,传统美术,湖南省凤凰县,https://www.ihchina.cn/project_details/14165.html
彩扎（秸秆扎刻）,传统美术,河北省永清县,https://www.ihchina.cn/project_details/14163.html
彩扎（彩布拧台）,传统美术,河北省邯郸市,https://www.ihchina.cn/project_details/14162.html
彩扎（邳州纸塑狮子头）,传统美术,江苏省邳州市,https://www.ihchina.cn/project_details/14164.html
彩扎（佛山狮头）,传统美术,广东省佛山市,https://www.ihchina.cn/project_details/14166.html
彩扎（麒麟制作）,传统美术,广东省东莞市,https://www.ihchina.cn/project_details/14167.html
彩扎（铜梁龙灯彩扎）,传统美术,重庆市铜梁区,https://www.ihchina.cn/project_details/23734.html
龙档（乐清龙档）,传统美术,浙江省乐清市,https://www.ihchina.cn/project_details/14168.html
常州梳篦,传统美术,江苏省常州市,https://www.ihchina.cn/project_details/14169.html
麦秆剪贴,传统美术,浙江省浦江县,https://www.ihchina.cn/project_details/14170.html
麦秆剪贴,传统美术,黑龙江省哈尔滨市,https://www.ihchina.cn/project_details/14171.html
麦秆剪贴,传统美术,河南省清丰县,https://www.ihchina.cn/project_details/14172.html
麦秆剪贴,传统美术,湖北省仙桃市,https://www.ihchina.cn/project_details/14173.html
北京绢花,传统美术,北京市崇文区,https://www.ihchina.cn/project_details/14174.html
北京绢人,传统美术,北京市东城区,https://www.ihchina.cn/project_details/23735.html
堆锦（上党堆锦）,传统美术,山西省长治市堆锦研究所,https://www.ihchina.cn/project_details/14175.html
堆锦（上党堆锦）,传统美术,山西省长治市群众艺术馆,https://www.ihchina.cn/project_details/14176.html
湟中堆绣,传统美术,青海省湟中县,https://www.ihchina.cn/project_details/14177.html
瓯绣,传统美术,浙江省温州市,https://www.ihchina.cn/project_details/14178.html
汴绣,传统美术,河南省开封市,https://www.ihchina.cn/project_details/14179.html
汉绣,传统美术,湖北省武汉市江汉区,https://www.ihchina.cn/project_details/14180.html
羌族刺绣,传统美术,四川省汶川县,https://www.ihchina.cn/project_details/14181.html
民间绣活（高平绣活）,传统美术,山西省高平市,https://www.ihchina.cn/project_details/14182.html
民间绣活（麻柳刺绣）,传统美术,四川省广元市,https://www.ihchina.cn/project_details/14185.html
民间绣活（西秦刺绣）,传统美术,陕西省宝鸡市,https://www.ihchina.cn/project_details/14186.html
民间绣活（澄城刺绣）,传统美术,陕西省澄城县,https://www.ihchina.cn/project_details/14187.html
民间绣活（红安绣活）,传统美术,湖北省红安县,https://www.ihchina.cn/project_details/14184.html
民间绣活（阳新布贴）,传统美术,湖北省阳新县,https://www.ihchina.cn/project_details/14183.html
民间绣活（夏布绣）,传统美术,江西省新余市,https://www.ihchina.cn/project_details/14188.html
民间绣活（宁夏刺绣）,传统美术,宁夏回族自治区,https://www.ihchina.cn/project_details/23736.html
彝族（撒尼）刺绣,传统美术,云南省石林彝族自治县,https://www.ihchina.cn/project_details/14189.html
维吾尔族刺绣,传统美术,新疆维吾尔自治区哈密地区,https://www.ihchina.cn/project_details/14190.html
满族刺绣（岫岩满族民间刺绣）,传统美术,辽宁省岫岩满族自治县,https://www.ihchina.cn/project_details/14191.html
满族刺绣（锦州满族民间刺绣）,传统美术,辽宁省锦州市古塔区,https://www.ihchina.cn/project_details/14192.html
满族刺绣（长白山满族枕头顶刺绣）,传统美术,吉林省通化市,https://www.ihchina.cn/project_details/14193.html
满族刺绣,传统美术,黑龙江省克东县,https://www.ihchina.cn/project_details/14194.html
满族刺绣,传统美术,黑龙江省牡丹江市,https://www.ihchina.cn/project_details/14195.html
满族刺绣（宁安满族刺绣）,传统美术,黑龙江省牡丹江市宁安市,https://www.ihchina.cn/project_details/23737.html
蒙古族刺绣,传统美术,新疆维吾尔自治区博湖县,https://www.ihchina.cn/project_details/14196.html
蒙古族刺绣,传统美术,内蒙古自治区苏尼特左旗,https://www.ihchina.cn/project_details/14197.html
蒙古族刺绣（图什业图刺绣）,传统美术,内蒙古自治区兴安盟科尔沁右翼中旗,https://www.ihchina.cn/project_details/23738.html
柯尔克孜族刺绣,传统美术,新疆维吾尔自治区温宿县,https://www.ihchina.cn/project_details/14198.html
哈萨克毡绣和布绣,传统美术,新疆生产建设兵团农六师,https://www.ihchina.cn/project_details/14199.html
料器（北京料器）,传统美术,北京京城百工坊艺术品有限公司,https://www.ihchina.cn/project_details/14200.html
料器（葡萄常料器）,传统美术,北京市东城区,https://www.ihchina.cn/project_details/14201.html
瓯塑,传统美术,浙江省温州市,https://www.ihchina.cn/project_details/14202.html
砖塑（鄄城砖塑）,传统美术,山东省鄄城县,https://www.ihchina.cn/project_details/14203.html
灰塑,传统美术,广东省广州市,https://www.ihchina.cn/project_details/14204.html
糖塑（丰县糖人贡）,传统美术,江苏省徐州市丰县,https://www.ihchina.cn/project_details/14205.html
糖塑（天门糖塑）,传统美术,湖北省天门市,https://www.ihchina.cn/project_details/14206.html
糖塑（成都糖画）,传统美术,四川省成都市,https://www.ihchina.cn/project_details/14207.html
瓷板画,传统美术,江西省南昌市,https://www.ihchina.cn/project_details/14208.html
软木画,传统美术,福建省福州市,https://www.ihchina.cn/project_details/14209.html
镶嵌（彩石镶嵌）,传统美术,浙江省温州市鹿城区,https://www.ihchina.cn/project_details/14211.html
镶嵌（彩石镶嵌）,传统美术,浙江省温州市瓯海区,https://www.ihchina.cn/project_details/14212.html
镶嵌（彩石镶嵌）,传统美术,浙江省仙居县,https://www.ihchina.cn/project_details/14213.html
镶嵌（骨木镶嵌）,传统美术,浙江省宁波市,https://www.ihchina.cn/project_details/14210.html
镶嵌（嵌瓷）,传统美术,广东省汕头市,https://www.ihchina.cn/project_details/14214.html
镶嵌（嵌瓷）,传统美术,广东省普宁市,https://www.ihchina.cn/project_details/14215.html
镶嵌（潮州嵌瓷）,传统美术,广东省潮州市工艺美术研究院,https://www.ihchina.cn/project_details/14216.html
新会葵艺,传统美术,广东省江门市新会区,https://www.ihchina.cn/project_details/14217.html
传统插花,传统美术,北京林业大学,https://www.ihchina.cn/project_details/14218.html
盆景技艺（扬派盆景技艺）,传统美术,江苏省扬州市,https://www.ihchina.cn/project_details/14219.html
盆景技艺（扬派盆景技艺）,传统美术,江苏省泰州市,https://www.ihchina.cn/project_details/14220.html
盆景技艺（徽派盆景技艺）,传统美术,安徽省歙县,https://www.ihchina.cn/project_details/14221.html
盆景技艺（英石假山盆景技艺）,传统美术,广东省英德市,https://www.ihchina.cn/project_details/14222.html
盆景技艺（苏派盆景技艺）,传统美术,江苏省苏州市,https://www.ihchina.cn/project_details/14223.html
盆景技艺（川派盆景技艺）,传统美术,四川省盆景艺术家协会,https://www.ihchina.cn/project_details/14224.html
盆景技艺（如皋盆景）,传统美术,江苏省如皋市,https://www.ihchina.cn/project_details/14225.html
布老虎（黎侯虎）,传统美术,山西省黎城县,https://www.ihchina.cn/project_details/14226.html
建筑彩绘（白族民居彩绘）,传统美术,云南省大理市,https://www.ihchina.cn/project_details/14228.html
建筑彩绘（陕北匠艺丹青）,传统美术,陕西省,https://www.ihchina.cn/project_details/14229.html
建筑彩绘（炕围画）,传统美术,山西省襄垣县,https://www.ihchina.cn/project_details/14227.html
建筑彩绘（传统地仗彩画）,传统美术,辽宁省沈阳市,https://www.ihchina.cn/project_details/14230.html
建筑彩绘（北京建筑彩绘）,传统美术,北京市西城区,https://www.ihchina.cn/project_details/23739.html
建筑彩绘（中卫建筑彩绘）,传统美术,宁夏回族自治区中卫市,https://www.ihchina.cn/project_details/23740.html
棕编（新繁棕编）,传统美术,四川省成都市新都区,https://www.ihchina.cn/project_details/14231.html
苗画,传统美术,湖南省保靖县,https://www.ihchina.cn/project_details/14232.html
嘉兴灶头画,传统美术,浙江省嘉兴市,https://www.ihchina.cn/project_details/14233.html
永春纸织画,传统美术,福建省永春县,https://www.ihchina.cn/project_details/14234.html
平遥纱阁戏人,传统美术,山西省平遥县,https://www.ihchina.cn/project_details/14235.html
清徐彩门楼,传统美术,山西省清徐县,https://www.ihchina.cn/project_details/14236.html
上海绒绣,传统美术,上海市浦东新区,https://www.ihchina.cn/project_details/14237.html
宁波金银彩绣,传统美术,浙江省宁波市鄞州区,https://www.ihchina.cn/project_details/14238.html
瑶族刺绣,传统美术,广东省乳源瑶族自治县,https://www.ihchina.cn/project_details/14239.html
藏族编织、挑花刺绣工艺,传统美术,四川省阿坝藏族羌族自治州,https://www.ihchina.cn/project_details/14240.html
侗族刺绣,传统美术,贵州省锦屏县,https://www.ihchina.cn/project_details/14241.html
锡伯族刺绣,传统美术,新疆维吾尔自治区察布查尔锡伯自治县,https://www.ihchina.cn/project_details/14242.html
宁波泥金彩漆,传统美术,浙江省宁海县,https://www.ihchina.cn/project_details/14243.html
京绣,传统美术,北京市房山区,https://www.ihchina.cn/project_details/14244.html
京绣,传统美术,河北省定兴县,https://www.ihchina.cn/project_details/14245.html
京绣（北京补绣）,传统美术,北京市朝阳区,https://www.ihchina.cn/project_details/23741.html
布糊画,传统美术,河北省丰宁满族自治县,https://www.ihchina.cn/project_details/14246.html
抽纱（汕头抽纱）,传统美术,广东省汕头市,https://www.ihchina.cn/project_details/14247.html
抽纱（潮州抽纱）,传统美术,广东省潮州市,https://www.ihchina.cn/project_details/14248.html
水陆画,传统美术,河北省广平县,https://www.ihchina.cn/project_details/14249.html
毕摩绘画,传统美术,四川省美姑县,https://www.ihchina.cn/project_details/14250.html
彩砂坛城绘制,传统美术,西藏自治区日喀则市,https://www.ihchina.cn/project_details/14251.html
琥珀雕刻,传统美术,辽宁省抚顺市,https://www.ihchina.cn/project_details/14252.html
传统玩具（郯城木旋玩具）,传统美术,山东省郯城县,https://www.ihchina.cn/project_details/14253.html
蒙古文书法,传统美术,内蒙古自治区,https://www.ihchina.cn/project_details/14254.html
满文、锡伯文书法,传统美术,新疆维吾尔自治区乌鲁木齐市,https://www.ihchina.cn/project_details/14255.html
刻铜（杜氏刻铜）,传统美术,安徽省阜阳市,https://www.ihchina.cn/project_details/14256.html
刻铜（饶阳刻铜）,传统美术,河北省衡水市饶阳县,https://www.ihchina.cn/project_details/23742.html
刻铜（贵溪錾铜雕刻）,传统美术,江西省鹰潭市贵溪市,https://www.ihchina.cn/project_details/23743.html
错金银,传统美术,福建省莆田市涵江区,https://www.ihchina.cn/project_details/14257.html
错金银,传统美术,新疆维吾尔自治区乌鲁木齐市天山区,https://www.ihchina.cn/project_details/14258.html
赏石艺术,传统美术,中国观赏石协会,https://www.ihchina.cn/project_details/14259.html
藤编（怀远藤编）,传统美术,四川省成都市崇州市,https://www.ihchina.cn/project_details/23536.html
藤编（汉中藤编）,传统美术,陕西省汉中市南郑区,https://www.ihchina.cn/project_details/23537.html
蒙古族唐卡（马鬃绕线堆绣唐卡）,传统美术,内蒙古自治区阿拉善盟阿拉善左旗,https://www.ihchina.cn/project_details/23538.html
烙画（南阳烙画）,传统美术,河南省南阳市卧龙区,https://www.ihchina.cn/project_details/23539.html
毛绣（察哈尔毛绣）,传统美术,内蒙古自治区乌兰察布市察哈尔右翼后旗,https://www.ihchina.cn/project_details/23540.html
发绣（东台发绣）,传统美术,江苏省盐城市东台市,https://www.ihchina.cn/project_details/23541.html
发绣（温州发绣）,传统美术,浙江省温州市鹿城区,https://www.ihchina.cn/project_details/23542.html
厦门珠绣,传统美术,福建省厦门市,https://www.ihchina.cn/project_details/23543.html
鲁绣,传统美术,山东省,https://www.ihchina.cn/project_details/23544.html
彝族刺绣（凉山彝族刺绣）,传统美术,四川省凉山彝族自治州,https://www.ihchina.cn/project_details/23545.html
布依族刺绣,传统美术,贵州省黔西南布依族苗族自治州,https://www.ihchina.cn/project_details/23546.html
藏族刺绣（贵南藏族刺绣）,传统美术,青海省海南藏族自治州贵南县,https://www.ihchina.cn/project_details/23547.html
哈萨克族刺绣,传统美术,新疆维吾尔自治区昌吉回族自治州木垒哈萨克自治县,https://www.ihchina.cn/project_details/23548.html
水晶雕刻（东海水晶雕刻）,传统美术,江苏省连云港市东海县,https://www.ihchina.cn/project_details/23549.html
瓷刻（大丰瓷刻）,传统美术,江苏省盐城市大丰区,https://www.ihchina.cn/project_details/23550.html
竹根雕（象山竹根雕）,传统美术,浙江省宁波市象山县,https://www.ihchina.cn/project_details/23551.html
贝雕（北海贝雕）,传统美术,广西壮族自治区北海市,https://www.ihchina.cn/project_details/23552.html
骨角雕（合浦角雕）,传统美术,广西壮族自治区北海市合浦县,https://www.ihchina.cn/project_details/23553.html
皮艺（蒙古族皮艺）,传统美术,内蒙古自治区呼和浩特市,https://www.ihchina.cn/project_details/23554.html
